Package,OpenSSF_SS,OpenSSF_RS,Custom_SC,Custom_RS,Snyk_SC,Snyk_RS,Id,Label,Degree,Pageranks,Eigencentrality,In_reach,Avg_RS
pyparsing,5.84,4.16,0.573270314,5.73270314,94,0.6,13,pyparsing-3.0.9,74,0.002492,0.05472,1,3.497567713
seaborn,5.76,4.24,0.603997133,6.03997133,94,0.6,750,seaborn-0.12.2,103,0.000422,0.04387,36,3.62665711
async-lru,5.73,4.27,0.795397993,7.95397993,94,0.6,11804,async-lru-2.0.2,2,4.50E-05,0.00048,2,4.274659977
opencensus,5.65,4.35,0.718518538,7.18518538,94,0.6,369,opencensus-0.11.2,4,4.20E-05,0.00107,51,4.045061793
opencensus-ext-azure,5.65,4.35,0.719258477,7.19258477,94,0.6,1580,opencensus-ext-azure-1.1.9,6,3.60E-05,0.00046,62,4.047528257
msal,5.59,4.41,0.616765952,6.16765952,94,0.6,1591,msal-1.21.0,5,6.00E-05,0.00098,31,3.725886507
google-cloud-pubsub,5.57,4.43,0.716712464,7.16712464,94,0.6,1363,google-cloud-pubsub-2.16.0,9,4.90E-05,0.00137,52,4.065708213
constructs,5.54,4.46,0.568188515,5.68188515,94,0.6,9372,constructs-3.4.293,26,0.000161,0.01253,14,3.580628383
absl-py,5.51,4.49,0.671641247,6.71641247,94,0.6,673,absl-py-1.4.0,40,0.000328,0.02078,1,3.935470823
mlflow,5.51,4.49,0.488109612,4.88109612,94,0.6,6823,mlflow-1.15.0,20,3.80E-05,0.00048,85,3.323698707
google-cloud-bigquery-storage,5.49,4.51,0.7454911,7.454911,94,0.6,2666,google-cloud-bigquery-storage-2.19.1,9,4.70E-05,0.00192,60,4.188303667
google-cloud-firestore,5.49,4.51,0.731906354,7.31906354,94,0.6,1257,google-cloud-firestore-2.11.0,6,4.60E-05,0.00096,61,4.14302118
async-timeout,5.43,4.57,0.758138026,7.58138026,94,0.6,62,async-timeout-4.0.2,31,0.000926,0.02149,1,4.250460087
google-api-core,5.35,4.65,0.720813266,7.20813266,94,0.6,611,google-api-core-2.11.0,198,0.001807,0.08988,49,4.152710887
pyjwt,5.35,4.65,0.689097695,6.89097695,94,0.6,638,pyjwt-2.6.0,79,0.000814,0.03726,8,4.046992317
djangorestframework-simplejwt,5.35,4.65,0.716534504,7.16534504,94,0.6,11507,djangorestframework-simplejwt-4.6.0,4,4.20E-05,0.00048,10,4.138448347
gunicorn,5.27,4.73,0.643029065,6.43029065,94,0.6,213,gunicorn-20.1.0,26,0.000183,0.01172,2,3.920096883
tablib,5.27,4.73,0.635814048,6.35814048,94,0.6,6935,tablib-3.4.0,1,3.90E-05,0.00048,1,3.896046827
google-auth-oauthlib,5.19,4.81,0.611642131,6.11642131,94,0.6,610,google-auth-oauthlib-1.0.0,44,0.000382,0.01956,46,3.842140437
proto-plus,5.16,4.84,0.671641247,6.71641247,94,0.6,629,proto-plus-1.22.2,164,0.001502,0.0753,3,4.05213749
twine,5.16,4.84,0.627062931,6.27062931,94,0.6,185,twine-4.0.2,26,0.000113,0.00702,62,3.903543103
scikit-learn,5.14,4.86,0.356249168,3.56249168,94,0.6,261,scikit-learn-1.1.3,15,7.40E-05,0.00443,11,3.007497227
playwright,5.11,4.89,0.606848521,6.06848521,94,0.6,3406,playwright-1.32.1,8,6.80E-05,0.00281,4,3.852828403
ipython,5.05,4.95,0.544012126,5.44012126,94,0.6,464,ipython-8.12.0,82,0.000506,0.03461,20,3.663373753
elasticsearch-dsl,5.03,4.97,0.572691925,5.72691925,94,0.6,3383,elasticsearch-dsl-7.4.1,6,4.60E-05,0.00137,38,3.76563975
notebook,4.97,5.03,0.671641247,6.71641247,94,0.6,452,notebook-6.5.4,38,0.000181,0.00654,139,4.115470823
jupyterlab-server,4.97,5.03,0.600927289,6.00927289,94,0.6,2257,jupyterlab-server-2.22.1,9,4.30E-05,0.00063,91,3.87975763
kornia,4.97,5.03,0.529019385,5.29019385,94,0.6,521,kornia-0.6.11,4,4.20E-05,0.00091,64,3.640064617
pytype,4.95,5.05,0.678702986,6.78702986,94,0.6,12706,pytype-2023.4.11,11,4.00E-05,0.00046,20,4.14567662
pymysql,4.92,5.08,0.845259904,8.45259904,94,0.6,1514,pymysql-1.0.3,18,0.000132,0.00784,5,4.710866347
apache-airflow-providers-common-sql,4.92,5.08,0.555683084,5.55683084,94,0.6,10388,apache-airflow-providers-common-sql-1.4.0,3,6.60E-05,0.00096,2,3.74561028
fsspec,4.89,5.11,0.68849028,6.8849028,94,0.6,576,fsspec-2023.4.0,22,0.000125,0.01077,46,4.198300933
pre-commit,4.89,5.11,0.551639864,5.51639864,94,0.6,3007,pre-commit-2.7.1,7,3.80E-05,0.00046,13,3.74213288
jira,4.89,5.11,0.780184612,7.80184612,94,0.6,5053,jira-3.5.0,8,6.70E-05,0.00094,48,4.503948707
qtpy,4.89,5.11,0.853456494,8.53456494,94,0.6,515,qtpy-2.3.1,27,0.00035,0.01282,2,4.748188313
jedi,4.84,5.16,0.827410856,8.27410856,94,0.6,473,jedi-0.18.2,10,0.000117,0.0059,2,4.678036187
smart-open,4.81,5.19,0.640032384,6.40032384,94,0.6,372,smart-open-6.3.0,14,9.30E-05,0.00403,84,4.06344128
mkdocs,4.81,5.19,0.535289559,5.35289559,94,0.6,10338,mkdocs-1.4.2,14,7.50E-05,0.00238,17,3.71429853
tornado,4.78,5.22,0.551278058,5.51278058,94,0.6,128,tornado-6.2,53,0.000596,0.028,1,3.777593527
celery,4.73,5.27,0.586074,5.86074,94,0.6,3522,celery-5.2.7,18,9.80E-05,0.00411,18,3.910246667
flax,4.7,5.3,0.69106403,6.9106403,94,0.6,6533,flax-0.6.9,11,5.70E-05,0.00091,38,4.270213433
alembic,4.68,5.32,0.669175488,6.69175488,94,0.6,6403,alembic-1.10.3,26,0.000105,0.00958,10,4.203918293
more-itertools,4.65,5.35,0.575406957,5.75406957,94,0.6,199,more-itertools-9.1.0,37,0.000486,0.01789,1,3.901356523
google-cloud-logging,4.65,5.35,0.721365464,7.21365464,94,0.6,2008,google-cloud-logging-3.5.0,10,7.50E-05,0.00137,64,4.38788488
google-cloud-storage,4.62,5.38,0.710825813,7.10825813,94,0.6,1258,google-cloud-storage-2.8.0,27,0.000194,0.01072,62,4.36275271
build,4.59,5.41,0.767533877,7.67533877,94,0.6,4671,build-0.10.0,9,6.80E-05,0.0029,4,4.56177959
arrow,4.57,5.43,0.659191871,6.59191871,94,0.6,514,arrow-1.2.3,26,0.000324,0.01189,4,4.207306237
trio,4.57,5.43,0.625165286,6.25165286,94,0.6,1568,trio-0.22.0,22,0.000385,0.0074,10,4.093884287
types-protobuf,4.57,5.43,0.547301879,5.47301879,94,0.6,1702,types-protobuf-4.22.0.2,3,6.40E-05,0.00142,1,3.834339597
types-python-dateutil,4.57,5.43,0.548196466,5.48196466,94,0.6,5411,types-python-dateutil-2.8.19.12,1,3.60E-05,0.00046,1,3.837321553
polars,4.57,5.43,0.49886511,4.9886511,94,0.6,2347,polars-0.17.3,2,7.30E-05,0.00048,2,3.6728837
types-toml,4.57,5.43,0.54881735,5.4881735,94,0.6,12588,types-toml-0.10.8.6,1,4.30E-05,0.00048,1,3.839391167
urwid,4.57,5.43,0.671641247,6.71641247,94,0.6,5929,urwid-2.1.2,10,0.00019,0.0047,1,4.248804157
types-pillow,4.57,5.43,0.547864651,5.47864651,94,0.6,12888,types-pillow-8.3.11,1,5.00E-05,0.00046,1,3.836215503
scipy,4.54,5.46,0.337577653,3.37577653,94,0.6,27,scipy-1.10.1,819,0.006276,0.396154,8,3.145258843
jupyter-core,4.54,5.46,0.583393962,5.83393962,94,0.6,466,jupyter-core-5.3.0,26,0.000215,0.01466,3,3.96464654
pymongo,4.51,5.49,0.131913145,1.31913145,94,0.6,886,pymongo-3.13.0,3,9.90E-05,0.0016,1,2.469710483
torchvision,4.51,5.49,0.540535121,5.40535121,94,0.6,561,torchvision-0.15.1,26,0.000138,0.0103,91,3.831783737
mypy,4.49,5.51,0.542346267,5.42346267,94,0.6,5409,mypy-1.2.0,7,8.50E-05,0.00183,4,3.844487557
pytest-mock,4.49,5.51,0.722512692,7.22512692,94,0.6,4329,pytest-mock-3.3.1,2,3.80E-05,0.00046,8,4.445042307
jsonpickle,4.49,5.51,0.742490269,7.42490269,94,0.6,2502,jsonpickle-3.0.1,22,0.000271,0.01034,1,4.51163423
gspread,4.49,5.51,0.831808055,8.31808055,94,0.6,2980,gspread10-0.0.2,4,3.50E-05,0,85,4.809360183
traitlets,4.43,5.57,0.631618188,6.31618188,94,0.6,469,traitlets-5.9.0,60,0.000813,0.03529,1,4.162060627
nltk,4.43,5.57,0.768963608,7.68963608,94,0.6,241,nltk-3.8.1,37,0.000379,0.01526,5,4.619878693
chex,4.43,5.57,0.750200632,7.50200632,94,0.6,6537,chex-0.1.7,11,5.30E-05,0.00153,17,4.55733544
tensorflow-datasets,4.43,5.57,0.57687669,5.7687669,94,0.6,3660,tensorflow-datasets-4.9.2,21,6.20E-05,0.0019,56,3.979588967
anyio,4.41,5.59,0.741335072,7.41335072,94,0.6,345,anyio-3.6.2,32,0.00087,0.01512,3,4.53445024
twilio,4.35,5.65,0.597552197,5.97552197,94,0.6,5081,twilio-8.0.0,11,8.10E-05,0.00233,52,4.07517399
trove-classifiers,4.32,5.68,0.658613992,6.58613992,94,0.6,2987,trove-classifiers-2023.3.9,2,6.90E-05,0.00118,1,4.288713307
flask-wtf,4.32,5.68,0.835963535,8.35963535,94,0.6,6785,flask-wtf-1.1.1,9,4.80E-05,0.00279,12,4.87987845
gevent,4.3,5.7,0.671641247,6.71641247,94,0.6,930,gevent-22.10.2,43,0.000614,0.01814,5,4.338804157
pygithub,4.27,5.73,0.784472875,7.84472875,94,0.6,756,pygithub-1.58.1,23,0.000189,0.00875,34,4.724909583
transformers,4.24,5.76,0.51401099,5.1401099,94,0.6,1941,transformers-4.28.1,28,0.000119,0.00692,41,3.833369967
webargs,4.19,5.81,0.640026444,6.40026444,94,0.6,1445,webargs-8.2.0,4,4.10E-05,0.00091,7,4.270088147
gensim,4.08,5.92,0.671641247,6.71641247,94,0.6,2119,gensim-4.3.1,13,6.30E-05,0.00414,93,4.41213749
pyinstaller,3.97,6.03,0.477930654,4.77930654,94,0.6,2762,pyinstaller-5.8.0,4,4.00E-05,0.00048,4,3.80310218
prefect,3.95,6.05,0.680404503,6.80404503,94,0.6,7599,prefect-2.82,39,4.50E-05,0.00091,172,4.484681677
robotframework,3.89,6.11,0.655660684,6.55660684,94,0.6,4872,robotframework-6.0.2,8,0.000132,0.00377,1,4.42220228
mkdocstrings,3.86,6.14,0.609493183,6.09493183,94,0.6,10339,mkdocstrings-0.19.1,7,4.30E-05,0.00048,21,4.27831061
ansible,3.7,6.3,0.419329507,4.19329507,94,0.6,1347,ansible-7.4.0,4,6.20E-05,0.00137,15,3.697765023
scikit-image,2.92,7.08,0.45153039,4.5153039,94,0.6,362,scikit-image-0.20.0,65,0.000352,0.02569,42,4.0651013
typing-extensions,0,10,0.658811077,6.58811077,94,0.6,249,typing-extensions-4.5.0,267,0.004811,0.14449,1,5.729370257
numpy,0,10,0.260893907,2.60893907,94,0.6,10,numpy-1.24.2,1927,0.024948,1,1,4.40297969
pydantic,0,10,0.613224668,6.13224668,94,0.6,246,pydantic-1.10.7,155,0.001503,0.0704,10,5.57741556
rich,0,10,0.65949082,6.5949082,94,0.6,162,rich-13.3.4,86,0.000749,0.04033,8,5.731636067
tensorflow,0,10,0.398983919,3.98983919,94,0.6,670,tensorflow-2.12.0,73,0.00048,0.02203,88,4.86327973
numba,0,10,0.671641247,6.71641247,94,0.6,276,numba-0.56.4,48,0.000386,0.02032,6,5.77213749
great-expectations,0,10,0.620973806,6.20973806,94,0.6,3512,great-expectations-0.16.7,30,6.50E-05,0.00046,182,5.60324602
keras,0,10,0.609034932,6.09034932,94,0.6,680,keras-2.12.0,19,0.000194,0.00977,1,5.563449773
torch,0,10,0.304238481,3.04238481,94,0.6,298,torch-2.0.0,153,0.001438,0.06272,63,4.547461603
lit,0,10,0.553132475,5.53132475,94,0.6,316,lit-16.0.1,1,5.10E-05,0.00055,1,5.37710825
triton,0,10,0.758421019,7.58421019,94,0.6,311,triton-2.0.0,6,9.60E-05,0.00343,63,6.061403397
pypdf,0,10,0.690325876,6.90325876,94,0.6,1883,pypdf2-3.0.1,12,8.50E-05,0.00555,1,5.834419587
dynaconf,0,10,0.701653788,7.01653788,94,0.6,12404,dynaconf-3.1.12,2,4.70E-05,0.00091,1,5.872179293
duckdb,0,10,0.632121447,6.32121447,94,0.6,2790,duckdb-0.7.1,2,4.70E-05,0.00091,1,5.640404823
sktime,0,10,0.575780156,5.75780156,94,0.6,6710,sktime-0.17.1,7,3.90E-05,0.00046,26,5.45260052
frictionless,0,10,0.713074339,7.13074339,94,0.6,1626,frictionless-5.11.1,21,3.80E-05,0.00048,80,5.910247797
bandit,4.73,5.27,0.701251777,7.01251777,95,0.5,12112,bandit-1.7.5,5,4.30E-05,0.00048,15,4.260839257
requests-toolbelt,4.38,5.62,0.649785712,6.49785712,95,0.5,190,requests-toolbelt-0.10.1,41,0.001247,0.0231,34,4.205952373
markdown-it-py,4.14,5.86,0.636462198,6.36462198,95,0.5,167,markdown-it-py-2.2.0,16,0.000555,0.00806,5,4.24154066
sendgrid,3.59,6.41,0.590380559,5.90380559,95,0.5,2746,sendgrid-6.10.0,3,4.00E-05,0.00046,3,4.27126853
requests,7.51,2.49,0.515598341,5.15598341,96,0.4,31,requests-2.28.2,1915,0.025964,0.906595,27,2.68199447
attrs,6.35,3.65,0.827546126,8.27546126,96,0.4,63,attrs-23.1.0,90,0.001288,0.05565,1,4.108487087
azure-core,6,4,0.411453435,4.11453435,96,0.4,751,azure-core-1.26.4,15,0.000161,0.00606,30,2.838178117
azure-storage-blob,6,4,0.410265266,4.10265266,96,0.4,1098,azure-storage-blob-12.16.0,11,6.90E-05,0.00292,32,2.834217553
azure-identity,6,4,0.411563994,4.11563994,96,0.4,1589,azure-identity-1.12.0,7,4.20E-05,0.00094,37,2.838546647
azure-cosmos,6,4,0.412560134,4.12560134,96,0.4,746,azure-cosmos-4.3.1,2,3.70E-05,0.00046,31,2.841867113
azure-servicebus,6,4,0.409931417,4.09931417,96,0.4,1577,azure-servicebus-7.9.0,5,3.60E-05,0.00046,33,2.833104723
django,5.54,4.46,0.544936339,5.44936339,96,0.4,318,django-4.2,98,0.002142,0.04662,4,3.436454463
awscli,5.16,4.84,0.248354428,2.48354428,96,0.4,968,awscli-1.27.115,7,5.50E-05,0.00049,32,2.57451476
pip,4.78,5.22,0.446073866,4.46073866,96,0.4,641,pip-23.1,33,0.000527,0.01697,1,3.36024622
pyopenssl,4.59,5.41,0.687555257,6.87555257,96,0.4,142,pyopenssl-23.1.1,51,0.000872,0.02963,7,4.228517523
psutil,4.49,5.51,0.60049988,6.0049988,96,0.4,405,psutil-5.9.4,87,0.000771,0.04206,1,3.971666267
tqdm,4.16,5.84,0.619815336,6.19815336,96,0.4,5,tqdm-4.65.0,393,0.002428,0.187177,1,4.14605112
pika,4.16,5.84,0.538071056,5.38071056,96,0.4,1222,pika-1.3.1,8,0.00016,0.00368,1,3.873570187
cython,4.11,5.89,0.403906819,4.03906819,96,0.4,820,cython-0.29.34,58,0.000538,0.02747,1,3.44302273
cryptography,6.59,3.41,0.847395434,8.47395434,97,0.3,152,cryptography-40.0.2,140,0.003152,0.07871,4,4.061318113
click,6.57,3.43,0.786075881,7.86075881,97,0.3,143,click-8.1.3,587,0.007014,0.28405,1,3.86358627
aiohttp,6.57,3.43,0.327320982,3.27320982,97,0.3,59,aiohttp-3.8.4,243,0.002798,0.1081,25,2.334403273
flask,6.46,3.54,0.763313977,7.63313977,97,0.3,139,flask-2.2.3,161,0.001773,0.07513,10,3.824379923
coverage,6.41,3.59,0.397446824,3.97446824,97,0.3,498,coverage-7.2.3,19,0.000289,0.00896,2,2.621489413
jsii,6.32,3.68,0.55815574,5.5815574,97,0.3,8781,jsii-1.80.0,35,0.000284,0.01591,13,3.1871858
google-cloud-datacatalog,6.27,3.73,0.750063827,7.50063827,97,0.3,3580,google-cloud-datacatalog-2.0.2,6,5.50E-05,0.00057,58,3.84354609
google-cloud-container,6.27,3.73,0.751118279,7.51118279,97,0.3,13376,google-cloud-container-2.20.0,3,3.50E-05,0,51,3.84706093
google-cloud-language,6.27,3.73,0.725861571,7.25861571,97,0.3,9301,google-cloud-language-2.9.1,4,6.50E-05,0.00046,51,3.762871903
google-cloud-bigquery-datatransfer,6.27,3.73,0.747056196,7.47056196,97,0.3,8447,google-cloud-bigquery-datatransfer-3.11.1,3,3.50E-05,0,51,3.833520653
google-cloud-workflows,6.27,3.73,0.774561121,7.74561121,97,0.3,3020,google-cloud-workflows-1.10.1,3,3.50E-05,0,51,3.925203737
google-cloud-redis,6.27,3.73,0.759500125,7.59500125,97,0.3,2097,google-cloud-redis-2.12.1,3,3.50E-05,0,51,3.875000417
google-cloud-recommendations-ai,6.27,3.73,0.78263801,7.8263801,97,0.3,5072,google-cloud-recommendations-ai-0.10.3,3,3.50E-05,0,51,3.9521267
google-cloud-dataplex,6.27,3.73,0.804686013,8.04686013,97,0.3,4837,google-cloud-dataplex-1.4.3,4,3.50E-05,0,52,4.025620043
google-cloud-dataproc-metastore,6.27,3.73,0.785848744,7.85848744,97,0.3,4481,google-cloud-dataproc-metastore-1.10.1,4,3.50E-05,0,52,3.962829147
google-cloud-memcache,6.27,3.73,0.779726908,7.79726908,97,0.3,2788,google-cloud-memcache-1.7.1,3,3.50E-05,0,51,3.942423027
google-cloud-dataform,6.27,3.73,0.812058141,8.12058141,97,0.3,4129,google-cloud-dataform-0.5.1,4,3.50E-05,0,52,4.050193803
google-cloud-texttospeech,6.27,3.73,0.746031872,7.46031872,97,0.3,3960,google-cloud-texttospeech-0.2.0,2,4.20E-05,0.00046,47,3.83010624
pillow,6.19,3.81,0.390081507,3.90081507,97,0.3,12,pillow-9.5.0,268,0.002966,0.143346,1,2.67027169
werkzeug,5.92,4.08,0.551480512,5.51480512,97,0.3,146,werkzeug-2.2.3,49,0.000752,0.02713,2,3.298268373
pytest,5.86,4.14,0.456905797,4.56905797,97,0.3,500,pytest-7.3.1,124,0.001057,0.05609,10,3.003019323
gitpython,5.68,4.32,0.671641247,6.71641247,97,0.3,1369,gitpython-3.1.31,90,0.000933,0.04142,3,3.778804157
scrapy,5.59,4.41,0.587913223,5.87913223,97,0.3,1525,scrapy-2.8.0,21,7.40E-05,0.00139,56,3.529710743
astropy,5.51,4.49,0.470102579,4.70102579,97,0.3,828,astropy-5.2.2,124,0.000882,0.05663,7,3.163675263
libcst,5.49,4.51,0.583152547,5.83152547,97,0.3,1869,libcst-0.4.9,11,9.70E-05,0.00384,6,3.547175157
oauthlib,5.43,4.57,0.814313573,8.14313573,97,0.3,294,oauthlib-3.2.2,23,0.000299,0.01102,9,4.33771191
opentelemetry-exporter-otlp,5.43,4.57,0.541198794,5.41198794,97,0.3,5253,opentelemetry-exporter-otlp-1.8.0,3,3.60E-05,0.00046,48,3.427329313
babel,5.35,4.65,0.815605004,8.15605004,97,0.3,151,babel-2.12.1,35,0.000848,0.02388,1,4.368683347
sanic,5.35,4.65,0.640311483,6.40311483,97,0.3,3694,sanic-20.9.0,8,5.60E-05,0.00048,14,3.78437161
arviz,5.32,4.68,0.556700495,5.56700495,97,0.3,7199,arviz-0.15.1,11,3.90E-05,0.00046,122,3.515668317
responses,5.27,4.73,0.572888303,5.72888303,97,0.3,1916,responses-0.18.0,4,4.20E-05,0.00111,28,3.586294343
jupyterlab,5.24,4.76,0.566267465,5.66267465,97,0.3,2254,jupyterlab-3.6.3,22,0.000126,0.00366,150,3.574224883
streamlit,5.24,4.76,0.594815486,5.94815486,97,0.3,2401,streamlit-1.19.0,32,5.40E-05,0.00183,101,3.669384953
aiobotocore,5.22,4.78,0.727407448,7.27407448,97,0.3,713,aiobotocore-2.5.0,9,5.00E-05,0.00146,47,4.118024827
starlette,5.14,4.86,0.671641247,6.71641247,97,0.3,337,starlette-0.14.2,4,7.20E-05,0.00185,1,3.958804157
acme,5.11,4.89,0.584622174,5.84622174,97,0.3,1117,acme-1.31.0,9,3.90E-05,0.00046,42,3.67874058
rdflib,5.08,4.92,0.68293017,6.8293017,97,0.3,739,rdflib-6.3.2,21,0.000305,0.0092,4,4.0164339
prettytable,5,5,0.602025752,6.02025752,97,0.3,987,prettytable-3.7.0,47,0.000351,0.02196,2,3.773419173
geopandas,4.97,5.03,0.671641247,6.71641247,97,0.3,1537,geopandas-0.12.2,28,0.000154,0.01062,24,4.015470823
python-telegram-bot,4.97,5.03,0.655306268,6.55306268,97,0.3,6355,python-telegram-bot-13.15,6,4.50E-05,0.00046,11,3.961020893
packaging,4.95,5.05,0.593759389,5.93759389,97,0.3,11,packaging-23.1,273,0.00359,0.169708,1,3.762531297
hvac,4.95,5.05,0.679661315,6.79661315,97,0.3,4289,hvac-0.11.2,3,3.90E-05,0.00046,29,4.04887105
cookiecutter,4.89,5.11,0.652367718,6.52367718,97,0.3,2625,cookiecutter-2.1.1,11,0.000102,0.00185,46,3.977892393
bleach,4.84,5.16,0.700609564,7.00609564,97,0.3,200,bleach-6.0.0,13,8.40E-05,0.00586,3,4.155365213
datasets,4.81,5.19,0.625855725,6.25855725,97,0.3,1911,datasets-2.11.0,23,7.80E-05,0.00368,71,3.91618575
jupyter-client,4.73,5.27,0.553183333,5.53183333,97,0.3,465,jupyter-client-8.2.0,25,0.000155,0.01069,10,3.70061111
kubernetes,4.73,5.27,0.538624518,5.38624518,97,0.3,3745,kubernetes-25.3.0,13,4.30E-05,0.00096,51,3.652081727
tox,4.73,5.27,0.758437925,7.58437925,97,0.3,4564,tox-4.4.12,12,7.60E-05,0.00094,14,4.384793083
brotli,4.73,5.27,0.568848542,5.68848542,97,0.3,68,brotli-1.0.9,19,0.000415,0.01508,1,3.752828473
websocket-client,4.65,5.35,0.598535156,5.98535156,97,0.3,512,websocket-client-1.5.1,44,0.000421,0.02213,1,3.87845052
pyzmq,4.62,5.38,0.530916382,5.30916382,97,0.3,406,pyzmq-25.0.2,31,0.000273,0.01672,1,3.663054607
geopy,4.59,5.41,0.671641247,6.71641247,97,0.3,547,geopy-2.3.0,12,9.30E-05,0.00512,2,4.14213749
tensorflow-probability,4.59,5.41,0.576844418,5.76844418,97,0.3,3535,tensorflow-probability-0.19.0,14,6.20E-05,0.0019,11,3.82614806
types-pyyaml,4.57,5.43,0.548265657,5.48265657,97,0.3,3899,types-pyyaml-6.0.12.9,4,5.20E-05,0.00187,1,3.73755219
types-requests,4.57,5.43,0.546815019,5.46815019,97,0.3,868,types-requests-2.28.11.17,11,8.30E-05,0.00481,2,3.73271673
types-pytz,4.57,5.43,0.54845514,5.4845514,97,0.3,5412,types-pytz-2023.3.0.0,2,7.50E-05,0.00094,1,3.7381838
semgrep,4.57,5.43,0.598553913,5.98553913,97,0.3,2561,semgrep-0.112.1,18,3.60E-05,0.00046,66,3.90517971
torchaudio,4.51,5.49,0.591131597,5.91131597,97,0.3,1178,torchaudio-2.0.1,3,4.40E-05,0.00091,64,3.900438657
fonttools,4.49,5.51,0.547940771,5.47940771,97,0.3,8,fonttools-4.39.3,29,0.000665,0.026256,9,3.763135903
setuptools-scm,4.49,5.51,0.617739476,6.17739476,97,0.3,788,setuptools-scm-7.1.0,17,0.000126,0.00619,5,3.995798253
strawberry-graphql,4.49,5.51,0.561858773,5.61858773,97,0.3,6087,strawberry-graphql-0.171.1,10,5.00E-05,0.00046,25,3.809529243
faker,4.41,5.59,0.462968642,4.62968642,97,0.3,286,faker-18.4.0,6,8.40E-05,0.00231,4,3.50656214
pyproj,4.41,5.59,0.633420647,6.33420647,97,0.3,1541,pyproj-3.5.0,30,0.000242,0.01428,2,4.07473549
flask-appbuilder,4.32,5.68,0.663991676,6.63991676,97,0.3,10394,flask-appbuilder-4.1.4,21,3.60E-05,0.00048,77,4.20663892
mkdocs-material,4.32,5.68,0.50092197,5.0092197,97,0.3,10337,mkdocs-material-8.5.11,8,4.30E-05,0.00048,49,3.663073233
torchtext,4.32,5.68,0.609479639,6.09479639,97,0.3,2739,torchtext-0.15.1,7,5.00E-05,0.00091,93,4.02493213
debugpy,4.19,5.81,0.573260322,5.73260322,97,0.3,463,debugpy-1.6.7,3,5.20E-05,0.00193,1,3.947534407
gradio,4.16,5.84,0.54505163,5.4505163,97,0.3,6442,gradio-3.27.0,27,6.50E-05,0.00046,147,3.863505433
slack-sdk,4.03,5.97,0.600411706,6.00411706,97,0.3,7065,slack-sdk-3.21.1,1,3.90E-05,0.00048,1,4.091372353
panel,4.03,5.97,0.53463589,5.3463589,97,0.3,6241,panel-0.14.4,17,6.50E-05,0.00283,52,3.872119633
sphinx,3.92,6.08,0.46890645,4.6890645,97,0.3,1224,sphinx-6.1.3,54,0.000529,0.01758,47,3.689688167
troposphere,3.78,6.22,0.564602,5.64602,97,0.3,7446,troposphere-4.3.2,3,3.90E-05,0.00046,6,4.05534
jupyterlab-widgets,3.46,6.54,0.659850144,6.59850144,97,0.3,483,jupyterlab-widgets-3.0.7,2,0.00012,0.00168,1,4.47950048
plotly,3.24,6.76,0.628840967,6.28840967,97,0.3,548,plotly-5.14.1,47,0.000243,0.02071,7,4.44946989
sphinx-rtd-theme,2.38,7.62,0.629932229,6.29932229,97,0.3,2844,sphinx-rtd-theme-1.2.0,11,6.00E-05,0.0037,49,4.739774097
poetry,2.19,7.81,0.758202234,7.58202234,97,0.3,9585,poetry-1.4.2,28,5.30E-05,0.00094,91,5.230674113
pycodestyle,0,10,0.70649497,7.0649497,97,0.3,2495,pycodestyle-2.3.1,2,6.20E-05,0.00094,1,5.788316567
ipykernel,0,10,0.533927788,5.33927788,97,0.3,449,ipykernel-6.22.0,37,0.000224,0.01227,36,5.213092627
jupyter-server,0,10,0.500627338,5.00627338,97,0.3,507,jupyter-server-2.5.0,25,0.000106,0.00355,65,5.102091127
selenium,0,10,0.528159757,5.28159757,97,0.3,327,selenium-3.141.0,11,0.000134,0.0037,15,5.193865857
holidays,0,10,0.674455247,6.74455247,97,0.3,1083,holidays-0.22,7,4.10E-05,0.00096,8,5.68151749
flask-sqlalchemy,0,10,0.554159994,5.54159994,97,0.3,3907,flask-sqlalchemy-3.0.3,8,6.30E-05,0.00292,14,5.280533313
ortools,0,10,0.656120218,6.56120218,97,0.3,4614,ortools-9.6.2534,9,6.20E-05,0.00187,11,5.620400727
flatbuffers,7.73,2.27,0.638825452,6.38825452,99,0.1,675,flatbuffers-23.3.3,7,0.000108,0.00444,1,2.919418173
botocore,6.73,3.27,0.294020913,2.94020913,100,0,567,botocore-1.29.114,20,0.000316,0.00879,18,2.07006971
google-cloud-secret-manager,6.27,3.73,0.757513973,7.57513973,100,0,1866,google-cloud-secret-manager-2.7.2,6,3.90E-05,0.00046,59,3.76837991
google-cloud-appengine-logging,6.27,3.73,0.789872127,7.89872127,100,0,2010,google-cloud-appengine-logging-1.3.0,6,4.90E-05,0.001,51,3.876240423
black,6.05,3.95,0.502538595,5.02538595,100,0,3045,black-23.3.0,20,0.000144,0.00649,7,2.991795317
bokeh,5.95,4.05,0.585996621,5.85996621,100,0,388,bokeh-3.1.0,27,0.000124,0.00759,28,3.30332207
httpx,5.68,4.32,0.551984718,5.51984718,100,0,648,httpx-0.24.0,72,0.000787,0.03108,12,3.27994906
python-gitlab,5.68,4.32,0.654795681,6.54795681,100,0,1550,python-gitlab-3.14.0,10,9.30E-05,0.00372,35,3.62265227
sentry-sdk,5.51,4.49,0.597955601,5.97955601,100,0,1302,sentry-sdk-1.19.1,17,0.000118,0.00562,32,3.489852003
