Package,OpenSSF_RS,Custom_SC,Custom_RS,Snyk_SC,Snyk_RS,Id,Label,Degree,Pageranks,Eigencentrality,In_reach,Avg_RS
webcolors,4.11,0.729905337,7.29905337,79,2.1,121,webcolors-1.13,5,0.000143,0.00487,1,4.50301779
imbalanced-learn,4.11,0.582927621,5.82927621,85,1.5,2387,imbalanced-learn-0.10.1,8,4.40E-05,0.00137,14,3.81309207
apispec,4.11,0.71020202,7.1020202,89,1.1,2005,apispec-6.3.0,2,3.80E-05,0.00046,2,4.104006733
resolvelib,4.11,0.762762755,7.62762755,83,1.7,1352,resolvelib-0.8.1,1,4.70E-05,0.00048,1,4.479209183
injector,4.11,0.755092915,7.55092915,88,1.2,3297,injector-0.20.1,2,6.80E-05,0.00105,1,4.286976383
discord-py,4.11,0.497976846,4.97976846,91,0.9,5966,discord-py-2.2.2,5,0.00014,0.00187,26,3.32992282
stone,4.11,0.660629153,6.60629153,65,3.5,4700,stone-3.3.1,3,5.40E-05,0.0005,3,4.738763843
discord,4.11,0.518287016,5.18287016,91,0.9,10574,discord-2.2.2,2,3.90E-05,0.00046,27,3.397623387
asyncstdlib,4.11,0.663298525,6.63298525,75,2.5,11482,asyncstdlib-3.10.6,1,4.20E-05,0.00046,1,4.414328417
bleak,4.11,0.72367936,7.2367936,88,1.2,3347,bleak-0.20.1,8,0.000109,0.00281,3,4.182264533
pyecharts,4.11,0.74429607,7.4429607,85,1.5,5867,pyecharts-2.0.3,4,4.50E-05,0.00046,9,4.3509869
python-binance,4.11,0.560074237,5.60074237,85,1.5,6071,python-binance-1.0.17,8,3.70E-05,0.00046,58,3.736914123
httptools,4.08,0.765845585,7.65845585,91,0.9,341,httptools-0.1.2,1,4.00E-05,0.0005,1,4.212818617
nbclient,4.08,0.61126791,6.1126791,92,0.8,488,nbclient-0.7.3,6,4.50E-05,0.00129,28,3.664226367
pyhcl,4.08,0.652067026,6.52067026,85,1.5,7622,pyhcl-0.4.4,1,6.20E-05,0.0005,1,4.033556753
fiona,4.08,0.785023155,7.85023155,93,0.7,1546,fiona-1.9.3,15,8.70E-05,0.00375,10,4.210077183
gensim,4.08,0.671641247,6.71641247,94,0.6,2119,gensim-4.3.1,13,6.30E-05,0.00414,93,3.798804157
python-socketio,4.08,0.721468629,7.21468629,88,1.2,3910,python-socketio-5.8.0,8,7.30E-05,0.00192,31,4.16489543
mkdocs-material-extensions,4.08,0.699629291,6.99629291,76,2.4,6610,mkdocs-material-extensions-1.1.1,5,7.80E-05,0.00233,1,4.492097637
importlab,4.08,0.783656528,7.83656528,68,3.2,12707,importlab-0.8,2,3.80E-05,0.00048,2,5.038855093
httpie,4.08,0.690928893,6.90928893,80,2,636,httpie-3.2.1,55,0.000955,0.02103,47,4.329762977
django-object-actions,4.08,0.620393723,6.20393723,82,1.8,9531,django-object-actions-4.1.0,1,3.70E-05,0.00048,1,4.027979077
aioquic,4.08,0.607737089,6.07737089,80,2,9983,aioquic-0.9.20,5,4.10E-05,0.00046,10,4.052456963
hsluv,4.08,0.671641247,6.71641247,79,2.1,1139,hsluv-5.0.3,2,5.30E-05,0.00105,1,4.298804157
corner,4.08,0.885047731,8.85047731,77,2.3,3554,corner-2.2.2,4,4.30E-05,0.00144,29,5.07682577
parso,4.05,0.878820797,8.78820797,80,2,479,parso-0.8.3,4,0.000173,0.00211,1,4.946069323
requests-mock,4.05,0.742750299,7.42750299,77,2.3,8466,requests-mock-1.10.0,4,6.40E-05,0.00094,29,4.592500997
cytoolz,4.05,0.895231857,8.95231857,83,1.7,104,cytoolz-0.12.1,14,0.000262,0.00722,2,4.900772857
packageurl-python,4.05,0.64237809,6.4237809,83,1.7,4214,packageurl-python-0.11.1,2,4.20E-05,0.00091,1,4.057926967
glom,4.05,0.767553483,7.67553483,78,2.2,2554,glom-22.1.0,5,3.70E-05,0.00094,5,4.641844943
napari,4.05,0.668339092,6.68339092,81,1.9,6263,napari-0.4.14,30,3.80E-05,0.00046,203,4.211130307
jmespath,4.03,0.751241116,7.51241116,82,1.8,568,jmespath-1.0.1,33,0.000783,0.01959,1,4.447470387
googleapis-common-protos,4.03,0.763115661,7.63115661,91,0.9,538,googleapis-common-protos-1.59.0,59,0.00078,0.0303,10,4.187052203
tenacity,4.03,0.650759763,6.50759763,91,0.9,550,tenacity-8.2.2,19,0.000211,0.00998,1,3.812532543
typing-inspect,4.03,0.692557797,6.92557797,83,1.7,1870,typing-inspect-0.8.0,16,0.000245,0.00696,4,4.21852599
slack-sdk,4.03,0.600411706,6.00411706,97,0.3,7065,slack-sdk-3.21.1,1,3.90E-05,0.00048,1,3.444705687
slackclient,4.03,0.600329624,6.00329624,90,1,2087,slackclient-2.9.4,5,7.10E-05,0.00185,26,3.677765413
partd,4.03,0.759813236,7.59813236,91,0.9,577,partd-1.4.0,5,5.20E-05,0.00211,3,4.17604412
dateparser,4.03,0.706639878,7.06639878,89,1.1,1425,dateparser-1.1.8,19,0.000141,0.00708,9,4.06546626
click-option-group,4.03,0.786570262,7.86570262,76,2.4,2551,click-option-group-0.5.5,4,4.00E-05,0.00139,2,4.765234207
soundfile,4.03,0.6792456,6.792456,77,2.3,2621,soundfile-0.12.1,9,6.80E-05,0.00377,4,4.374152
autograd,4.03,0.597618855,5.97618855,80,2,3213,autograd-1.5,11,7.90E-05,0.00329,5,4.00206285
sql-metadata,4.03,0.697039057,6.97039057,85,1.5,10478,sql-metadata-2.7.0,2,3.90E-05,0.00046,2,4.166796857
pandera,4.03,0.714701295,7.14701295,88,1.2,6256,pandera-0.11.0,10,4.40E-05,0.00091,29,4.125670983
flask-talisman,4.03,0.75829117,7.5829117,83,1.7,7389,flask-talisman-1.0.0,2,3.60E-05,0.00094,1,4.437637233
panel,4.03,0.53463589,5.3463589,97,0.3,6241,panel-0.14.4,17,6.50E-05,0.00283,52,3.225452967
hdbscan,4.03,0.723331353,7.23331353,91,0.9,2504,hdbscan-0.8.29,7,4.50E-05,0.00091,15,4.054437843
pip-licenses,4.03,0.622730875,6.22730875,85,1.5,9247,pip-licenses-3.5.5,2,4.50E-05,0.00046,2,3.919102917
mkdocs-autorefs,4.03,0.684212959,6.84212959,83,1.7,10342,mkdocs-autorefs-0.4.1,3,4.10E-05,0.00048,18,4.190709863
holoviews,4.03,0.663949667,6.63949667,88,1.2,6239,holoviews-1.15.4,11,5.40E-05,0.00183,63,3.95649889
zope-sqlalchemy,4.03,0.677676974,6.77676974,81,1.9,2966,zope-sqlalchemy-2.0,5,3.70E-05,0.00046,6,4.235589913
watchdog,4,0.594156137,5.94156137,93,0.7,2009,watchdog-3.0.0,39,0.000491,0.0185,1,3.547187123
terminado,4,0.670111047,6.70111047,82,1.8,497,terminado-0.17.1,10,9.60E-05,0.00408,4,4.167036823
pyspnego,4,0.662242514,6.62242514,80,2,11632,pyspnego-0.8.0,3,6.40E-05,0.00094,5,4.207475047
google-cloud-translate,4,0.726369484,7.26369484,90,1,7308,google-cloud-translate-3.11.1,5,4.20E-05,0.00046,61,4.08789828
zopfli,4,0.703968313,7.03968313,76,2.4,3026,zopfli-0.2.2,1,0.000148,0.00135,1,4.479894377
tweepy,4,0.58138464,5.8138464,85,1.5,2877,tweepy-4.13.0,9,8.30E-05,0.00277,38,3.771282133
y-py,4,0.708342595,7.08342595,82,1.8,2260,y-py-0.5.9,2,9.10E-05,0.00099,1,4.294475317
google-cloud-dataflow-client,4,0.793617954,7.93617954,82,1.8,12201,google-cloud-dataflow-client-0.8.3,3,3.50E-05,0,51,4.578726513
testtools,4,0.758420375,7.58420375,74,2.6,3467,testtools-2.6.0,5,6.70E-05,0.00142,3,4.728067917
ruptures,4,0.749144012,7.49144012,79,2.1,9674,ruptures-1.1.7,3,3.90E-05,0.00046,9,4.53048004
textstat,4,0.672710136,6.72710136,64,3.6,2725,textstat-0.5.6,3,3.90E-05,0.00046,3,4.775700453
pyotp,3.97,0.746889899,7.46889899,88,1.2,1565,pyotp-2.8.0,3,5.90E-05,0.00137,1,4.21296633
pytest-html,3.97,0.738219697,7.38219697,91,0.9,4027,pytest-html-1.21.1,3,3.80E-05,0.00046,23,4.084065657
pyinstaller,3.97,0.477930654,4.77930654,94,0.6,2762,pyinstaller-5.8.0,4,4.00E-05,0.00048,4,3.116435513
cheroot,3.97,0.579207194,5.79207194,89,1.1,3085,cheroot-9.0.0,4,4.50E-05,0.00055,4,3.620690647
papermill,3.97,0.709416663,7.09416663,70,3,5084,papermill-2.4.0,10,4.50E-05,0.00046,62,4.688055543
license-expression,3.97,0.624747677,6.24747677,80,2,10099,license-expression-30.1.0,2,3.80E-05,0.00046,2,4.072492257
flask-restx,3.97,0.572720062,5.72720062,83,1.7,3812,flask-restx-0.5.1,7,4.20E-05,0.00046,31,3.799066873
nbval,3.97,0.63258141,6.3258141,65,3.5,499,nbval-0.10.0,6,4.10E-05,0.00076,64,4.5986047
confluent-kafka,3.95,0.708883857,7.08883857,85,1.5,1048,confluent-kafka-2.1.0,2,4.60E-05,0.00094,1,4.179612857
jsondiff,3.95,0.797230422,7.97230422,81,1.9,8764,jsondiff-2.0.0,1,3.80E-05,0.00046,1,4.60743474
watchfiles,3.95,0.673934357,6.73934357,88,1.2,734,watchfiles-0.19.0,5,6.50E-05,0.0024,4,3.963114523
cairosvg,3.95,0.606977414,6.06977414,82,1.8,4924,cairosvg-2.7.0,7,4.70E-05,0.00091,10,3.939924713
blessed,3.95,0.755107973,7.55107973,88,1.2,1740,blessed-1.20.0,14,0.000218,0.00591,3,4.233693243
pydash,3.95,0.749393386,7.49393386,88,1.2,6839,pydash-5.1.2,2,4.40E-05,0.00091,1,4.21464462
hydra-core,3.95,0.703524982,7.03524982,89,1.1,348,hydra-core-1.3.2,18,0.000249,0.00686,5,4.028416607
pytesseract,3.95,0.881957255,8.81957255,60,4,2149,pytesseract-0.3.10,4,4.00E-05,0.00091,3,5.589857517
weasyprint,3.95,0.61670457,6.1670457,85,1.5,3544,weasyprint-58.1,10,4.70E-05,0.00091,20,3.872348567
watchgod,3.95,0.674798123,6.74798123,67,3.3,343,watchgod-0.8.2,5,5.30E-05,0.00196,4,4.665993743
prefect,3.95,0.680404503,6.80404503,94,0.6,7599,prefect-2.82,39,4.50E-05,0.00091,172,3.784681677
daphne,3.95,0.72670548,7.2670548,77,2.3,1194,daphne-2.5.0,4,4.80E-05,0.00048,26,4.505684933
transaction,3.95,0.677167922,6.77167922,68,3.2,1757,transaction-3.1.0,24,0.000171,0.01151,3,4.64055974
pyftpdlib,3.95,0.756588673,7.56588673,82,1.8,6674,pyftpdlib-1.5.7,1,4.10E-05,0.00046,1,4.43862891
dask-ml,3.95,0.581198768,5.81198768,77,2.3,9032,dask-ml-2023.3.24,11,3.70E-05,0.00046,110,4.02066256
pycapnp,3.95,0.735624473,7.35624473,74,2.6,3933,pycapnp-1.3.0,1,4.50E-05,0.00046,1,4.63541491
mistletoe,3.95,0.618194867,6.18194867,88,1.2,11131,mistletoe-1.0.1,1,4.20E-05,0.0005,1,3.777316223
hydra-colorlog,3.95,0.721440798,7.21440798,77,2.3,9808,hydra-colorlog-1.2.0,2,3.50E-05,0,7,4.488135993
cfgrib,3.95,0.624604368,6.24604368,75,2.5,10914,cfgrib-0.9.10.3,8,4.70E-05,0.00137,10,4.23201456
honeybadger,3.95,0.759467357,7.59467357,74,2.6,8698,honeybadger-0.1.2,3,4.20E-05,0.00046,3,4.71489119
isodate,3.92,0.626133602,6.26133602,76,2.4,740,isodate-0.6.1,27,0.000384,0.01321,2,4.193778673
aioconsole,3.92,0.756877841,7.56877841,82,1.8,4511,aioconsole-0.6.1,1,4.50E-05,0.00048,1,4.429592803
sphinx,3.92,0.46890645,4.6890645,97,0.3,1224,sphinx-6.1.3,54,0.000529,0.01758,47,2.969688167
flask-cors,3.92,0.745635561,7.45635561,91,0.9,211,flask-cors-3.0.10,21,0.000114,0.00788,22,4.092118537
pdfminer-six,3.92,0.71203612,7.1203612,89,1.1,3988,pdfminer-six-20221105,6,6.60E-05,0.00183,6,4.046787067
feedparser,3.92,0.589641365,5.89641365,78,2.2,2490,feedparser-6.0.10,22,0.000287,0.00975,2,4.005471217
wcmatch,3.92,0.744201537,7.44201537,79,2.1,2563,wcmatch-8.4.1,4,6.50E-05,0.00142,2,4.487338457
faiss-cpu,3.92,0.688459329,6.88459329,76,2.4,10560,faiss-cpu-1.7.3,1,4.10E-05,0.00046,1,4.401531097
pyzstd,3.92,0.801745387,8.01745387,67,3.3,1183,pyzstd-0.15.6,2,4.20E-05,0.00096,1,5.07915129
category-encoders,3.92,0.742079426,7.42079426,88,1.2,5038,category-encoders-2.2.2,7,3.80E-05,0.00046,31,4.180264753
google-cloud-os-login,3.92,0.761129846,7.61129846,88,1.2,5367,google-cloud-os-login-2.9.1,3,3.50E-05,0,51,4.243766153
av,3.92,0.811996357,8.11996357,78,2.2,2617,av-10.0.0,2,4.90E-05,0.00091,1,4.746654523
yamale,3.92,0.674483868,6.74483868,64,3.6,5331,yamale-4.0.4,3,4.60E-05,0.00094,2,4.754946227
sanic-routing,3.92,0.789985004,7.89985004,74,2.6,6221,sanic-routing-22.8.0,1,3.90E-05,0.0005,1,4.80661668
editdistance,3.92,0.56991935,5.6991935,72,2.8,6056,editdistance-0.6.2,1,3.60E-05,0.00046,1,4.139731167
pastedeploy,3.92,0.892780663,8.92780663,79,2.1,2976,pastedeploy-3.0.1,4,6.30E-05,0.00193,1,4.98260221
json-tricks,3.92,0.786223059,7.86223059,78,2.2,353,json-tricks-3.16.1,5,6.50E-05,0.00233,1,4.66074353
graphene-sqlalchemy,3.92,0.733049001,7.33049001,67,3.3,3685,graphene-sqlalchemy-2.3.0,7,6.50E-05,0.00091,11,4.850163337
django-classy-tags,3.92,0.888525473,8.88525473,81,1.9,3584,django-classy-tags-4.0.0,3,6.10E-05,0.00094,5,4.901751577
pyftdi,3.92,0.609532024,6.09532024,77,2.3,4748,pyftdi-0.54.0,5,0.000184,0.00195,3,4.105106747
python-statemachine,3.92,0.773956162,7.73956162,85,1.5,7150,python-statemachine-0.8.0,1,3.80E-05,0.00048,1,4.38652054
copulas,3.92,0.760915003,7.60915003,84,1.6,1963,copulas-0.8.0,6,4.20E-05,0.00094,36,4.376383343
google-cloud-appengine-admin,3.92,0.779933551,7.79933551,78,2.2,6401,google-cloud-appengine-admin-1.9.2,3,3.50E-05,0,51,4.639778503
statsd,3.89,0.67315142,6.7315142,82,1.8,2140,statsd-3.3.0,1,6.80E-05,0.0005,1,4.140504733
xarray,3.89,0.550252534,5.50252534,92,0.8,1545,xarray-2023.4.0,48,0.000227,0.01892,101,3.397508447
robotframework,3.89,0.655660684,6.55660684,94,0.6,4872,robotframework-6.0.2,8,0.000132,0.00377,1,3.68220228
junitparser,3.89,0.753439284,7.53439284,79,2.1,12193,junitparser-2.8.0,2,3.90E-05,0.00046,2,4.508130947
eventlet,3.89,0.573234228,5.73234228,83,1.7,4675,eventlet-0.33.3,10,7.40E-05,0.00329,4,3.774114093
soxr,3.89,0.74856956,7.4856956,73,2.7,2622,soxr-0.3.5,2,3.80E-05,0.00052,2,4.691898533
xattr,3.89,0.645731682,6.45731682,71,2.9,2766,xattr-0.9.7,2,4.00E-05,0.0005,4,4.415772273
roman,3.89,0.647170274,6.47170274,71,2.9,3043,roman-4.0,2,7.30E-05,0.001,1,4.42056758
pylink-square,3.89,0.671641247,6.71641247,79,2.1,4835,pylink-square-0.12.0,4,3.90E-05,0.00048,4,4.235470823
pyfaidx,3.89,0.728663293,7.28663293,75,2.5,3882,pyfaidx-0.7.2.1,6,4.90E-05,0.00194,3,4.558877643
distro,3.86,0.745637403,7.45637403,85,1.5,1353,distro-1.8.0,13,0.000159,0.00612,1,4.272124677
linkify-it-py,3.86,0.694979533,6.94979533,74,2.6,170,linkify-it-py-2.0.0,3,0.000193,0.00127,2,4.469931777
pydocstyle,3.86,0.580514475,5.80514475,85,1.5,12113,pydocstyle-6.3.0,2,5.00E-05,0.00048,2,3.721714917
xmlschema,3.86,0.678627287,6.78627287,82,1.8,8383,xmlschema-2.2.3,2,3.90E-05,0.00048,2,4.148757623
myst-parser,3.86,0.62340914,6.2340914,88,1.2,4559,myst-parser-1.0.0,7,5.00E-05,0.00046,54,3.764697133
asyncssh,3.86,0.752706127,7.52706127,86,1.4,10277,asyncssh-2.13.1,5,7.00E-05,0.00137,6,4.262353757
allure-python-commons,3.86,0.736197466,7.36197466,88,1.2,1802,allure-python-commons-2.7.0,4,4.60E-05,0.00048,4,4.14065822
allure-pytest,3.86,0.736197466,7.36197466,88,1.2,1794,allure-pytest-2.7.0,4,4.00E-05,0.00048,15,4.14065822
portend,3.86,0.780689083,7.80689083,73,2.7,3087,portend-3.1.0,2,4.50E-05,0.00055,5,4.78896361
cherrypy,3.86,0.560349408,5.60349408,68,3.2,3083,cherrypy-18.8.0,9,5.80E-05,0.00187,25,4.221164693
autocommand,3.86,0.666641701,6.66641701,63,3.7,3090,autocommand-2.2.2,2,6.60E-05,0.001,1,4.742139003
reactivex,3.86,0.718865564,7.18865564,68,3.2,7659,reactivex-4.0.4,3,5.10E-05,0.00094,2,4.74955188
mkdocstrings,3.86,0.609493183,6.09493183,94,0.6,10339,mkdocstrings-0.19.1,7,4.30E-05,0.00048,21,3.51831061
transitions,3.86,0.646918677,6.46918677,72,2.8,3194,transitions-0.9.0,6,7.10E-05,0.00231,2,4.37639559
pyupgrade,3.86,0.597996342,5.97996342,85,1.5,12237,pyupgrade-3.3.1,2,3.80E-05,0.00046,2,3.779987807
rarfile,3.86,0.77030498,7.7030498,82,1.8,8626,rarfile-4.0,1,3.80E-05,0.00046,1,4.454349933
django-reversion,3.86,0.552584507,5.52584507,85,1.5,10642,django-reversion-5.0.4,2,4.30E-05,0.00048,5,3.628615023
ipyevents,3.86,0.77305628,7.7305628,75,2.5,5006,ipyevents-2.0.1,3,3.90E-05,0.00096,40,4.696854267
python-logstash-async,3.86,0.75833664,7.5833664,78,2.2,5399,python-logstash-async-1.4.1,3,5.00E-05,0.00046,9,4.5477888
cowsay,3.86,0.778634372,7.78634372,81,1.9,9415,cowsay-4.0,1,3.70E-05,0.00046,1,4.515447907
asciimatics,3.86,0.745547218,7.45547218,62,3.8,7371,asciimatics-1.11.0,5,6.50E-05,0.00046,5,5.038490727
splinter,3.86,0.61369574,6.1369574,80,2,5594,splinter-0.19.0,2,4.10E-05,0.00046,13,3.9989858
icontract,3.86,0.788351543,7.88351543,79,2.1,2248,icontract-2.6.2,8,0.000112,0.00277,4,4.614505143
prometheus-client,3.84,0.701921834,7.01921834,100,0,370,prometheus-client-0.16.0,22,0.000227,0.01122,1,3.619739447
deepdiff,3.84,0.593962533,5.93962533,88,1.2,1509,deepdiff-6.3.0,12,8.10E-05,0.00543,2,3.65987511
pipenv,3.84,0.610534931,6.10534931,100,0,10138,pipenv-2023.3.20,5,3.70E-05,0.00046,10,3.315116437
parse,3.84,0.768623697,7.68623697,91,0.9,1041,parse-1.19.0,8,0.000131,0.00399,1,4.14207899
google-cloud-monitoring,3.84,0.743248382,7.43248382,88,1.2,3581,google-cloud-monitoring-1.1.2,3,5.50E-05,0.00057,50,4.157494607
google-cloud-tasks,3.84,0.752954473,7.52954473,61,3.9,1024,google-cloud-tasks-2.13.1,5,4.70E-05,0.00048,52,5.089848243
dash,3.84,0.694257887,6.94257887,88,1.2,691,dash-2.9.3,26,0.000163,0.00464,77,3.994192957
pycares,3.84,0.707018823,7.07018823,74,2.6,872,pycares-4.3.0,3,0.000254,0.00135,4,4.503396077
prophet,3.84,0.69191618,6.9191618,88,1.2,3339,prophet-1.1.2,13,4.20E-05,0.00091,44,3.986387267
bitstring,3.84,0.652412179,6.52412179,82,1.8,2204,bitstring-4.0.2,7,9.30E-05,0.00324,1,4.054707263
plumbum,3.84,0.714004146,7.14004146,88,1.2,2934,plumbum-1.8.1,7,0.000165,0.00333,1,4.06001382
google-cloud-automl,3.84,0.740726671,7.40726671,87,1.3,1149,google-cloud-automl-2.11.1,3,3.50E-05,0,51,4.182422237
requests-futures,3.84,0.760688079,7.60688079,82,1.8,777,requests-futures-1.0.0,12,0.000134,0.00505,28,4.41562693
flask-compress,3.84,0.760828192,7.60828192,83,1.7,5068,flask-compress-1.13,6,5.60E-05,0.00183,12,4.38276064
pyphen,3.84,0.671874058,6.71874058,74,2.6,2722,pyphen-0.9.5,3,7.00E-05,0.00139,1,4.38624686
utm,3.84,0.691226909,6.91226909,61,3.9,2319,utm-0.7.0,4,5.00E-05,0.00183,1,4.884089697
bravado-core,3.84,0.60017525,6.0017525,80,2,10929,bravado-core-5.17.1,11,3.90E-05,0.00048,54,3.947250833
google-cloud-filestore,3.84,0.804444361,8.04444361,78,2.2,7876,google-cloud-filestore-1.6.0,4,3.50E-05,0,52,4.694814537
httpstan,3.84,0.648111404,6.48111404,76,2.4,1443,httpstan-4.9.1,6,3.50E-05,0,36,4.240371347
catkin-pkg,3.84,0.671641247,6.71641247,73,2.7,13457,catkin-pkg-0.5.2,5,4.60E-05,0.00048,7,4.418804157
paramiko-expect,3.84,0.780593218,7.80593218,66,3.4,6260,paramiko-expect-0.3.5,2,4.50E-05,0.00046,9,5.015310727
google-cloud-org-policy,3.84,0.779939298,7.79939298,78,2.2,4792,google-cloud-org-policy-1.8.1,4,3.90E-05,0.00046,51,4.613130993
scooby,3.84,0.814065493,8.14065493,73,2.7,3376,scooby-0.7.1,3,4.90E-05,0.00146,1,4.893551643
py-moneyed,3.84,0.743341486,7.43341486,74,2.6,12058,py-moneyed-2.0,3,4.60E-05,0.00048,3,4.62447162
pygeos,3.84,0.762584626,7.62584626,62,3.8,4681,pygeos-0.14,2,4.00E-05,0.00046,2,5.08861542
pybreaker,3.84,0.765014587,7.65014587,74,2.6,8416,pybreaker-1.0.1,1,3.80E-05,0.00046,1,4.69671529
tatsu,3.84,0.678310816,6.78310816,65,3.5,2470,tatsu-5.8.3,3,5.50E-05,0.00142,1,4.70770272
curtsies,3.84,0.74347307,7.4347307,81,1.9,10108,curtsies-0.3.10,4,7.20E-05,0.00094,4,4.3915769
pylast,3.84,0.604599035,6.04599035,76,2.4,10419,pylast-5.1.0,2,5.00E-05,0.00046,13,4.095330117
hdrhistogram,3.84,0.780564738,7.80564738,78,2.2,11451,hdrhistogram-0.10.2,1,3.50E-05,0,2,4.615215793
sqlalchemy-utils,3.81,0.628247334,6.28247334,92,0.8,1679,sqlalchemy-utils-0.41.0,6,6.40E-05,0.00205,4,3.630824447
zope-deprecation,3.81,0.683365129,6.83365129,82,1.8,2241,zope-deprecation-5.0,6,7.80E-05,0.00289,2,4.147883763
pysimdjson,3.81,0.771099478,7.71099478,69,3.1,7239,pysimdjson-5.0.2,1,3.60E-05,0.00048,1,4.873664927
swagger-spec-validator,3.81,0.685415957,6.85415957,68,3.2,10930,swagger-spec-validator-3.0.3,7,4.50E-05,0.00148,23,4.621386523
wrapt,3.78,0.644424397,6.44424397,85,1.5,686,wrapt-1.14.1,6,7.80E-05,0.00403,1,3.908081323
nest-asyncio,3.78,0.779310887,7.79310887,88,1.2,468,nest-asyncio-1.5.6,23,0.000147,0.01202,1,4.257702957
pyflakes,3.78,0.716596895,7.16596895,91,0.9,2569,pyflakes-3.0.1,4,7.80E-05,0.00203,1,3.948656317
overrides,3.78,0.765550305,7.65550305,85,1.5,4515,overrides-7.3.1,1,3.60E-05,0.00046,1,4.31183435
cfgv,3.78,0.661627233,6.61627233,77,2.3,3015,cfgv-3.3.1,7,6.80E-05,0.00335,1,4.232090777
fastavro,3.78,0.44844627,4.4844627,91,0.9,1049,fastavro-1.7.3,3,5.70E-05,0.00139,1,3.0548209
snowballstemmer,3.78,0.678184531,6.78184531,86,1.4,1227,snowballstemmer-2.2.0,15,0.00014,0.00807,1,3.98728177
graphframes,3.78,0.617293539,6.17293539,75,2.5,11223,graphframes-0.6,2,3.50E-05,0,3,4.150978463
einops,3.78,0.621801854,6.21801854,88,1.2,1411,einops-0.6.0,14,0.000224,0.00649,1,3.732672847
tokenize-rt,3.78,0.737351322,7.37351322,73,2.7,12238,tokenize-rt-5.0.0,2,0.0001,0.00096,1,4.61783774
psycopg,3.78,0.796792606,7.96792606,85,1.5,6067,psycopg-3.1.8,3,4.60E-05,0.00048,3,4.415975353
pathvalidate,3.78,0.792662533,7.92662533,75,2.5,4764,pathvalidate-2.5.2,5,5.60E-05,0.00235,1,4.735541777
fs,3.78,0.837003193,8.37003193,65,3.5,2895,fs-2.4.16,10,0.000205,0.00422,4,5.21667731
koalas,3.78,0.724440845,7.24440845,64,3.6,747,koalas-0.32.0,5,3.70E-05,0.00046,33,4.874802817
psycopg-binary,3.78,0.730249797,7.30249797,83,1.7,8364,psycopg-binary-3.1.8,1,5.50E-05,0.00048,1,4.260832657
imagehash,3.78,0.619755407,6.19755407,60,4,4582,imagehash-4.3.1,6,4.90E-05,0.00094,13,4.65918469
plotnine,3.78,0.721004481,7.21004481,83,1.7,8198,plotnine-0.10.1,9,5.50E-05,0.00091,45,4.230014937
peewee,3.78,0.714612039,7.14612039,88,1.2,2491,peewee-3.16.1,4,7.50E-05,0.00183,1,4.04204013
typepy,3.78,0.743828219,7.43828219,70,3,1898,typepy-1.3.0,10,0.000134,0.00292,8,4.739427397
igraph,3.78,0.700767549,7.00767549,85,1.5,4008,igraph-0.10.4,5,0.000157,0.00203,2,4.09589183
aioredis,3.78,0.567946064,5.67946064,64,3.6,715,aioredis-2.0.1,7,6.10E-05,0.00229,3,4.353153547
flaky,3.78,0.761612184,7.61612184,70,3,12585,flaky-3.7.0,1,3.80E-05,0.00046,1,4.79870728
jq,3.78,0.603958819,6.03958819,77,2.3,4591,jq-1.4.1,2,4.00E-05,0.00091,1,4.03986273
aio-pika,3.78,0.570470172,5.70470172,79,2.1,854,aio-pika-8.1.0,8,5.30E-05,0.00292,10,3.86156724
python-lsp-jsonrpc,3.78,0.649343356,6.49343356,82,1.8,2558,python-lsp-jsonrpc-1.0.0,3,3.70E-05,0.00094,2,4.024477853
troposphere,3.78,0.564602,5.64602,97,0.3,7446,troposphere-4.3.2,3,3.90E-05,0.00046,6,3.242006667
pyvirtualdisplay,3.78,0.642212709,6.42212709,61,3.9,2123,pyvirtualdisplay-3.0,3,7.10E-05,0.00137,1,4.70070903
python-graphql-client,3.78,0.65375467,6.5375467,61,3.9,6147,python-graphql-client-0.4.3,4,6.50E-05,0.00046,47,4.739182233
tabledata,3.78,0.744186621,7.44186621,70,3,4765,tabledata-1.3.1,3,4.20E-05,0.00052,10,4.74062207
griffe,3.78,0.630926253,6.30926253,87,1.3,7602,griffe-0.27.0,2,3.60E-05,0.0005,2,3.796420843
pytablewriter,3.78,0.781431763,7.81431763,70,3,4760,pytablewriter-0.64.2,10,6.00E-05,0.00139,14,4.864772543
tcolorpy,3.78,0.738504091,7.38504091,70,3,4762,tcolorpy-0.1.2,3,6.20E-05,0.00146,1,4.721680303
furo,3.78,0.609136717,6.09136717,88,1.2,8581,furo-2023.3.27,5,3.70E-05,0.00046,52,3.690455723
tox-gh-actions,3.78,0.698813772,6.98813772,74,2.6,11564,tox-gh-actions-3.1.0,2,4.10E-05,0.00046,15,4.456045907
alive-progress,3.78,0.793236768,7.93236768,77,2.3,5207,alive-progress-3.1.1,4,4.30E-05,0.00096,3,4.670789227
praat-parselmouth,3.78,0.653559089,6.53559089,74,2.6,5104,praat-parselmouth-0.4.3,2,3.80E-05,0.00046,2,4.305196963
awacs,3.78,0.749325495,7.49325495,84,1.6,7445,awacs-2.3.0,2,5.60E-05,0.00094,1,4.291084983
python-igraph,3.78,0.685953132,6.85953132,85,1.5,4233,python-igraph-0.10.4,5,5.50E-05,0.00185,3,4.04651044
