Id,Label,Degree,Pageranks,Eigencentrality
3773,hardware-0.30.0,2,0.000035,0.00000
3774,h2o-pysparkling-2-4-3.40.0.2-1,3,0.000035,0.00000
3775,grizli-1.8.3,19,0.000035,0.00000
3776,astro-prospector-1.2.0,3,0.000036,0.00046
3777,astroquery-0.4.6,14,0.000056,0.00281
3778,eazy-0.6.4,9,0.000036,0.00046
3779,extinction-0.4.6,4,0.000045,0.00139
3780,mastquery-1.7.1,13,0.000036,0.00046
3781,peakutils-1.3.4,6,0.000049,0.00185
3782,regions-0.7,4,0.000041,0.00091
3783,sep-1.2.1,2,0.000036,0.00046
3784,sregion-1.2.2,6,0.000039,0.00094
3785,stwcs-1.7.2,6,0.000036,0.00046
3786,tristars-0.1,4,0.000036,0.00046
3787,pyvo-1.4.1,3,0.000041,0.00059
3788,astro-sedpy-0.3.1,4,0.000039,0.00048
3789,pysiaf-0.19.1,9,0.000037,0.00048
3790,numpydoc-1.5.0,7,0.000050,0.00233
3791,stsci-tools-4.0.1,3,0.000041,0.00048
3792,hola-dev-0.0.6,8,0.000035,0.00000
3793,inquirerpy-0.3.4,4,0.000043,0.00091
3794,webdriver-manager-3.8.6,6,0.000046,0.00091
3795,yachalk-0.1.5,3,0.000039,0.00046
3796,pfzy-0.3.4,1,0.000053,0.00050
3797,grpclb-0.3.1,1,0.000035,0.00000
3798,google-recaptcha-flask-0.1.2,2,0.000035,0.00000
3799,hotmapsdispatch-0.0.1,10,0.000035,0.00000
3800,bokeh-0.12.10,7,0.000038,0.00046
3801,nodejs-0.1.1,2,0.000038,0.00046
3802,optional-django-0.1.0,1,0.000067,0.00048
3803,hp-report-portal-0.1.0,2,0.000035,0.00000
3804,hook-plug-0.0.1,2,0.000050,0.00046
3805,reportportal-client-3.2.3,3,0.000050,0.00046
3806,pluggy-0.12.0,3,0.000078,0.00094
3807,gtdb-to-taxdump-0.1.8,2,0.000035,0.00000
3808,google-search-1.1.1,3,0.000035,0.00000
3809,hikari-kasai-0.10a0,3,0.000035,0.00000
3810,irctokens-2.0.2,1,0.000045,0.00046
3811,htrest-0.1.11,4,0.000035,0.00000
3812,flask-restx-0.5.1,7,0.000042,0.00046
3813,htheatpump-1.3.2,3,0.000042,0.00046
3814,aioserial-1.3.0,3,0.000074,0.00096
3815,hypixel-py-0.4.1,1,0.000035,0.00000
3816,green-screen-picture-0.0.1,2,0.000035,0.00000
3817,scikit-image-0.19.2,13,0.000055,0.00094
3818,herdpy-0.0.6,1,0.000035,0.00000
3819,heractor-1.5,3,0.000035,0.00000
3820,markdown2-2.4.8,5,0.000069,0.00231
3821,google-translate-for-goldendict-1.3.9,1,0.000035,0.00000
3822,grassed-1.0.0,1,0.000035,0.00000
3823,graph-notebook-3.7.3,24,0.000035,0.00000
3824,boto3-1.26.53,4,0.000036,0.00046
3825,gremlinpython-3.6.1,5,0.000036,0.00046
3826,ipython-7.16.3,14,0.000074,0.00254
3827,itables-1.4.5,4,0.000036,0.00046
3828,jedi-0.17.2,3,0.000043,0.00103
3829,jupyter-contrib-nbextensions-0.7.0,11,0.000036,0.00046
3830,jupyterlab-widgets-1.1.4,3,0.000049,0.00147
3831,nbclient-0.7.0,6,0.000039,0.00102
3832,neo4j-4.3.2,2,0.000036,0.00046
3833,networkx-2.4,3,0.000066,0.00091
3834,sparqlwrapper-1.8.4,2,0.000036,0.00046
3835,widgetsnbextension-3.6.1,3,0.000042,0.00097
3836,parso-0.7.1,1,0.000072,0.00050
3837,jupyter-contrib-core-0.4.2,7,0.000043,0.00096
3838,jupyter-highlight-selected-word-0.2.0,1,0.000038,0.00048
3839,jupyter-nbextensions-configurator-0.6.1,7,0.000038,0.00048
3840,huasampleproject-1.3.1,1,0.000035,0.00000
3841,humancrypto-0.5.0,3,0.000035,0.00000
3842,argon2-cffi-16.1.0,3,0.000045,0.00046
3843,hannibal-0.0.9,5,0.000035,0.00000
3844,goftests-0.2.7,2,0.000035,0.00000
3845,google-play-reviews-scraper-0.1.2,4,0.000035,0.00000
3846,jsonpickle-1.1,1,0.000042,0.00046
3847,requests-2.20.1,7,0.000082,0.00137
3848,urllib3-1.24.3,4,0.000102,0.00230
3849,hikari-yuyo-1.11.2a1,3,0.000035,0.00000
3850,alluka-0.1.3,2,0.000063,0.00094
3851,gym-multiagent-1.0.0,2,0.000035,0.00000
3852,hostage-0.8.1,4,0.000035,0.00000
3853,google-api-python-client-1.5.5,5,0.000042,0.00046
3854,pygithub-1.44.1,5,0.000042,0.00046
3855,glowprom-0.4.5,6,0.000035,0.00000
3856,coverage-4.5.4,2,0.000048,0.00094
3857,packaging-23.0,3,0.000043,0.00142
3858,pycodestyle-2.8.0,6,0.000176,0.00322
3859,python-coveralls-2.9.3,5,0.000040,0.00046
3860,python-semantic-release-7.28.1,12,0.000040,0.00046
3861,dotty-dict-1.3.1,1,0.000038,0.00048
3862,tomlkit-0.10.2,1,0.000038,0.00048
3863,twine-3.8.0,11,0.000038,0.00048
3864,htk-1.3.1,2,0.000035,0.00000
3865,gopem-0.7,6,0.000035,0.00000
3866,art-5.9,4,0.000080,0.00187
3867,opem-1.3,3,0.000040,0.00046
3868,gym-wumpus-0.1.1,2,0.000035,0.00000
3869,goldencage-3.6,8,0.000035,0.00000
3870,dicttoxml-1.7.16,5,0.000055,0.00233
3871,jsonfield-3.1.0,2,0.000039,0.00046
3872,wechat-0.4.16,2,0.000039,0.00046
3873,hnswlib-0.7.0,1,0.000035,0.00000
3874,hanabython-0.1.10,4,0.000035,0.00000
3875,guillotina-amqp-5.0.26,6,0.000035,0.00000
3876,guillotina-5.4.0,18,0.000055,0.00091
3877,hep-rest-api-1.0.12,7,0.000035,0.00000
3878,base58-1.0.3,1,0.000039,0.00046
3879,fastecdsa-1.7.3,1,0.000039,0.00046
3880,hicmatrix-15,6,0.000035,0.00000
3881,cooler-0.9.1,15,0.000057,0.00183
3882,pyfaidx-0.7.2.1,6,0.000049,0.00194
3883,govtrack-0.1,2,0.000035,0.00000
3884,unittest2-1.1.0,7,0.000102,0.00194
3885,traceback2-1.4.0,2,0.000064,0.00055
3886,linecache2-1.0.0,1,0.000089,0.00048
3887,ht-1.0.3,3,0.000035,0.00000
3888,fluids-1.0.22,3,0.000045,0.00046
3889,hello-sahaj-raj-malla-0.0.1,1,0.000035,0.00000
3890,howlongtobeatpy-1.0.5,4,0.000035,0.00000
3891,aiounittest-1.4.2,2,0.000042,0.00046
3892,google-tr-free-0.0.7,3,0.000035,0.00000
3893,graphql-limits-0.1.1,1,0.000035,0.00000
3894,graphflow-0.4.5,4,0.000035,0.00000
3895,happy-config-0.0.4,2,0.000035,0.00000
3896,nni-2.10,22,0.000050,0.00046
3897,pythonwebhdfs-0.2.3,3,0.000037,0.00048
3898,responses-0.23.1,6,0.000042,0.00094
3899,types-pyyaml-6.0.12.9,4,0.000052,0.00187
3900,httpsig-1.3.0,2,0.000035,0.00000
3901,huobi-client-0.3.1,3,0.000035,0.00000
3902,git-ssh-key-0.1.5,3,0.000035,0.00000
3903,giturlparse-0.10.0,2,0.000048,0.00091
3904,hemlock-berlin-0.0.3,1,0.000035,0.00000
3905,hemlock-survey-1.0.0,14,0.000085,0.00137
3906,flask-socketio-5.3.3,5,0.000048,0.00144
3907,flask-sqlalchemy-3.0.3,8,0.000063,0.00292
3908,simple-websocket-0.10.0,2,0.000041,0.00052
3909,sqlalchemy-mutable-1.0.2,2,0.000041,0.00052
3910,python-socketio-5.8.0,8,0.000073,0.00192
3911,python-engineio-4.4.0,1,0.000050,0.00055
3912,googletrans-py-4.0.0,2,0.000035,0.00000
3913,homelette-1.4,1,0.000035,0.00000
3914,hadrosaur-0.4.1,1,0.000035,0.00000
3915,plyvel-1.5.0,2,0.000074,0.00091
3916,hdr-plot-0.6.2,2,0.000035,0.00000
3917,googlescrape-1.0.0,4,0.000035,0.00000
3918,webdriver-manager-3.5.2,4,0.000042,0.00046
3919,human-protocol-sdk-1.1.2,4,0.000035,0.00000
3920,hmt-basemodels-0.1.26,7,0.000050,0.00091
3921,web3-5.24.0,15,0.000050,0.00091
3922,schematics-2.1.1,1,0.000043,0.00050
3923,eth-abi-2.2.0,11,0.000071,0.00397
3924,eth-account-0.5.9,13,0.000044,0.00150
3925,eth-hash-0.3.3,8,0.000162,0.00385
3926,ipfshttpclient-0.8.0a2,4,0.000041,0.00103
3927,websockets-9.1,2,0.000041,0.00103
3928,multiaddr-0.0.9,8,0.000087,0.00192
3929,varint-1.0.2,3,0.000091,0.00151
3930,grou-0.1.6,2,0.000035,0.00000
3931,i3geoweather-1.1.2,1,0.000035,0.00000
3932,happybuf-0.1.0,3,0.000035,0.00000
3933,pycapnp-1.3.0,1,0.000045,0.00046
3934,huaweicloudsdkdms-3.1.36,1,0.000035,0.00000
3935,hierarchical-memmap-format-0.0b45,3,0.000035,0.00000
3936,goordinates-1.0.3,2,0.000035,0.00000
3937,accudata-1.0.1,2,0.000035,0.00000
3938,gsea-incontext-0.9.6,7,0.000035,0.00000
3939,hius-0.3.0,3,0.000035,0.00000
3940,pydantic-openapi-schema-1.3.0,3,0.000045,0.00046
3941,pydantic-1.10.2,3,0.000064,0.00094
3942,starlette-0.21.0,2,0.000045,0.00046
3943,gmmclusteringalgorithms-0.1.28,8,0.000035,0.00000
3944,lmfit-1.2.0,7,0.000048,0.00139
3945,asteval-0.9.29,2,0.000047,0.00098
3946,uncertainties-3.1.7,10,0.000067,0.00384
3947,grains-0.1.0,1,0.000035,0.00000
3948,gym-cache-1.0.3,3,0.000035,0.00000
3949,groupdocs-editor-cloud-22.5,4,0.000035,0.00000
3950,huimages-2.2,3,0.000035,0.00000
3951,boto-2.49.0,12,0.000179,0.00557
3952,couchdb-1.2,1,0.000045,0.00046
3953,grillomodem-1.2.4,5,0.000035,0.00000
3954,chirpsdk-3.4.6,6,0.000041,0.00046
3955,pysoundfile-0.9.0.post1,2,0.000042,0.00048
3956,sounddevice-0.4.6,2,0.000042,0.00048
3957,holodeck-0.3.1,2,0.000035,0.00000
3958,posix-ipc-1.1.1,1,0.000050,0.00046
3959,googlehomepush-0.1.0,4,0.000035,0.00000
3960,google-cloud-texttospeech-0.2.0,2,0.000042,0.00046
3961,gtts-token-1.1.4,3,0.000050,0.00094
3962,gtts-2.0.3,6,0.000042,0.00046
3963,pychromecast-2.3.0,6,0.000052,0.00091
3964,google-api-core-1.31.5,10,0.000071,0.00048
3965,casttube-0.2.1,3,0.000063,0.00100
3966,htbcli-1.1.7,4,0.000035,0.00000
3967,htb-1.1.0,3,0.000052,0.00091
3968,gj2ascii-0.4.1,6,0.000035,0.00000
3969,groovegenerator-0.1.5,4,0.000035,0.00000
3970,mido-1.2.10,3,0.000058,0.00139
3971,happie-0.3.1,2,0.000035,0.00000
3972,hdsubnetfinder-0.2.2,4,0.000035,0.00000
3973,grpc-powergatec-lient-1.1.1,2,0.000035,0.00000
3974,huaweicloudsdksfsturbo-3.1.36,1,0.000035,0.00000
3975,hvl-ccb-0.13.3,9,0.000035,0.00000
3976,asyncua-1.0.2,7,0.000038,0.00046
3977,pymodbus-3.2.2,4,0.000080,0.00139
3978,pyvisa-py-0.6.3,3,0.000038,0.00046
3979,pyvisa-1.13.0,4,0.000058,0.00139
3980,setuptools-65.7.0,6,0.000132,0.00317
3981,html5validator-0.4.2,1,0.000035,0.00000
3982,hucitlib-0.3.0,7,0.000035,0.00000
3983,pycts-0.2.2,1,0.000039,0.00046
3984,surf-git+https://github.com/franzlst/surfrdf@master#egg=surf,4,0.000039,0.00046
3985,httpie-aws-authv4-0.3.0,4,0.000035,0.00000
3986,gymgrid-1.1.0,2,0.000035,0.00000
3987,gulagcleaner-xv-0.5.0,3,0.000035,0.00000
3988,pdfminer-six-20221105,6,0.000066,0.00183
3989,pdfrw-0.4,3,0.000065,0.00137
3990,pikepdf-7.2.0,6,0.000055,0.00091
3991,graphql2python-0.0.6,5,0.000035,0.00000
3992,grapl-graph-descriptions-1.0.5,2,0.000035,0.00000
3993,gpcrmining-0.2.0,4,0.000035,0.00000
3994,grits-0.5.1,3,0.000035,0.00000
3995,beautifulsoup4-4.6.0,1,0.000045,0.00046
3996,click-6.7,13,0.000106,0.00617
3997,jinja2-2.9.5,2,0.000045,0.00046
3998,html-reports-0.2.0,4,0.000035,0.00000
3999,easydev-0.12.1,7,0.000056,0.00187
4000,hasl-2.3.1,1,0.000035,0.00000
4001,globefish-openapi2jsonschema-0.9.2,4,0.000035,0.00000
4002,h-transport-properties-0.0.1,3,0.000035,0.00000
4003,googlemapsaleks57-3.0.2,1,0.000035,0.00000
4004,hue-sensors-1.2,1,0.000035,0.00000
4005,hidef-1.1.4,7,0.000035,0.00000
4006,leidenalg-0.9.1,3,0.000042,0.00091
4007,louvain-0.8.0,3,0.000042,0.00091
4008,igraph-0.10.4,5,0.000157,0.00203
4009,acdh-obj2xml-pyutils-0.0.2,2,0.000035,0.00000
4010,hw-wwj-1.3.0,1,0.000035,0.00000
4011,hafweb-0.2.3,7,0.000035,0.00000
4012,glams-0.2.5,3,0.000035,0.00000
4013,mysql-connector-python-8.0.32,10,0.000086,0.00411
4014,grplot-0.13.1,5,0.000035,0.00000
4015,god-like-1.0.1,2,0.000035,0.00000
4016,hestia-api-0.0.8,3,0.000035,0.00000
4017,simplejson-3.6.5,2,0.000055,0.00091
4018,hathitrust-downloader-1.1.1,2,0.000035,0.00000
4019,tqdm-4.48.2,1,0.000050,0.00046
4020,home-connect-async-0.7.8,5,0.000035,0.00000
4021,aiohttp-sse-client-0.2.1,6,0.000043,0.00091
4022,graphembedding-0.1,5,0.000035,0.00000
4023,greendeck-proxygrabber-0.3.8,2,0.000035,0.00000
4024,google-objects-0.0.7,3,0.000035,0.00000
4025,httptesting-1.2.30,10,0.000035,0.00000
4026,colorama-0.4.1,5,0.000080,0.00233
4027,pytest-html-1.21.1,3,0.000038,0.00046
4028,pytest-repeat-0.8.0,2,0.000038,0.00046
4029,pytest-rerunfailures-7.0,2,0.000038,0.00046
4030,pytest-xdist-1.29.0,5,0.000038,0.00046
4031,pytest-metadata-2.0.4,5,0.000077,0.00144
4032,execnet-1.9.0,4,0.000058,0.00192
4033,pytest-forked-1.6.0,5,0.000053,0.00096
4034,requests-2.28.1,25,0.000129,0.00682
4035,requests-2.21.0,19,0.000192,0.00636
4036,hyrepl-0.1.1,1,0.000035,0.00000
4037,groupmescoretracker-1.7,2,0.000035,0.00000
4038,connexion-2.14.2,14,0.000082,0.00185
4039,hdcproto-0.0.8,2,0.000035,0.00000
4040,hoodlogger-0.0.4,2,0.000035,0.00000
4041,hu-neuro-pipeline-0.6.4,7,0.000035,0.00000
4042,hipchatpy-0.1.17,1,0.000035,0.00000
4043,requests-2.3.0,1,0.000065,0.00046
4044,hdate-0.10.4,2,0.000035,0.00000
4045,httpie-aws-auth-0.0.3,2,0.000035,0.00000
4046,requests-aws-0.1.8,2,0.000050,0.00046
4047,gopublic-0.0.7,5,0.000035,0.00000
4048,honeybee-radiance-postprocess-0.4.189,2,0.000035,0.00000
4049,honeybee-radiance-1.64.167,5,0.000050,0.00046
4050,honeybee-core-1.55.5,8,0.000115,0.00233
4051,honeybee-radiance-command-1.22.2,1,0.000045,0.00048
4052,honeybee-radiance-folder-2.11.11,1,0.000045,0.00048
4053,honeybee-standards-2.0.6,3,0.000092,0.00144
4054,honeybee-schema-1.53.1,3,0.000068,0.00057
4055,ladybug-core-0.41.19,4,0.000140,0.00107
4056,ladybug-geometry-polyskel-1.4.14,2,0.000068,0.00057
4057,pydantic-openapi-helper-0.2.10,2,0.000064,0.00048
4058,ladybug-geometry-1.26.5,2,0.000152,0.00099
4059,hydra-rq-launcher-1.2.0,4,0.000035,0.00000
4060,fakeredis-1.1.0,4,0.000042,0.00046
4061,rq-1.13.0,5,0.000063,0.00137
4062,hypothesis-auto-1.1.5,2,0.000035,0.00000
4063,hypothesis-5.49.0,4,0.000057,0.00091
4064,gummi-1.3.4,19,0.000035,0.00000
4065,bleach-3.1.0,4,0.000045,0.00096
4066,docutils-0.15.2,5,0.000088,0.00247
4067,gitdb2-2.0.5,3,0.000067,0.00094
4068,gitpython-2.1.11,2,0.000036,0.00046
4069,pkginfo-1.5.0.1,2,0.000042,0.00094
4070,pygments-2.5.2,2,0.000045,0.00096
4071,readme-renderer-24.0,6,0.000042,0.00094
4072,six-1.13.0,5,0.000099,0.00246
4073,tqdm-4.40.1,2,0.000042,0.00094
4074,twine-1.13.0,7,0.000036,0.00046
4075,http-butler-0.4.0,4,0.000035,0.00000
4076,flasgger-0.5.13,5,0.000042,0.00046
4077,logbook-1.0.0,1,0.000042,0.00046
4078,huaweicloudsdkiotanalytics-3.1.36,1,0.000035,0.00000
4079,httoop-0.1.1,1,0.000035,0.00000
4080,gpuslot-1.1,6,0.000035,0.00000
4081,hmtredishelp-0.1.19,1,0.000035,0.00000
4082,hobart-svg-0.3.0,8,0.000035,0.00000
4083,hobart-1.0.0b1,5,0.000039,0.00046
4084,lacecore-0.4.1,6,0.000039,0.00046
4085,polliwog-1.0.0b10,6,0.000053,0.00142
4086,svgwrite-1.4.3,5,0.000124,0.00231
4087,tri-again-0.1.3,6,0.000039,0.00046
4088,vg-1.11.1,6,0.000075,0.00242
4089,tinyobjloader-2.0.0rc6,1,0.000041,0.00048
4090,pycollada-0.7.1,2,0.000041,0.00048
4091,webcolors-1.11.1,1,0.000041,0.00048
4092,http-reqtrace-1.1.1,3,0.000035,0.00000
4093,flask-1.1.2,7,0.000074,0.00139
4094,gunicorn-20.0.4,2,0.000045,0.00046
4095,prometheus-flask-exporter-0.18.1,3,0.000045,0.00046
4096,google-scholar-scraper-0.2,2,0.000035,0.00000
4097,bibtexparser-1.4.0,7,0.000074,0.00279
4098,green-invoice-1.2.1,6,0.000035,0.00000
4099,lxml-4.6.3,2,0.000050,0.00091
4100,gsmtc35-2.1,1,0.000035,0.00000
4101,gyr-0.2.0,3,0.000035,0.00000
4102,matrix-client-0.4.0,3,0.000045,0.00046
4103,graphml2svg-0.0.4,1,0.000035,0.00000
4104,hstt-0.0.5,1,0.000035,0.00000
4105,gpsfun-0.0.1,4,0.000035,0.00000
4106,fitdecode-0.10.0,2,0.000046,0.00091
4107,haversine-2.8.0,1,0.000042,0.00046
4108,1337x-1.2.4,3,0.000035,0.00000
4109,acamodels-0.5.3,1,0.000035,0.00000
4110,hindsight-ubuntu-0.0.3,3,0.000035,0.00000
4111,hakka-0.2.1,3,0.000035,0.00000
4112,gpravada-helloworld-0.0.1,1,0.000035,0.00000
4113,httpauthproxy-1.0.1,1,0.000035,0.00000
4114,googleapiwrapper-0.2.0,1,0.000035,0.00000
4115,hbmqtt-master2-4,5,0.000035,0.00000
4116,hoof-0.0.2,2,0.000035,0.00000
4117,siuba-0.4.2,5,0.000050,0.00046
4118,gud-2.0.18,4,0.000035,0.00000
4119,heliumcli-1.6.4,4,0.000035,0.00000
4120,pyngrok-6.0.0,4,0.000059,0.00139
4121,h6-0.1.1,2,0.000035,0.00000
4122,abero-1.0.6,1,0.000035,0.00000
4123,arkivist-1.3.4,3,0.000065,0.00046
4124,glexchange-4.18.1,3,0.000035,0.00000
4125,soap-0.0.1rc0,3,0.000045,0.00046
4126,suds-1.1.2,1,0.000045,0.00046
4127,httpie-edgegrid-2.1.1,3,0.000035,0.00000
4128,edgegrid-python-1.3.1,7,0.000045,0.00046
4129,google-cloud-dataform-0.5.1,4,0.000035,0.00000
4130,homeconnect-0.7.2,2,0.000035,0.00000
4131,git-river-1.4.0,10,0.000035,0.00000
4132,inflect-5.6.2,1,0.000038,0.00046
4133,structlog-21.5.0,1,0.000038,0.00046
4134,gpyts-1.0.3,3,0.000035,0.00000
4135,hijricalendar-0.0.1,2,0.000035,0.00000
4136,bangla-0.0.2,1,0.000050,0.00046
4137,umalqurra-0.2,1,0.000050,0.00046
4138,gpulurker-0.1,5,0.000035,0.00000
4139,herbert-python-0.0.1a3,1,0.000035,0.00000
4140,lark-parser-0.6.4,1,0.000065,0.00046
4141,htmlrunner-0.13,2,0.000035,0.00000
4142,logz-0.19,2,0.000060,0.00091
4143,gpgo-0.1.2,4,0.000035,0.00000
4144,hy-tools-lite-1.1.1,2,0.000035,0.00000
4145,gt-dicom-connector-0.0.2,1,0.000035,0.00000
4146,pynetdicom-2.0.2,2,0.000065,0.00046
4147,ablpywrapper-0.0.2,1,0.000035,0.00000
4148,haproxy-log-analysis-5.1.0,1,0.000035,0.00000
4149,henry-0.3.0,2,0.000035,0.00000
4150,looker-sdk-23.6.0,5,0.000050,0.00046
4151,hearsay-elasticmock-2.1,2,0.000035,0.00000
4152,elasticsearch-8.7.0,5,0.000111,0.00183
4153,elastic-transport-8.4.0,3,0.000129,0.00055
4154,google-cloud-access-approval-1.11.1,3,0.000035,0.00000
4155,greetcute-0.1.0,1,0.000035,0.00000
4156,hypertag-lang-1.2.0,2,0.000035,0.00000
4157,hikyuu-1.2.7,16,0.000035,0.00000
4158,akshare-1.9.55,18,0.000037,0.00046
4159,pynng-0.7.2,3,0.000037,0.00046
4160,pytdx-1.72,5,0.000037,0.00046
4161,qdarkstyle-3.1,3,0.000040,0.00091
4162,cfscrape-2.1.1,2,0.000037,0.00048
4163,jsonpath-0.82,5,0.000080,0.00240
4164,pypinyin-0.48.0,4,0.000055,0.00185
4165,home-service-0.2.2,4,0.000035,0.00000
4166,graphspme-0.0.1,2,0.000035,0.00000
4167,hackulus-0.0.3,1,0.000035,0.00000
4168,google-cloud-vm-migration-1.6.1,4,0.000035,0.00000
4169,graphene-mongodb-1.0.1,13,0.000035,0.00000
4170,mongoengine-0.27.0,7,0.000070,0.00274
4171,rx-3.2.0,4,0.000049,0.00183
4172,abstract-python-ip-geolocation-1.0.0,9,0.000035,0.00000
4173,hackthebox-api-0.0.4,13,0.000035,0.00000
4174,pysher-1.0.4,2,0.000037,0.00046
4175,soupsieve-1.9.5,2,0.000149,0.00100
4176,websocket-client-0.56.0,6,0.000075,0.00185
4177,hash-benchmark-0.2.0,1,0.000035,0.00000
4178,hubgridcloud-0.2.1,2,0.000035,0.00000
4179,hatecomp-0.3.0,7,0.000035,0.00000
4180,aiometer-0.4.0,3,0.000041,0.00091
4181,graphene-gae-2.0.0,4,0.000035,0.00000
4182,inflect-0.2.5,1,0.000042,0.00046
4183,gutta-0.1.2,11,0.000035,0.00000
4184,libsass-0.22.0,3,0.000070,0.00137
4185,oyaml-1.0,5,0.000067,0.00187
4186,hops-ipython-sql-0.3.9,6,0.000035,0.00000
4187,hpke-0.2.0,1,0.000035,0.00000
4188,abraia-0.12.1,7,0.000035,0.00000
4189,hoss-client-0.7.6,8,0.000035,0.00000
4190,hibiapi-0.7.7,14,0.000035,0.00000
4191,cashews-4.7.1,3,0.000037,0.00046
4192,confuse-1.7.0,2,0.000037,0.00046
4193,fastapi-0.85.2,3,0.000037,0.00046
4194,python-multipart-0.0.5,3,0.000040,0.00091
4195,uvicorn-0.19.0,9,0.000037,0.00046
4196,diskcache-5.5.1,9,0.000112,0.00416
4197,starlette-0.20.4,2,0.000051,0.00048
4198,hyperschema-0.2.5,1,0.000035,0.00000
4199,gluestick-2.1.0,4,0.000035,0.00000
4200,singer-python-5.13.0,7,0.000042,0.00046
4201,backoff-1.8.0,1,0.000041,0.00048
4202,simplejson-3.11.1,1,0.000041,0.00048
4203,googletrans-mxloli-ver-4.0.0.2,2,0.000035,0.00000
4204,httprunner-4.3.0,12,0.000035,0.00000
4205,black-22.12.0,6,0.000037,0.00046
4206,jmespath-0.9.5,2,0.000047,0.00091
4207,loguru-0.4.1,2,0.000040,0.00091
4208,pydantic-1.8.2,4,0.000043,0.00146
4209,pytest-html-3.2.0,5,0.000041,0.00094
4210,sentry-sdk-0.14.4,3,0.000037,0.00046
4211,grpc-interceptor-0.15.1,3,0.000057,0.00091
4212,here-transit-1.2.0,3,0.000035,0.00000
4213,h2-vulnerability-db-2.0.2,7,0.000035,0.00000
4214,packageurl-python-0.11.1,2,0.000042,0.00091
4215,html5print-0.1.2,7,0.000035,0.00000
4216,hydrafloods-2021.10.11,5,0.000035,0.00000
4217,earthengine-api-0.1.349,12,0.000081,0.00233
4218,pipetools-1.1.0,2,0.000041,0.00046
4219,simplecmr-0.0.1,3,0.000041,0.00046
4220,hsto-rename-0.1.0,2,0.000035,0.00000
4221,hmmlogo-0.0.4,4,0.000035,0.00000
4222,gspread-formatting-1.1.2,1,0.000035,0.00000
4223,google-cloud-game-servers-1.8.2,3,0.000035,0.00000
4224,hitbtcapi-1.1.1,2,0.000035,0.00000
4225,gwaportalpipeline-0.2.11,5,0.000035,0.00000
4226,pygwas-1.7.4,5,0.000041,0.00046
4227,harness-featureflags-1.1.10,5,0.000035,0.00000
4228,mmh3-3.1.0,5,0.000106,0.00231
4229,grill-0.14.0,4,0.000035,0.00000
4230,grill-names-2.6.0,2,0.000042,0.00046
4231,naming-0.7.0,1,0.000071,0.00048
4232,hypercluster-0.1.13,11,0.000035,0.00000
4233,python-igraph-0.10.4,5,0.000055,0.00185
4234,snakemake-7.25.0,23,0.000038,0.00046
4235,connection-pool-0.0.3,1,0.000036,0.00048
4236,datrie-0.8.2,1,0.000036,0.00048
4237,reretry-0.11.8,1,0.000036,0.00048
4238,stopit-1.1.2,3,0.000067,0.00146
4239,throttler-1.2.2,1,0.000036,0.00048
4240,yte-1.5.1,4,0.000036,0.00048
4241,dpath-2.1.5,2,0.000047,0.00094
4242,plac-1.3.5,1,0.000045,0.00048
4243,hacmec-demo-0.0.4,9,0.000035,0.00000
4244,cryptokey-0.2.2,3,0.000054,0.00094
4245,hacmec-0.0.3,3,0.000038,0.00046
4246,httplink-0.2.0,1,0.000051,0.00048
4247,glogcli-0.8.3,15,0.000035,0.00000
4248,arrow-0.7.0,2,0.000037,0.00046
4249,bumpversion-0.5.3,2,0.000039,0.00091
4250,coverage-4.1,1,0.000037,0.00046
4251,flake8-2.6.0,4,0.000037,0.00046
4252,keyring-8.7,1,0.000037,0.00046
4253,pip-8.1.2,1,0.000037,0.00046
4254,pytest-2.9.2,2,0.000037,0.00046
4255,watchdog-0.8.3,4,0.000037,0.00046
4256,wheel-0.29.0,1,0.000037,0.00046
4257,mccabe-0.5.3,1,0.000045,0.00048
4258,pycodestyle-2.0.0,1,0.000045,0.00048
4259,pyflakes-1.2.3,1,0.000045,0.00048
4260,pathtools-0.1.2,5,0.000095,0.00237
4261,howabout-1.1,1,0.000035,0.00000
4262,six-1.8.0,1,0.000065,0.00046
4263,grabicon-0.1.2,3,0.000035,0.00000
4264,fleep-1.0.1,1,0.000045,0.00046
4265,huaweicloudsdkcgs-3.1.36,1,0.000035,0.00000
4266,hl7-validator-0.3.3,4,0.000035,0.00000
4267,hl7-0.4.5,2,0.000057,0.00091
4268,accept-paymob-1.0.0,1,0.000035,0.00000
4269,graphene-peewee-async-3.0.0,5,0.000035,0.00000
4270,peewee-async-0.8.0,2,0.000041,0.00046
4271,hearthstone-card-generator-1.5,1,0.000035,0.00000
4272,pyykov-1.1,1,0.000065,0.00046
4273,huaweicloudsdkiotda-3.1.36,1,0.000035,0.00000
4274,hdl-checker-0.7.4,11,0.000035,0.00000
4275,pygls-0.9.1,1,0.000038,0.00046
4276,hivemind-1.1.7,15,0.000035,0.00000
4277,prefetch-generator-1.0.3,1,0.000037,0.00046
4278,pymultihash-0.8.2,1,0.000037,0.00046
4279,heronpy-0.20.5,2,0.000035,0.00000
4280,cloudpickle-1.5.0,1,0.000050,0.00046
4281,protobuf-3.16.0,3,0.000057,0.00091
4282,gtsam-4.2a9,2,0.000035,0.00000
4283,hostproof-auth-0.1.1,1,0.000035,0.00000
4284,graphish-2.0.0,4,0.000035,0.00000
4285,himl-0.12.0,7,0.000035,0.00000
