,Node,Degree,Pageranks,EigenCentrality,Reach
2195,2195,7,0.00014049941654166754,-1.749185931846645e-18,4
2196,2196,8,0.00011905486116523156,1.7006287791790024e-18,5
2197,2197,9,0.00011905486116523156,2.3480685245669827e-18,237
2198,2198,9,0.00013692532397892822,-1.2523326508477493e-18,5
2199,2199,10,0.00013398633661939653,1.3477544627574958e-19,9
2200,2200,8,0.00011905486116523156,2.0036893088054765e-18,6
2201,2201,6,0.00011905486116523156,2.013747423870356e-18,3
2202,2202,7,0.00011905486116523156,9.899920446202038e-19,4
2203,2203,9,0.00011905486116523156,9.383338901253057e-19,7
2204,2204,11,0.00011905486116523156,6.937966819396283e-19,8
2205,2205,7,0.00014049941654166754,-2.6431490034809406e-18,3
2206,2206,6,0.00014586055538577656,5.492483861292248e-19,2
2207,2207,11,0.0001860201256670866,-5.5635032853272845e-18,5
2208,2208,10,0.00013398633661939653,3.476427765027682e-20,7
2209,2209,14,0.00031101122524788765,-3.014859663717017e-17,3
2210,2210,8,0.00011905486116523156,1.8143598921550317e-18,16
2211,2211,9,0.00016814966285338997,-3.496633566271242e-18,4
2212,2212,8,0.00015812244184062714,-4.89232476765684e-18,4
2213,2213,5,0.00011905486116523156,2.033025327386159e-18,2
2214,2214,5,0.00011905486116523156,7.035492583628146e-19,2
2215,2215,8,0.00011905486116523156,2.433804388667642e-18,5
2216,2216,10,0.00011905486116523156,2.1210324815697017e-18,12
2217,2217,7,0.0001343724007198287,6.073285487752349e-19,3
2218,2218,9,0.0001746833761747294,-7.073642158427538e-18,4
2219,2219,5,0.00010867946617680855,-2.4675546389055184e-18,18
2220,2220,2,0.00010867946617680855,-1.970683709073562e-18,2
2221,2221,8,0.00022917815509360318,-5.432080514747727e-18,3
2222,2222,7,0.00012325825370635506,2.5122815794611484e-18,285
2223,2223,9,0.0007776269846766885,0.12383051908264847,1
2224,2224,1,0.00011998111750683575,-4.674514202648238e-18,1
2225,2225,1,0.00011998111750683575,-3.921872560792435e-18,1
2226,2226,3,0.0001655260296389107,-5.410230953189051e-18,1
2227,2227,1,0.00011998111750683575,-4.597963607145563e-18,1
2228,2228,2,0.00011998111750683575,-5.103576050416423e-18,5
2229,2229,9,0.0003024148575539891,-1.257750935588466e-17,5
2230,2230,5,0.00014784809522730446,-8.328772486432932e-18,6
2231,2231,8,0.00019234968736292208,-5.669087421205912e-18,35
2232,2232,5,0.00015999343824578348,-1.035887946657622e-17,2
2233,2233,5,0.0001609023717371528,-2.9198649865691134e-18,24
2234,2234,2,0.0001609023717371528,-3.0478098441471385e-18,2
2235,2235,1,0.0001795304926533983,-2.444936716161889e-18,1
2236,2236,1,0.0003054097975815993,-3.2362273648607994e-18,1
2237,2237,2,0.00011921277340095729,-3.079110589826857e-18,2
2238,2238,2,0.00011921277340095729,-3.2843831554935138e-18,2
2239,2239,6,0.00019883880406083393,-1.2442720714315997e-17,5
2240,2240,2,0.00011921277340095729,-3.535503360025598e-18,2
2241,2241,4,0.00019166598277348517,-1.9519646182977012e-17,2
2242,2242,9,0.0001233796709313633,-7.467886948528708e-18,14
2243,2243,6,0.0002048670403299593,-2.1499175038959324e-17,2
2244,2244,2,0.00015942131473177477,-3.98525380577455e-18,1
2245,2245,10,0.00012725448166712078,-3.4121647071680716e-18,231
2246,2246,2,0.0001366438554234598,-4.712130273724025e-18,2
2247,2247,5,0.00015408213673314596,-9.852562893631751e-18,4
2248,2248,6,0.00029743831154950345,-2.237755351182276e-17,3
2249,2249,2,0.00018164439985019482,-5.378970208355911e-18,1
2250,2250,3,0.00012994603151191534,-5.186303353627588e-18,3
2251,2251,9,0.00013261562051122976,-1.5658336868338632e-18,14
2252,2252,3,0.00015630397256860396,-8.507030123879605e-18,3
2253,2253,1,0.00020367905567133165,-2.780363587782179e-18,1
2254,2254,34,0.00012431256274468165,2.069464422332366e-18,284
2255,2255,3,0.00020802162889364123,-7.725865065458099e-18,1
2256,2256,3,0.00016460760575064533,-2.494634221506209e-17,2
2257,2257,2,0.0001709828752992335,1.148780578473452e-18,1
2258,2258,15,0.0002215017097549841,-1.6323641791563901e-18,31
205,205,23,0.0006915676066108396,-2.2102762312569444e-17,16
317,317,2,0.00027452107807407434,3.995451926122817e-18,1
2259,2259,5,0.00011970127162547267,-4.642412254514997e-18,8
2260,2260,3,0.0002536143987988276,-1.5864876206088225e-17,2
2261,2261,4,0.0001615803548830303,-7.008695404093157e-18,2
2262,2262,3,0.00016595802463138616,-1.45409689203355e-17,2
2263,2263,9,0.00011854525092831187,-5.237399925289382e-18,28
2264,2264,17,0.00011854525092831187,-4.602908147411406e-18,204
886,886,1,0.00011854525092831187,-5.356892284863329e-18,1
2265,2265,18,0.00011854525092831187,-5.4560532092618045e-18,80
2266,2266,3,0.0003720246039108037,-1.9569343217803145e-17,1
2267,2267,1,0.00012394406237446631,-8.229521864121528e-19,1
2268,2268,4,0.00013275753409407743,4.678172098789863e-19,6
2269,2269,3,0.0001488040123042885,-1.3274453998803725e-18,1
2270,2270,1,0.00011248255116052102,-2.774706195554445e-18,1
2271,2271,2,0.00011248255116052102,-2.593261275009445e-18,17
2272,2272,1,0.00011248255116052102,-2.74399831285563e-18,1
2273,2273,10,0.00011248255116052102,-3.056561808308402e-18,72
2274,2274,3,0.00012334094365738023,-3.121829005102569e-18,1
2275,2275,3,0.00011209004381523653,-1.886213565962781e-18,3
2276,2276,3,0.00011209004381523653,-2.2622907291983224e-18,57
2277,2277,4,0.00011209004381523653,-2.0388721000048216e-18,20
2278,2278,3,0.00011209004381523653,-2.3463943670739828e-18,4
2279,2279,1,0.00011209004381523653,-2.0937059689872074e-18,1
2280,2280,6,0.00028973461151536253,2.9370843458439302e-18,17
2281,2281,2,0.0001415878008931638,-3.148625366976021e-18,1
2282,2282,2,0.00035209380697591913,-5.51936951463796e-18,1
2283,2283,3,0.00011706508528252746,-2.226397851212142e-18,4
2284,2284,1,0.00011706508528252746,-2.4530486652801714e-18,1
2285,2285,7,0.0002856539359287208,0.0017139234896969982,17
2286,2286,5,0.00011706508528252746,-2.3636455059657718e-18,47
2287,2287,1,0.00011706508528252746,-2.6470320138001598e-18,1
711,711,5,0.00023003239368789825,-1.2018660979587835e-17,1
2288,2288,1,0.00012930581276683278,2.2764612033316955e-17,1
2289,2289,1,0.00015628125831966376,1.1260490371948908e-18,1
2290,2290,1,0.00011497737429558038,-3.8804397402027714e-19,1
2291,2291,2,0.0001392016922938947,-1.612959900131217e-18,1
2292,2292,1,0.00011497737429558038,1.0648612585489934e-19,1
2293,2293,1,0.00015852568679518747,-2.6216054835336972e-18,1
2294,2294,2,0.00015852568679518747,-1.6867152003330234e-18,2
2295,2295,1,0.0003270779251325515,0.004037877981593663,1
2296,2296,3,0.00030197906812091144,-5.202416017884538e-18,1
163,163,2,0.0001534511233706546,7.217695364737569e-19,2
2297,2297,2,0.00024632804584183914,-2.6654132539880814e-19,1
164,164,14,0.00013505597745204498,6.365617411245252e-19,178
2298,2298,1,0.00011594783998850825,-4.7691606714395845e-18,1
175,175,1,0.00010580992629068478,-3.227861107518476e-19,3
177,177,6,0.00010580992629068478,-5.774307690838461e-19,43
181,181,18,0.00010580992629068478,3.493711569065382e-19,299
524,524,33,0.00014976625057304386,1.4042188863424705e-18,285
2300,2300,4,0.0001257737652377034,-1.670852073091321e-18,3
2301,2301,1,0.00011110339263290366,-1.38994252290532e-18,1
2302,2302,2,0.00011099939484335614,1.1230612026276135e-18,2
2299,2299,1,0.00020577646201696545,1.7820473937456128e-19,1
183,183,25,0.0001087875011081829,-7.569672517403281e-19,233
2326,2326,5,0.00012696207307111057,-5.78235201623791e-18,111
2328,2328,10,0.0001291886148374712,-6.118991697008711e-18,200
2329,2329,3,0.00010989191952901258,-1.6000255238527063e-18,9
2331,2331,1,0.00010989191952901258,-2.9249366802619164e-18,1
2337,2337,6,0.0002718159978349229,-5.550184861904606e-19,1
2339,2339,5,0.00011624407913967522,-3.575492844334547e-18,6
2327,2327,31,0.00017638880650095226,2.8003524941017214e-17,189
525,525,8,0.00015550107491016387,4.0537451276440274e-17,1
2332,2332,2,0.00011912329569873087,2.1359234977959568e-17,1
223,223,4,0.0002162344204540169,1.1614869497108681e-17,8
2333,2333,2,0.0001154032956941609,2.414509184129696e-17,1
2335,2335,28,0.0001473679501053043,2.3338621759564997e-17,23
2336,2336,2,0.00011303462122514221,1.5809391212941768e-17,3
579,579,12,0.00017200568743980948,2.2644660160195194e-17,13
2338,2338,4,0.00011303462122514221,1.5264057108114123e-17,4
2330,2330,1,0.00012520476427777466,2.000750118242784e-18,1
2304,2304,1,0.00011184434526260337,-2.334355376085374e-18,1
2305,2305,1,0.00011184434526260337,-2.569042383536684e-18,1
2306,2306,1,0.00011184434526260337,-3.539481784796325e-18,1
2307,2307,1,0.00011184434526260337,-3.732635940616273e-18,1
2308,2308,1,0.00011184434526260337,-2.090465924941881e-19,1
2309,2309,1,0.00011184434526260337,-4.34855918225782e-18,1
2310,2310,1,0.00011184434526260337,-2.9314026996641117e-18,1
2311,2311,1,0.00011184434526260337,-1.8247152489650583e-18,1
2312,2312,1,0.00011184434526260337,-2.6775272188933833e-18,1
2313,2313,1,0.00011184434526260337,-2.4600655874657976e-18,1
2314,2314,1,0.00011184434526260337,-2.995547200402134e-18,1
2315,2315,1,0.00011184434526260337,-5.053005833172645e-18,1
2316,2316,1,0.00011184434526260337,-2.5651666671840676e-18,1
2317,2317,1,0.00011184434526260337,-2.67713215826733e-18,1
2318,2318,1,0.00011184434526260337,-3.42391317545533e-18,1
2319,2319,1,0.00011184434526260337,-2.7810192557681894e-18,1
2320,2320,1,0.00011184434526260337,-3.505776015417079e-18,1
2321,2321,1,0.00011184434526260337,-2.082021849745358e-18,1
2322,2322,1,0.00011184434526260337,-1.3383804970390938e-18,1
2323,2323,1,0.00011184434526260337,-3.1693067572362037e-18,1
2324,2324,1,0.00011184434526260337,-2.6657353641753256e-18,1
2325,2325,1,0.00011184434526260337,-3.4532420085149035e-18,1
130,130,3,0.00017423759245273183,6.444525073799778e-18,1
2340,2340,4,0.0002147481921717262,2.809594070078252e-17,1
2334,2334,1,0.00013974030136158387,3.8009875329991382e-19,1
2303,2303,1,0.00014070763749660545,-2.227719197150779e-18,1
185,185,2,0.00010580992629068478,-3.8038783289743843e-19,7
883,883,2,0.0001534511233706546,3.4238787279515524e-19,2
187,187,5,0.00010580992629068478,2.0875240092187855e-19,68
2357,2357,1,0.0001248664051226727,-1.1935763089323898e-19,1
2358,2358,1,0.0001248664051226727,-3.7995253473606297e-19,1
2360,2360,24,0.0001495903274238044,1.0675435631391421e-18,60
2341,2341,2,0.00011994259715677443,-4.197113724993955e-19,2
2344,2344,2,0.00011994259715677443,-1.397517963989731e-18,2
717,717,2,0.00022796065246538197,-4.731919540643575e-19,1
2346,2346,2,0.00011994259715677443,6.941743791434245e-20,2
2342,2342,6,0.00044450148402649963,-8.324122035342522e-18,1
2347,2347,3,0.00011994259715677443,2.0922583557881295e-19,3
2354,2354,2,0.00017395162481107822,-3.602897746543899e-18,1
2350,2350,2,0.00011994259715677443,-1.842582618539374e-20,2
2352,2352,3,0.0001125481333982708,-4.2521801744412466e-18,9
2351,2351,1,0.00015648904560155733,-2.805253193933344e-18,1
788,788,5,0.00011795526930916384,-3.3900943441396763e-18,16
2356,2356,5,0.00014122164917967903,-3.70526221566961e-18,6
2361,2361,10,0.00014122164917967903,-3.5451990621084634e-18,10
2348,2348,2,0.00017892097965420064,-1.5508291593146695e-18,1
2362,2362,4,0.00013760843573938647,7.21658386336084e-19,4
2343,2343,2,0.00011795526930916384,-1.9145697067925035e-18,1
786,786,2,0.00011795526930916384,-2.4497240818890802e-18,1
2345,2345,2,0.00011795526930916384,-3.280803949646429e-18,1
2349,2349,2,0.00011795526930916384,-2.8621869089563117e-18,1
2353,2353,3,0.0001254767705871098,8.383731802576735e-19,1
2355,2355,5,0.00017173777084389039,-3.2720631513936317e-18,1
2359,2359,1,0.0001125481333982708,-3.766119796414608e-18,1
189,189,6,0.00012125074616753009,-1.456759300094832e-17,10
2363,2363,6,0.00013311220755821666,-3.5948337586062926e-18,8
2364,2364,1,0.00012978965077394575,-1.3410320845019855e-18,1
191,191,4,0.0001072156544209492,-1.6287493192659272e-17,19
192,192,16,0.00012525701509502574,-5.793772841355229e-19,47
2365,2365,4,0.00011333142756863075,3.4134824016338346e-18,12
2374,2374,8,0.00014735394917432,8.85227005284522e-18,7
2375,2375,2,0.00011333142756863075,3.530355035515807e-18,2
2376,2376,3,0.00013654947451653237,1.0806953495977968e-17,1
2379,2379,3,0.00016947679618934875,1.2497333974406763e-17,1
2380,2380,4,0.00011333142756863075,3.655959182233486e-18,24
2369,2369,3,0.00013983244789637407,4.834554037937013e-18,9
2370,2370,1,0.00013983244789637407,5.483116802169772e-18,1
2373,2373,1,0.00013983244789637407,5.674859123655336e-18,1
2367,2367,10,0.00031400708952226286,1.0596860319348675e-17,7
2368,2368,3,0.00020014448937599234,6.258738649968203e-18,4
2377,2377,2,0.00019581406325823805,-2.403004810035475e-18,2
2378,2378,1,0.00016878588200720693,3.5990545636586355e-18,1
2366,2366,1,0.00012793277330571353,5.5093697760496815e-18,1
2371,2371,1,0.00012793277330571353,5.467395749546739e-18,1
2372,2372,1,0.0002078774911077526,4.170829660253314e-18,1
804,804,4,0.00012153243102992233,1.803338216946001e-18,5
2381,2381,2,0.00016611996702246698,-4.574060338751102e-18,1
197,197,2,0.00010580992629068478,-3.263274350736126e-19,3
201,201,12,0.00010580992629068478,3.8119246205744593e-19,204
202,202,8,0.00012488252640894244,6.1923177776460025e-18,93
203,203,9,0.00010580992629068478,4.01633763192008e-19,295
101,101,1,0.00011639685897512252,-1.8101571615974623e-18,1
2382,2382,1,0.00011639685897512252,-5.786406387848784e-19,1
2383,2383,12,0.00011904359214623196,-2.9927214910453088e-18,202
116,116,1,0.00011639685897512252,-1.4643243148939825e-18,1
2384,2384,5,0.00011639685897512252,-7.984555028024559e-19,40
2385,2385,1,0.00011639685897512252,-1.2338727363578417e-18,1
2386,2386,3,0.00029688848333819757,-5.101716951481806e-18,5
2387,2387,4,0.00013241209520441411,-5.6368620960274145e-18,4
2388,2388,6,0.00021375512823345203,-4.301263337977117e-17,2
2389,2389,4,0.0001342334554044537,-1.4617516035564644e-18,36
2390,2390,4,0.00017467654058882782,-4.607311073002465e-17,1
2391,2391,2,0.00017494427743196058,-3.6081575485070656e-17,1
2392,2392,2,0.00016349826038653884,5.714902620032025e-19,1
2393,2393,2,0.0002364138931244341,-1.1666502627876625e-17,1
2394,2394,4,0.0003969077389476418,-1.5233258439943264e-17,3
2395,2395,2,0.00020956240962285302,-1.2224291434550441e-17,4
2396,2396,1,0.0002841738547218478,-3.874750184744587e-18,1
2397,2397,1,0.0002841738547218478,-2.84475821573889e-18,1
206,206,6,0.00010845665946179422,-1.9997478080925337e-18,320
10,10,9,0.0002057513609771383,6.218271886551983e-18,1
2405,2405,2,0.0001253438173111042,-1.2247642210420965e-18,2
2407,2407,3,0.0001253438173111042,-2.4480077045512604e-18,156
2398,2398,7,0.00016226043990035899,2.2580687253554586e-18,155
2399,2399,3,0.00026058956995654445,-5.506208690286853e-18,2
2400,2400,2,0.00014211704453014604,-1.3583311922637981e-18,32
2406,2406,2,0.00023347083624969628,-2.1325725808857062e-18,31
2401,2401,5,0.00016141128856732515,2.9206446572302043e-18,38
2402,2402,4,0.00023953583610756445,1.1221526719449286e-18,4
2408,2408,1,0.00014211704453014604,-1.8489749751681627e-18,1
2409,2409,3,0.00021754104744179514,-2.1926431814771304e-18,1
2404,2404,2,0.00016141128856732515,2.124539641234318e-18,2
2403,2403,2,0.00023087106148327467,5.188430768380718e-18,1
2410,2410,2,0.00012676259622677289,0.022125725813557064,18
213,213,27,0.00010580992629068478,2.0872049450316273e-19,226
2412,2412,5,0.00010933890385216403,-4.379355161608011e-19,20
2417,2417,2,0.00010933890385216403,-5.738591218045383e-19,5
2418,2418,7,0.00010933890385216403,3.078805750551357e-20,52
2420,2420,2,0.00010933890385216403,-8.11110085050723e-19,3
2422,2422,3,0.0002078040459349803,-9.259473930402634e-19,2
2424,2424,7,0.00010933890385216403,1.4840443728135997e-19,47
2411,2411,2,0.00020427506837350105,-7.429049624065839e-19,4
2413,2413,2,0.0002899051428741262,-1.9356134578848528e-18,3
2416,2416,5,0.00016120333988310705,-2.0531974684230754e-17,3
2421,2421,5,0.00013042621181138885,-7.087441055462064e-19,8
2419,2419,3,0.0002040855611501948,-5.104351846158096e-18,1
2423,2423,2,0.00013518132623213853,-2.276807518985528e-18,2
2415,2415,1,0.0002930878907970028,-2.2965034780586373e-18,1
2414,2414,2,0.0002457961445231114,-2.950703541503781e-18,1
215,215,19,0.0001080364680570454,-6.595410827322792e-19,410
919,919,6,0.00013883088495686693,6.710089446051824e-18,137
920,920,12,0.00023669348667488892,1.774209436570072e-17,136
607,607,7,0.00014460071032836616,4.43984378269897e-18,166
608,608,4,0.00011121496212371106,2.2366583955788703e-18,167
2425,2425,2,0.00011583108135998214,4.1516034023078115e-18,1
2426,2426,9,0.00025521340611134584,2.5601873232424432e-17,1
2427,2427,14,0.0002539789763675303,1.6896266352652613e-17,9
2428,2428,7,0.00013015565972457254,2.6520406661091786e-18,12
2429,2429,22,0.00012625510622667354,3.027713537300974e-18,174
2430,2430,1,0.00011121496212371106,3.308075600281558e-18,1
2431,2431,6,0.0002339202618563891,1.7341055291674398e-17,1
2432,2432,6,0.00020028992257340388,9.587271968203283e-18,6
2433,2433,2,0.00013511910367148598,8.903965272453756e-19,5
2434,2434,6,0.00048391699916607386,-2.2206222478180665e-18,1
2435,2435,9,0.00011212781621305955,1.6797781784492587e-18,20
2436,2436,3,0.00011212781621305955,1.021717007983165e-18,3
2437,2437,4,0.00014517627402757215,1.4689756649313933e-18,3
2438,2438,7,0.00011339824813519208,2.3320733870039914e-18,138
2439,2439,6,0.00011339824813519208,1.627973854171376e-18,46
2440,2440,11,0.0001736658627678016,6.524390783817579e-18,102
2441,2441,7,0.00012812942269055524,1.3150244139881144e-18,58
2442,2442,6,0.0001778607417664456,5.497555380453393e-19,3
2443,2443,6,0.00012418133913958144,4.623030166840008e-18,101
2444,2444,3,0.00018183321967466402,1.5080556790016273e-18,2
2445,2445,1,0.00012623557642671066,1.0523582772955006e-18,1
2446,2446,2,0.00013134198896071713,1.4383579737132284e-18,5
2447,2447,3,0.00012816489961818268,5.0913485988615796e-18,5
2448,2448,2,0.00013377336977827601,1.8896369815159883e-18,2
2449,2449,3,0.0003145194992958019,-1.0315673426783177e-18,1
2450,2450,3,0.00013377336977827601,1.6560061523077795e-18,99
2451,2451,1,0.00011865705327488831,-4.53405313540644e-18,1
2452,2452,2,0.00024897679597787924,-1.124355122157544e-18,1
2453,2453,4,0.00016605863612986007,-1.6512504759782359e-18,97
2454,2454,3,0.00015565708430760407,4.260420904450259e-19,6
2455,2455,1,0.00017585610968163913,9.523487284662399e-19,1
216,216,3,0.00010580992629068478,3.6873579884739733e-19,133
2456,2456,9,0.000137570724343998,-1.0160779490784185e-18,107
2470,2470,11,0.0001745219164357116,-1.4146698396550778e-18,38
2472,2472,7,0.00012130081697391351,-1.7025069474291093e-18,25
301,301,22,0.00020829991594952446,-5.2917096730123166e-17,33
376,376,5,0.0001542220053155552,-4.480407990628025e-17,1
2485,2485,2,0.00012130081697391351,-2.1473958970250397e-18,3
2458,2458,2,0.0001202461165137064,-2.3671974070050595e-17,2
2469,2469,1,0.0002139934900064314,-9.86610256223851e-18,1
