Id,Label,Degree,Pageranks,Eigencentrality,Package,FinalRiskScore,In_reach,Agg_RS,Agg_RS20,Agg_RS30,Agg_RS50,Agg_vs_RS,Agg_RS20_vs_RS,Agg_RS30_vs_RS,Agg_RS50_vs_RS,Ag_vs_RS_ratio
3074,llvmlite-0.38.1,1,5.00E-05,0.0005,llvmlite,0.551658628,1,0.551658628,0.551658628,0.551658628,0.551658628,1,1,1,1,1
11374,llvmlite-0.38.0,2,4.60E-05,0.00096,llvmlite,0.551658628,1,0.551658628,0.551658628,0.551658628,0.551658628,1,1,1,1,1
316,lit-16.0.1,1,5.10E-05,0.00055,lit,0.553132475,1,0.553132475,0.553132475,0.553132475,0.553132475,1,1,1,1,1
244,joblib-1.2.0,83,0.000723,0.04613,joblib,0.55422828,1,0.55422828,0.55422828,0.55422828,0.55422828,1,1,1,1,1
775,joblib-1.1.0,2,4.40E-05,0.001,joblib,0.55422828,1,0.55422828,0.55422828,0.55422828,0.55422828,1,1,1,1,1
1452,joblib-1.0.1,2,3.90E-05,0.00091,joblib,0.55422828,1,0.55422828,0.55422828,0.55422828,0.55422828,1,1,1,1,1
2128,joblib-0.14.1,1,4.20E-05,0.00046,joblib,0.55422828,1,0.55422828,0.55422828,0.55422828,0.55422828,1,1,1,1,1
10391,apache-airflow-providers-imap-3.1.1,1,3.60E-05,0.00048,apache-airflow-providers-imap,0.554889477,1,0.554889477,0.554889477,0.554889477,0.554889477,1,1,1,1,1
681,libclang-16.0.0,2,5.30E-05,0.002,libclang,0.557077078,1,0.557077078,0.557077078,0.557077078,0.557077078,1,1,1,1,1
8164,i3pystatus-3.35,1,6.50E-05,0.00046,i pystatus,0.559480753,1,0.559480753,0.559480753,0.559480753,0.559480753,1,1,1,1,1
11606,pyroute2-0.7.7,1,4.00E-05,0.00046,pyroute,0.559634102,1,0.559634102,0.559634102,0.559634102,0.559634102,1,1,1,1,1
1456,ptvsd-4.3.2,1,3.70E-05,0.00046,ptvsd,0.562451143,1,0.562451143,0.562451143,0.562451143,0.562451143,1,1,1,1,1
5800,lmdb-1.4.1,7,7.20E-05,0.00322,lmdb,0.563361468,1,0.563361468,0.563361468,0.563361468,0.563361468,1,1,1,1,1
695,dash-table-5.0.0,3,6.10E-05,0.00168,dash-table,0.564509524,1,0.564509524,0.564509524,0.564509524,0.564509524,1,1,1,1,1
38,urllib3-1.26.7,6,0.001361,0.04663,urllib,0.564677815,1,0.564677815,0.564677815,0.564677815,0.564677815,1,1,1,1,1
42,urllib3-1.25.8,2,0.001264,0.04363,urllib,0.564677815,1,0.564677815,0.564677815,0.564677815,0.564677815,1,1,1,1,1
44,urllib3-1.26.14,5,0.001295,0.04507,urllib,0.564677815,1,0.564677815,0.564677815,0.564677815,0.564677815,1,1,1,1,1
45,urllib3-1.24.2,2,0.001267,0.04363,urllib,0.564677815,1,0.564677815,0.564677815,0.564677815,0.564677815,1,1,1,1,1
49,urllib3-1.25.11,11,0.001455,0.04901,urllib,0.564677815,1,0.564677815,0.564677815,0.564677815,0.564677815,1,1,1,1,1
331,urllib3-1.26.5,4,0.000139,0.00276,urllib,0.564677815,1,0.564677815,0.564677815,0.564677815,0.564677815,1,1,1,1,1
332,urllib3-1.25.9,3,8.90E-05,0.00175,urllib,0.564677815,1,0.564677815,0.564677815,0.564677815,0.564677815,1,1,1,1,1
905,urllib3-1.23,1,4.90E-05,0.0005,urllib,0.564677815,1,0.564677815,0.564677815,0.564677815,0.564677815,1,1,1,1,1
950,urllib3-1.22,2,9.10E-05,0.0012,urllib,0.564677815,1,0.564677815,0.564677815,0.564677815,0.564677815,1,1,1,1,1
1465,urllib3-1.26.4,5,9.90E-05,0.00298,urllib,0.564677815,1,0.564677815,0.564677815,0.564677815,0.564677815,1,1,1,1,1
1466,urllib3-1.26.2,2,8.70E-05,0.00161,urllib,0.564677815,1,0.564677815,0.564677815,0.564677815,0.564677815,1,1,1,1,1
1807,urllib3-1.25.7,3,5.30E-05,0.00173,urllib,0.564677815,1,0.564677815,0.564677815,0.564677815,0.564677815,1,1,1,1,1
1809,urllib3-1.25.6,3,5.30E-05,0.00173,urllib,0.564677815,1,0.564677815,0.564677815,0.564677815,0.564677815,1,1,1,1,1
1811,urllib3-1.25.3,2,4.90E-05,0.00128,urllib,0.564677815,1,0.564677815,0.564677815,0.564677815,0.564677815,1,1,1,1,1
2035,urllib3-1.26.9,8,0.000121,0.00445,urllib,0.564677815,1,0.564677815,0.564677815,0.564677815,0.564677815,1,1,1,1,1
2912,urllib3-1.25.10,4,6.10E-05,0.00203,urllib,0.564677815,1,0.564677815,0.564677815,0.564677815,0.564677815,1,1,1,1,1
3848,urllib3-1.24.3,4,0.000102,0.0023,urllib,0.564677815,1,0.564677815,0.564677815,0.564677815,0.564677815,1,1,1,1,1
5515,urllib3-1.26.10,3,4.80E-05,0.00169,urllib,0.564677815,1,0.564677815,0.564677815,0.564677815,0.564677815,1,1,1,1,1
7087,urllib3-1.24.1,2,6.50E-05,0.00121,urllib,0.564677815,1,0.564677815,0.564677815,0.564677815,0.564677815,1,1,1,1,1
8985,urllib3-1.7.1,2,7.40E-05,0.00094,urllib,0.564677815,1,0.564677815,0.564677815,0.564677815,0.564677815,1,1,1,1,1
3016,identify-2.5.22,4,6.10E-05,0.00196,identify,0.565114526,1,0.565114526,0.565114526,0.565114526,0.565114526,1,1,1,1,1
6012,identify-2.5.0,1,3.60E-05,0.00046,identify,0.565114526,1,0.565114526,0.565114526,0.565114526,0.565114526,1,1,1,1,1
11723,identify-2.3.3,2,4.10E-05,0.00094,identify,0.565114526,1,0.565114526,0.565114526,0.565114526,0.565114526,1,1,1,1,1
9714,you-get-0.4.1650,1,4.10E-05,0.00046,you-get,0.565351132,1,0.565351132,0.565351132,0.565351132,0.565351132,1,1,1,1,1
2370,django-grappelli-3.0.5,2,6.00E-05,0.00091,django-grappelli,0.565375952,1,0.565375952,0.565375952,0.565375952,0.565375952,1,1,1,1,1
11199,jsonschema-2.5.1,1,5.00E-05,0.00046,jsonschema,0.566904786,1,0.566904786,0.566904786,0.566904786,0.566904786,1,1,1,1,1
729,orjson-3.8.10,28,0.000215,0.01371,orjson,0.56776913,1,0.56776913,0.56776913,0.56776913,0.56776913,1,1,1,1,1
2579,orjson-3.8.7,2,3.80E-05,0.00094,orjson,0.56776913,1,0.56776913,0.56776913,0.56776913,0.56776913,1,1,1,1,1
7422,orjson-3.7.11,1,3.70E-05,0.00046,orjson,0.56776913,1,0.56776913,0.56776913,0.56776913,0.56776913,1,1,1,1,1
7787,orjson-3.7.1,1,3.90E-05,0.00046,orjson,0.56776913,1,0.56776913,0.56776913,0.56776913,0.56776913,1,1,1,1,1
12657,orjson-3.8.1,1,3.70E-05,0.00048,orjson,0.56776913,1,0.56776913,0.56776913,0.56776913,0.56776913,1,1,1,1,1
68,brotli-1.0.9,19,0.000415,0.01508,brotli,0.568848542,1,0.568848542,0.568848542,0.568848542,0.568848542,1,1,1,1,1
6056,editdistance-0.6.2,1,3.60E-05,0.00046,editdistance,0.56991935,1,0.56991935,0.56991935,0.56991935,0.56991935,1,1,1,1,1
688,tensorboard-data-server-0.7.0,1,3.80E-05,0.00062,tensorboard-data-server,0.572926092,1,0.572926092,0.572926092,0.572926092,0.572926092,1,1,1,1,1
1499,tensorboard-data-server-0.6.1,2,4.00E-05,0.00096,tensorboard-data-server,0.572926092,1,0.572926092,0.572926092,0.572926092,0.572926092,1,1,1,1,1
463,debugpy-1.6.7,3,5.20E-05,0.00193,debugpy,0.573260322,1,0.573260322,0.573260322,0.573260322,0.573260322,1,1,1,1,1
11361,debugpy-1.6.0,2,3.90E-05,0.00096,debugpy,0.573260322,1,0.573260322,0.573260322,0.573260322,0.573260322,1,1,1,1,1
13,pyparsing-3.0.9,74,0.002492,0.05472,pyparsing,0.573270314,1,0.573270314,0.573270314,0.573270314,0.573270314,1,1,1,1,1
2564,pyparsing-3.0.6,3,0.00029,0.00265,pyparsing,0.573270314,1,0.573270314,0.573270314,0.573270314,0.573270314,1,1,1,1,1
2565,pyparsing-3.0.8,3,0.00029,0.00265,pyparsing,0.573270314,1,0.573270314,0.573270314,0.573270314,0.573270314,1,1,1,1,1
2910,pyparsing-2.4.7,11,0.000297,0.00555,pyparsing,0.573270314,1,0.573270314,0.573270314,0.573270314,0.573270314,1,1,1,1,1
4396,pyparsing-2.1.7,1,4.80E-05,0.00048,pyparsing,0.573270314,1,0.573270314,0.573270314,0.573270314,0.573270314,1,1,1,1,1
7552,pyparsing-2.4.0,4,5.80E-05,0.0019,pyparsing,0.573270314,1,0.573270314,0.573270314,0.573270314,0.573270314,1,1,1,1,1
8475,pyparsing-2.2.0,2,5.30E-05,0.00094,pyparsing,0.573270314,1,0.573270314,0.573270314,0.573270314,0.573270314,1,1,1,1,1
9103,pyparsing-2.0.3,1,5.00E-05,0.00046,pyparsing,0.573270314,1,0.573270314,0.573270314,0.573270314,0.573270314,1,1,1,1,1
8685,cpplint-1.6.1,2,4.50E-05,0.00091,cpplint,0.574689652,1,0.574689652,0.574689652,0.574689652,0.574689652,1,1,1,1,1
199,more-itertools-9.1.0,37,0.000486,0.01789,more-itertools,0.575406957,1,0.575406957,0.575406957,0.575406957,0.575406957,1,1,1,1,1
1249,more-itertools-8.14.0,6,6.80E-05,0.0029,more-itertools,0.575406957,1,0.575406957,0.575406957,0.575406957,0.575406957,1,1,1,1,1
7548,more-itertools-7.0.0,1,3.60E-05,0.00046,more-itertools,0.575406957,1,0.575406957,0.575406957,0.575406957,0.575406957,1,1,1,1,1
12069,more-itertools-8.12.0,1,4.20E-05,0.00046,more-itertools,0.575406957,1,0.575406957,0.575406957,0.575406957,0.575406957,1,1,1,1,1
1318,pyserial-3.5,57,0.001117,0.02682,pyserial,0.575906728,1,0.575906728,0.575906728,0.575906728,0.575906728,1,1,1,1,1
6818,pyserial-3.4,1,6.50E-05,0.00046,pyserial,0.575906728,1,0.575906728,0.575906728,0.575906728,0.575906728,1,1,1,1,1
2956,beaker-1.12.1,3,5.80E-05,0.00142,beaker,0.57634553,1,0.57634553,0.57634553,0.57634553,0.57634553,1,1,1,1,1
441,hiredis-2.2.2,3,0.000342,0.00253,hiredis,0.576936617,1,0.576936617,0.576936617,0.576936617,0.576936617,1,1,1,1,1
11041,hiredis-0.1.6,1,4.10E-05,0.00046,hiredis,0.576936617,1,0.576936617,0.576936617,0.576936617,0.576936617,1,1,1,1,1
10106,amqp-1.4.7,1,4.50E-05,0.00046,amqp,0.576989575,1,0.576989575,0.576989575,0.576989575,0.576989575,1,1,1,1,1
252,python-dotenv-1.0.0,31,0.000391,0.01831,python-dotenv,0.580229603,1,0.580229603,0.580229603,0.580229603,0.580229603,1,1,1,1,1
254,python-dotenv-0.21.1,8,0.00025,0.0076,python-dotenv,0.580229603,1,0.580229603,0.580229603,0.580229603,0.580229603,1,1,1,1,1
2600,python-dotenv-0.20.0,3,4.40E-05,0.00137,python-dotenv,0.580229603,1,0.580229603,0.580229603,0.580229603,0.580229603,1,1,1,1,1
2812,python-dotenv-0.17.0,4,4.80E-05,0.00183,python-dotenv,0.580229603,1,0.580229603,0.580229603,0.580229603,0.580229603,1,1,1,1,1
4879,python-dotenv-0.13.0,1,4.10E-05,0.00046,python-dotenv,0.580229603,1,0.580229603,0.580229603,0.580229603,0.580229603,1,1,1,1,1
6984,python-dotenv-0.19.2,1,3.90E-05,0.00046,python-dotenv,0.580229603,1,0.580229603,0.580229603,0.580229603,0.580229603,1,1,1,1,1
12553,python-dotenv-0.10.3,1,4.10E-05,0.00046,python-dotenv,0.580229603,1,0.580229603,0.580229603,0.580229603,0.580229603,1,1,1,1,1
3922,schematics-2.1.1,1,4.30E-05,0.0005,schematics,0.58053486,1,0.58053486,0.58053486,0.58053486,0.58053486,1,1,1,1,1
884,humanize-4.4.0,1,4.50E-05,0.00062,humanize,0.581137313,1,0.581137313,0.581137313,0.581137313,0.581137313,1,1,1,1,1
1632,humanize-4.6.0,25,0.000198,0.01176,humanize,0.581137313,1,0.581137313,0.581137313,0.581137313,0.581137313,1,1,1,1,1
6685,humanize-1.1.0,1,3.60E-05,0.00046,humanize,0.581137313,1,0.581137313,0.581137313,0.581137313,0.581137313,1,1,1,1,1
8129,humanize-3.14.0,2,4.80E-05,0.00091,humanize,0.581137313,1,0.581137313,0.581137313,0.581137313,0.581137313,1,1,1,1,1
8758,humanize-2.6.0,1,4.00E-05,0.00046,humanize,0.581137313,1,0.581137313,0.581137313,0.581137313,0.581137313,1,1,1,1,1
3342,ephem-4.1.4,5,0.000103,0.0024,ephem,0.581849179,1,0.581849179,0.581849179,0.581849179,0.581849179,1,1,1,1,1
11189,ephem-3.7.6.0,2,5.70E-05,0.00094,ephem,0.581849179,1,0.581849179,0.581849179,0.581849179,0.581849179,1,1,1,1,1
184,pyyaml-6.0,630,0.006842,0.3076,pyyaml,0.582502359,1,0.582502359,0.582502359,0.582502359,0.582502359,1,1,1,1,1
247,pyyaml-5.4.1,47,0.000503,0.02193,pyyaml,0.582502359,1,0.582502359,0.582502359,0.582502359,0.582502359,1,1,1,1,1
963,pyyaml-5.2,4,0.000133,0.00227,pyyaml,0.582502359,1,0.582502359,0.582502359,0.582502359,0.582502359,1,1,1,1,1
1066,pyyaml-5.1,9,9.10E-05,0.00508,pyyaml,0.582502359,1,0.582502359,0.582502359,0.582502359,0.582502359,1,1,1,1,1
1799,pyyaml-5.1.1,2,4.30E-05,0.00094,pyyaml,0.582502359,1,0.582502359,0.582502359,0.582502359,0.582502359,1,1,1,1,1
2019,pyyaml-5.3.1,8,7.20E-05,0.00368,pyyaml,0.582502359,1,0.582502359,0.582502359,0.582502359,0.582502359,1,1,1,1,1
8842,pyyaml-5.1.2,1,4.20E-05,0.00046,pyyaml,0.582502359,1,0.582502359,0.582502359,0.582502359,0.582502359,1,1,1,1,1
12248,pyyaml-5.4,1,3.60E-05,0.00046,pyyaml,0.582502359,1,0.582502359,0.582502359,0.582502359,0.582502359,1,1,1,1,1
2787,phonenumbers-8.12.50,1,6.50E-05,0.00046,phonenumbers,0.588493152,1,0.588493152,0.588493152,0.588493152,0.588493152,1,1,1,1,1
6338,phonenumbers-8.13.9,4,6.40E-05,0.00185,phonenumbers,0.588493152,1,0.588493152,0.588493152,0.588493152,0.588493152,1,1,1,1,1
10203,phonenumbers-8.12.4,1,3.60E-05,0.00046,phonenumbers,0.588493152,1,0.588493152,0.588493152,0.588493152,0.588493152,1,1,1,1,1
4573,pycoin-0.92.20230326,1,4.50E-05,0.00046,pycoin,0.589643262,1,0.589643262,0.589643262,0.589643262,0.589643262,1,1,1,1,1
1102,pyhamcrest-2.0.4,5,7.70E-05,0.00235,pyhamcrest,0.591003602,1,0.591003602,0.591003602,0.591003602,0.591003602,1,1,1,1,1
631,dj-database-url-0.5.0,1,4.50E-05,0.00046,dj-database-url,0.591268663,1,0.591268663,0.591268663,0.591268663,0.591268663,1,1,1,1,1
328,python-magic-0.4.27,11,0.000111,0.00514,python-magic,0.59347194,1,0.59347194,0.59347194,0.59347194,0.59347194,1,1,1,1,1
13566,python-magic-0.4.18,1,4.50E-05,0.00046,python-magic,0.59347194,1,0.59347194,0.59347194,0.59347194,0.59347194,1,1,1,1,1
11,packaging-23.1,273,0.00359,0.169708,packaging,0.593759389,1,0.593759389,0.593759389,0.593759389,0.593759389,1,1,1,1,1
3857,packaging-23.0,3,4.30E-05,0.00142,packaging,0.593759389,1,0.593759389,0.593759389,0.593759389,0.593759389,1,1,1,1,1
2009,watchdog-3.0.0,39,0.000491,0.0185,watchdog,0.594156137,1,0.594156137,0.594156137,0.594156137,0.594156137,1,1,1,1,1
5176,watchdog-2.2.1,1,3.70E-05,0.00046,watchdog,0.594156137,1,0.594156137,0.594156137,0.594156137,0.594156137,1,1,1,1,1
11942,watchdog-2.3.1,1,5.00E-05,0.00046,watchdog,0.594156137,1,0.594156137,0.594156137,0.594156137,0.594156137,1,1,1,1,1
9,kiwisolver-1.4.4,14,0.000342,0.021345,kiwisolver,0.595092828,1,0.595092828,0.595092828,0.595092828,0.595092828,1,1,1,1,1
7525,kiwisolver-1.3.2,2,3.80E-05,0.00103,kiwisolver,0.595092828,1,0.595092828,0.595092828,0.595092828,0.595092828,1,1,1,1,1
7537,kiwisolver-1.4.2,2,3.70E-05,0.00103,kiwisolver,0.595092828,1,0.595092828,0.595092828,0.595092828,0.595092828,1,1,1,1,1
1462,evdev-1.6.1,3,7.70E-05,0.00146,evdev,0.595520168,1,0.595520168,0.595520168,0.595520168,0.595520168,1,1,1,1,1
1715,mock-5.0.2,13,0.000104,0.00603,mock,0.595581417,1,0.595581417,0.595581417,0.595581417,0.595581417,1,1,1,1,1
4916,mock-5.0.1,6,9.50E-05,0.00281,mock,0.595581417,1,0.595581417,0.595581417,0.595581417,0.595581417,1,1,1,1,1
7181,djangorestframework-3.10.3,1,4.20E-05,0.00046,djangorestframework,0.595628735,1,0.595628735,0.595628735,0.595628735,0.595628735,1,1,1,1,1
513,python-json-logger-2.0.7,8,0.000151,0.00375,python-json-logger,0.597006155,1,0.597006155,0.597006155,0.597006155,0.597006155,1,1,1,1,1
9759,clint-0.3.1,1,4.50E-05,0.00046,clint,0.597938569,1,0.597938569,0.597938569,0.597938569,0.597938569,1,1,1,1,1
395,simplejson-3.19.1,50,0.001199,0.02679,simplejson,0.598301688,1,0.598301688,0.598301688,0.598301688,0.598301688,1,1,1,1,1
4017,simplejson-3.6.5,2,5.50E-05,0.00091,simplejson,0.598301688,1,0.598301688,0.598301688,0.598301688,0.598301688,1,1,1,1,1
4202,simplejson-3.11.1,1,4.10E-05,0.00048,simplejson,0.598301688,1,0.598301688,0.598301688,0.598301688,0.598301688,1,1,1,1,1
9571,simplejson-3.17.2,2,8.00E-05,0.00094,simplejson,0.598301688,1,0.598301688,0.598301688,0.598301688,0.598301688,1,1,1,1,1
9700,simplejson-3.16.0,1,4.00E-05,0.00046,simplejson,0.598301688,1,0.598301688,0.598301688,0.598301688,0.598301688,1,1,1,1,1
10216,simplejson-3.17.6,1,3.60E-05,0.00046,simplejson,0.598301688,1,0.598301688,0.598301688,0.598301688,0.598301688,1,1,1,1,1
11820,simplejson-3.3.1,1,4.90E-05,0.00048,simplejson,0.598301688,1,0.598301688,0.598301688,0.598301688,0.598301688,1,1,1,1,1
8547,bump2version-1.0.1,1,3.80E-05,0.00046,bump version,0.598377639,1,0.598377639,0.598377639,0.598377639,0.598377639,1,1,1,1,1
512,websocket-client-1.5.1,44,0.000421,0.02213,websocket-client,0.598535156,1,0.598535156,0.598535156,0.598535156,0.598535156,1,1,1,1,1
11393,websocket-client-1.3.2,2,4.10E-05,0.00103,websocket-client,0.598535156,1,0.598535156,0.598535156,0.598535156,0.598535156,1,1,1,1,1
7214,exifread-3.0.0,2,4.50E-05,0.00096,exifread,0.598595896,1,0.598595896,0.598595896,0.598595896,0.598595896,1,1,1,1,1
7065,slack-sdk-3.21.1,1,3.90E-05,0.00048,slack-sdk,0.600411706,1,0.600411706,0.600411706,0.600411706,0.600411706,1,1,1,1,1
12308,slack-sdk-3.15.2,1,5.00E-05,0.00046,slack-sdk,0.600411706,1,0.600411706,0.600411706,0.600411706,0.600411706,1,1,1,1,1
405,psutil-5.9.4,87,0.000771,0.04206,psutil,0.60049988,1,0.60049988,0.60049988,0.60049988,0.60049988,1,1,1,1,1
470,psutil-5.9.5,48,0.00036,0.0233,psutil,0.60049988,1,0.60049988,0.60049988,0.60049988,0.60049988,1,1,1,1,1
1819,psutil-5.8.0,3,7.00E-05,0.00146,psutil,0.60049988,1,0.60049988,0.60049988,0.60049988,0.60049988,1,1,1,1,1
2816,psutil-5.7.2,1,4.50E-05,0.00046,psutil,0.60049988,1,0.60049988,0.60049988,0.60049988,0.60049988,1,1,1,1,1
5945,psutil-5.2.2,1,5.00E-05,0.00046,psutil,0.60049988,1,0.60049988,0.60049988,0.60049988,0.60049988,1,1,1,1,1
10430,psutil-5.9.0,5,5.60E-05,0.00235,psutil,0.60049988,1,0.60049988,0.60049988,0.60049988,0.60049988,1,1,1,1,1
10842,psutil-5.6.3,1,3.60E-05,0.00046,psutil,0.60049988,1,0.60049988,0.60049988,0.60049988,0.60049988,1,1,1,1,1
12953,psutil-5.7.0,1,3.70E-05,0.00046,psutil,0.60049988,1,0.60049988,0.60049988,0.60049988,0.60049988,1,1,1,1,1
1065,prettytable-0.7.2,14,9.20E-05,0.00694,prettytable,0.602025752,1,0.602025752,0.602025752,0.602025752,0.602025752,1,1,1,1,1
989,rapidfuzz-2.15.1,4,0.000232,0.00192,rapidfuzz,0.6027596,1,0.6027596,0.6027596,0.6027596,0.6027596,1,1,1,1,1
4449,rapidfuzz-3.0.0,2,4.80E-05,0.00091,rapidfuzz,0.6027596,1,0.6027596,0.6027596,0.6027596,0.6027596,1,1,1,1,1
7595,rapidfuzz-2.13.7,1,5.20E-05,0.00048,rapidfuzz,0.6027596,1,0.6027596,0.6027596,0.6027596,0.6027596,1,1,1,1,1
2403,pympler-1.0.1,3,4.40E-05,0.0015,pympler,0.603160719,1,0.603160719,0.603160719,0.603160719,0.603160719,1,1,1,1,1
9569,pympler-0.9,1,3.80E-05,0.00046,pympler,0.603160719,1,0.603160719,0.603160719,0.603160719,0.603160719,1,1,1,1,1
8338,extensionclass-5.0,6,0.000106,0.00297,extensionclass,0.603321003,1,0.603321003,0.603321003,0.603321003,0.603321003,1,1,1,1,1
3052,pyjokes-0.6.0,1,5.00E-05,0.00046,pyjokes,0.603670842,1,0.603670842,0.603670842,0.603670842,0.603670842,1,1,1,1,1
5908,flit-core-3.8.0,1,4.10E-05,0.00046,flit-core,0.603833893,1,0.603833893,0.603833893,0.603833893,0.603833893,1,1,1,1,1
4707,ecdsa-0.13.3,2,4.70E-05,0.00091,ecdsa,0.603893034,1,0.603893034,0.603893034,0.603893034,0.603893034,1,1,1,1,1
4591,jq-1.4.1,2,4.00E-05,0.00091,jq,0.603958819,1,0.603958819,0.603958819,0.603958819,0.603958819,1,1,1,1,1
6242,param-1.13.0,7,0.000201,0.00359,param,0.604805672,1,0.604805672,0.604805672,0.604805672,0.604805672,1,1,1,1,1
5546,honcho-1.1.0,1,5.00E-05,0.00046,honcho,0.605870009,1,0.605870009,0.605870009,0.605870009,0.605870009,1,1,1,1,1
1980,easygui-0.98.3,2,5.60E-05,0.00091,easygui,0.606385877,1,0.606385877,0.606385877,0.606385877,0.606385877,1,1,1,1,1
11330,liac-arff-2.4.0,1,3.60E-05,0.00046,liac-arff,0.60674654,1,0.60674654,0.60674654,0.60674654,0.60674654,1,1,1,1,1
11901,liac-arff-2.5.0,1,3.90E-05,0.00046,liac-arff,0.60674654,1,0.60674654,0.60674654,0.60674654,0.60674654,1,1,1,1,1
1016,pluggy-1.0.0,19,0.000344,0.01229,pluggy,0.606995648,1,0.606995648,0.606995648,0.606995648,0.606995648,1,1,1,1,1
1563,pluggy-0.13.1,8,0.000104,0.00411,pluggy,0.606995648,1,0.606995648,0.606995648,0.606995648,0.606995648,1,1,1,1,1
5065,pluggy-0.6.0,1,4.30E-05,0.00048,pluggy,0.606995648,1,0.606995648,0.606995648,0.606995648,0.606995648,1,1,1,1,1
32,certifi-2022.12.7,142,0.003763,0.123986,certifi,0.607135444,1,0.607135444,0.607135444,0.607135444,0.607135444,1,1,1,1,1
39,certifi-2018.4.16,2,0.001266,0.04363,certifi,0.607135444,1,0.607135444,0.607135444,0.607135444,0.607135444,1,1,1,1,1
46,certifi-2020.12.5,11,0.001351,0.0485,certifi,0.607135444,1,0.607135444,0.607135444,0.607135444,0.607135444,1,1,1,1,1
47,certifi-2018.11.29,6,0.001362,0.04621,certifi,0.607135444,1,0.607135444,0.607135444,0.607135444,0.607135444,1,1,1,1,1
48,certifi-2021.10.8,8,0.00138,0.04752,certifi,0.607135444,1,0.607135444,0.607135444,0.607135444,0.607135444,1,1,1,1,1
330,certifi-2020.4.5.2,2,7.40E-05,0.00139,certifi,0.607135444,1,0.607135444,0.607135444,0.607135444,0.607135444,1,1,1,1,1
1806,certifi-2019.11.28,3,5.30E-05,0.00173,certifi,0.607135444,1,0.607135444,0.607135444,0.607135444,0.607135444,1,1,1,1,1
1808,certifi-2019.9.11,3,5.30E-05,0.00173,certifi,0.607135444,1,0.607135444,0.607135444,0.607135444,0.607135444,1,1,1,1,1
1810,certifi-2019.3.9,2,4.90E-05,0.00128,certifi,0.607135444,1,0.607135444,0.607135444,0.607135444,0.607135444,1,1,1,1,1
2908,certifi-2020.6.20,5,6.40E-05,0.00248,certifi,0.607135444,1,0.607135444,0.607135444,0.607135444,0.607135444,1,1,1,1,1
5513,certifi-2022.6.15,5,5.20E-05,0.0026,certifi,0.607135444,1,0.607135444,0.607135444,0.607135444,0.607135444,1,1,1,1,1
5516,certifi-2022.9.24,2,5.20E-05,0.00123,certifi,0.607135444,1,0.607135444,0.607135444,0.607135444,0.607135444,1,1,1,1,1
371,py-spy-0.3.14,1,3.60E-05,0.00059,py-spy,0.607901681,1,0.607901681,0.607901681,0.607901681,0.607901681,1,1,1,1,1
9537,rcssmin-1.1.1,2,5.00E-05,0.00094,rcssmin,0.60804768,1,0.60804768,0.60804768,0.60804768,0.60804768,1,1,1,1,1
55,colorama-0.4.6,166,0.001805,0.07894,colorama,0.608161838,1,0.608161838,0.608161838,0.608161838,0.608161838,1,1,1,1,1
970,colorama-0.4.4,7,0.000141,0.00327,colorama,0.608161838,1,0.608161838,0.608161838,0.608161838,0.608161838,1,1,1,1,1
3247,colorama-0.4.3,4,7.00E-05,0.00203,colorama,0.608161838,1,0.608161838,0.608161838,0.608161838,0.608161838,1,1,1,1,1
4026,colorama-0.4.1,5,8.00E-05,0.00233,colorama,0.608161838,1,0.608161838,0.608161838,0.608161838,0.608161838,1,1,1,1,1
5654,colorama-0.3.3,1,4.50E-05,0.00046,colorama,0.608161838,1,0.608161838,0.608161838,0.608161838,0.608161838,1,1,1,1,1
7572,colorama-0.3.9,2,3.90E-05,0.00091,colorama,0.608161838,1,0.608161838,0.608161838,0.608161838,0.608161838,1,1,1,1,1
10839,colorama-0.4.0,1,3.60E-05,0.00046,colorama,0.608161838,1,0.608161838,0.608161838,0.608161838,0.608161838,1,1,1,1,1
12350,colorama-0.3.7,2,4.80E-05,0.00094,colorama,0.608161838,1,0.608161838,0.608161838,0.608161838,0.608161838,1,1,1,1,1
299,filelock-3.11.0,38,0.000473,0.02306,filelock,0.60816995,1,0.60816995,0.60816995,0.60816995,0.60816995,1,1,1,1,1
312,filelock-3.12.0,10,0.000184,0.00889,filelock,0.60816995,1,0.60816995,0.60816995,0.60816995,0.60816995,1,1,1,1,1
6011,filelock-3.6.0,1,3.60E-05,0.00046,filelock,0.60816995,1,0.60816995,0.60816995,0.60816995,0.60816995,1,1,1,1,1
6467,filelock-3.0.12,2,5.80E-05,0.00094,filelock,0.60816995,1,0.60816995,0.60816995,0.60816995,0.60816995,1,1,1,1,1
11721,filelock-3.3.2,3,4.80E-05,0.00146,filelock,0.60816995,1,0.60816995,0.60816995,0.60816995,0.60816995,1,1,1,1,1
1585,configargparse-1.5.3,13,9.60E-05,0.00608,configargparse,0.608540586,1,0.608540586,0.608540586,0.608540586,0.608540586,1,1,1,1,1
7573,configargparse-0.13.0,1,3.70E-05,0.00046,configargparse,0.608540586,1,0.608540586,0.608540586,0.608540586,0.608540586,1,1,1,1,1
13009,configargparse-1.2.3,1,3.70E-05,0.00046,configargparse,0.608540586,1,0.608540586,0.608540586,0.608540586,0.608540586,1,1,1,1,1
4275,pygls-0.9.1,1,3.80E-05,0.00046,pygls,0.608649079,1,0.608649079,0.608649079,0.608649079,0.608649079,1,1,1,1,1
