Label,Pageranks
sparqlwrapper-2.0.0,0.000118
google-api-python-client-1.12.11,0.000092
notebook-6.4.12,0.000096
pytorch-lightning-2.0.1.post0,0.000074
python-gflags-3.1.2,0.000173
clint-0.5.1,0.000097
bitstring-4.0.2,0.000093
requests-file-1.5.1,0.000093
hyperframe-6.0.1,0.000211
jwcrypto-1.4.2,0.000098
rich-click-1.6.1,0.000068
graphene-django-2.15.0,0.000108
dateutils-0.6.12,0.000101
cvxopt-1.3.0,0.000087
lmdb-1.4.1,0.000072
pycodestyle-2.8.0,0.000176
geojson-3.0.1,0.000105
requests-html-0.10.0,0.000093
pdf2image-1.16.3,0.000093
grpcio-tools-1.53.0,0.00009
pyinquirer-1.0.3,0.000085
pynvml-11.5.0,0.000082
platformdirs-2.6.2,0.000089
lazy-loader-0.2,0.000082
setuptools-65.7.0,0.000132
pkginfo-1.9.6,0.000057
cachetools-4.2.4,0.000147
zconfig-3.6.1,0.000075
vine-5.0.0,0.000198
oslo-context-5.1.1,0.000054
beautifulsoup4-4.7.1,0.000151
automat-22.10.0,0.000078
botocore-1.24.46,0.000128
mccabe-0.7.0,0.00008
pycodestyle-2.10.0,0.000132
wsproto-1.2.0,0.000158
yarl-1.6.3,0.000067
zope-lifecycleevent-4.4,0.000052
jupyter-server-1.24.0,0.000086
etils-1.2.0,0.000062
matplotlib-3.7.0,0.000082
pandas-1.4.4,0.000058
catalogue-2.0.8,0.000124
backends-matrix-1.3.0,0.000063
eth-abi-4.0.0,0.000066
websockets-10.4,0.0001
eth-rlp-0.2.1,0.00006
botocore-1.20.112,0.00016
urllib3-1.26.4,0.000099
extensionclass-5.0,0.000106
zope-deferredimport-4.4,0.000061
aws-cdk-aws-cloudwatch-1.198.1,0.000053
xxhash-3.2.0,0.000055
cymem-2.0.7,0.000076
murmurhash-1.0.9,0.000076
typepy-1.3.0,0.000134
monty-2023.4.10,0.000063
secretstorage-3.3.3,0.000125
flask-sqlalchemy-3.0.3,0.000063
aio-pika-8.1.0,0.000053
freezegun-1.0.0,0.000053
osc-lib-2.7.0,0.00005
azure-storage-blob-12.16.0,0.000069
build-0.10.0,0.000068
more-itertools-8.14.0,0.000068
numcodecs-0.11.0,0.000067
zope-deprecation-5.0,0.000078
opentelemetry-sdk-1.8.0,0.000082
paramiko-2.12.0,0.000112
google-auth-oauthlib-0.6.0,0.000079
zope-testing-5.0.1,0.000069
s3transfer-0.3.7,0.00011
pandocfilters-1.5.0,0.00005
ptyprocess-0.7.0,0.000353
isoduration-20.11.0,0.000087
uri-template-1.2.0,0.000087
compress-pickle-2.1.0,0.000067
gumo-core-0.1.4,0.000126
aiohttp-3.7.4,0.000082
whichcraft-0.6.1,0.000073
glfw-2.5.9,0.000096
emoji-2.2.0,0.000086
httpcore-0.17.0,0.000164
aws-cdk-region-info-1.198.1,0.00007
influxdb-5.3.1,0.000092
rtree-1.0.1,0.000091
simpleitk-2.2.1,0.000069
spidev-3.6,0.000174
peewee-3.16.0,0.000112
panel-0.14.4,0.000065
bleak-0.20.1,0.000109
aiohttp-3.5.4,0.000131
django-2.2.28,0.000127
python-mimeparse-1.6.0,0.000103
mock-5.0.1,0.000095
playwright-1.32.1,0.000068
pathos-0.3.0,0.000064
zarr-2.14.2,0.000058
astroquery-0.4.6,0.000056
pyqtgraph-0.13.3,0.000076
piecash-1.2.0,0.000099
pydantic-1.9.1,0.000083
networkx-1.11,0.000074
bibtexparser-1.4.0,0.000074
flask-wtf-1.1.1,0.000048
cachetools-4.1.1,0.000219
icontract-2.6.2,0.000112
nvidia-ml-py3-7.352.0,0.000101
addict-2.4.0,0.000097
rich-10.16.2,0.000088
tweepy-4.13.0,0.000083
web3-6.2.0,0.00008
scapy-2.5.0,0.000071
pycountry-22.3.5,0.00007
pyshp-2.3.1,0.000062
packaging-20.9,0.000181
urllib3-1.26.5,0.000139
gdata-2.0.18,0.000149
requests-2.4.3,0.000125
sqlite-utils-3.30,0.000114
mediapipe-0.9.2.1,0.000085
simplekml-1.3.6,0.000078
mongoengine-0.27.0,0.00007
aiodns-2.0.0,0.000062
tabulate-0.8.9,0.00006
ray-2.3.1,0.000059
pyhumps-1.6.1,0.000054
pycparser-2.14,0.002916
beautifulsoup4-4.8.1,0.000131
os-service-types-1.7.0,0.000065
pyparsing-3.0.6,0.00029
pyparsing-3.0.8,0.00029
affine-2.4.0,0.000075
jupyter-client-6.2.0,0.000062
adafruit-circuitpython-typing-1.9.1,0.000225
fastjsonschema-2.16.3,0.000098
rlp-1.2.0,0.000065
cryptography-39.0.2,0.000292
constantly-15.1.0,0.00008
certifi-2022.6.15,0.000052
charset-normalizer-2.1.0,0.000052
graphql-relay-3.2.0,0.000147
wbml-0.4.1,0.000065
ifaddr-0.1.7,0.000088
markdown-3.3.7,0.000088
rlp-2.0.1,0.00006
nbformat-5.3.0,0.000053
atomicwrites-1.4.1,0.000103
s3transfer-0.5.2,0.000096
convertdate-2.4.0,0.000075
gwdatafind-1.1.3,0.000048
asciitree-0.3.3,0.000074
soupsieve-2.3.2.post1,0.000098
ipython-7.16.3,0.000074
gast-0.4.0,0.000058
nest-asyncio-1.5.5,0.000056
jupyter-client-7.2.2,0.000055
wtforms-2.3.3,0.000058
hiredis-2.2.2,0.000342
wtforms-2.1,0.00006
maybe-else-0.2.1,0.000048
strict-rfc3339-0.7,0.000071
zope-pagetemplate-5.0,0.000054
marshmallow-enum-1.5.1,0.000095
future-0.18.2,0.00011
pyppeteer-1.0.2,0.000115
certifi-2020.6.20,0.000064
matplotlib-3.5.1,0.000047
docutils-0.15.2,0.000088
mo-future-3.147.20327,0.000174
zope-container-5.0,0.000047
bolton-typist-0.2.0,0.000106
six-1.13.0,0.000099
repoze-lru-0.7,0.00008
pydispatcher-2.0.7,0.00007
docstring-parser-0.15,0.000078
google-pasta-0.2.0,0.000056
adafruit-pureio-1.1.10,0.000199
mypy-extensions-0.4.4,0.000059
jupyter-server-1.16.0,0.000093
colorful-0.5.5,0.000081
clickclick-20.10.2,0.000078
torchmetrics-0.11.4,0.000058
mistune-0.8.4,0.000065
zope-exceptions-4.6,0.000062
jaraco-classes-3.2.3,0.000109
bokeh-2.4.3,0.000058
vg-1.11.1,0.000075
proto-plus-1.13.0,0.000067
dendroid-1.6.1,0.000071
tensorboardx-2.6,0.000048
llvmlite-0.39.1,0.000115
watchfiles-0.19.0,0.000065
holidays-0.23,0.000077
django-polymorphic-3.1.0,0.000072
ephem-4.1.4,0.000103
pydub-0.25.1,0.000082
jsonpath-0.82,0.00008
domdf-python-tools-3.6.1,0.000078
version-query-1.3.0,0.000074
traitsui-7.4.3,0.000072
jaxtyping-0.2.15,0.000061
oslo-concurrency-5.1.1,0.000048
launart-0.6.3,0.000071
coincurve-18.0.0,0.00006
outdated-0.2.2,0.000055
sphinxcontrib-websupport-1.2.4,0.000049
gwpy-3.0.4,0.000047
futurist-2.4.1,0.000047
markuppy-1.14,0.000047
markupsafe-1.1.1,0.000119
olefile-0.46,0.000072
i2-0.0.181,0.000094
pyelftools-0.29,0.000088
astropy-healpix-0.7,0.000064
jsonlines-3.1.0,0.000056
pyjwt-1.7.1,0.000102
flake8-polyfill-1.0.2,0.000095
mkdocs-1.4.2,0.000075
django-mptt-0.14.0,0.000066
cmeel-0.37.0,0.000155
channels-4.0.0,0.000133
bolton-eris-0.2.3,0.000128
pathtools-0.1.2,0.000095
grpclib-0.4.3,0.000094
colr-0.9.1,0.000084
awkward-2.1.3,0.000064
transformers-4.28.0,0.00006
ndg-httpsclient-0.5.1,0.00006
iminuit-2.21.3,0.00006
python-keystoneclient-5.1.0,0.000055
preshed-3.0.8,0.000053
nbconvert-7.2.8,0.000053
pyhamcrest-2.0.4,0.000077
validate-email-1.3,0.000069
python-docx-0.8.11,0.000076
cssutils-2.6.0,0.000073
wrapt-1.12.1,0.000072
backoff-1.10.0,0.000067
pymdown-extensions-9.11,0.000062
napari-plugin-engine-0.2.0,0.00006
psutil-5.9.0,0.000056
dictdiffer-0.9.0,0.000055
invoke-2.0.0,0.000153
gitdb2-4.0.2,0.000125
rpi-gpio-0.7.1,0.000112
zipp-3.8.0,0.000102
importlib-metadata-4.13.0,0.00007
google-auth-httplib2-0.0.3,0.000069
hexdump-3.3,0.000068
vispy-0.12.2,0.000059
pathvalidate-2.5.2,0.000056
pyuvdata-2.2.12,0.000054
sqlalchemy-1.4.46,0.000071
h2-3.2.0,0.000083
ffmpeg-python-0.2.0,0.000079
antlr4-python3-runtime-4.12.0,0.000152
peppercorn-0.6,0.000146
honeybee-core-1.55.5,0.000115
pyxdg-0.28,0.000103
toolz-0.11.2,0.000084
earthengine-api-0.1.349,0.000081
twilio-8.0.0,0.000081
crayons-0.4.0,0.00008
colorama-0.4.1,0.00008
mkdocs-material-extensions-1.1.1,0.000078
cerberus-1.3.4,0.000071
gpytorch-1.10,0.000068
gym-0.21.0,0.000067
diff-match-patch-20200713,0.000066
inquirer-3.1.3,0.000065
json-tricks-3.16.1,0.000065
pyomo-6.5.0,0.000063
pulp-2.7.0,0.000061
pylint-2.17.2,0.000059
scp-0.14.5,0.000056
dicttoxml-1.7.16,0.000055
numpydoc-1.5.0,0.00005
whoosh-2.7.4,0.000049
py-1.10.0,0.000048
ruamel-yaml-0.16.13,0.000044
flask-migrate-4.0.4,0.000042
langcodes-3.3.0,0.000054
behave-1.2.6,0.000097
requests-2.10.0,0.000144
svgwrite-1.4.3,0.000124
gmusicapi-13.0.0,0.000109
mmh3-3.1.0,0.000106
rauth-0.7.3,0.000098
js2py-0.74,0.000096
scapy-2.4.5,0.000091
pyaes-1.6.1,0.000089
faker-18.4.0,0.000084
flask-0.10.1,0.000078
aws-requests-auth-0.4.3,0.000077
zc-recipe-egg-2.0.7,0.000074
fusepy-3.0.1,0.000074
hdmf-3.5.5,0.000071
transitions-0.9.0,0.000071
youtube-dl-2021.12.17,0.00007
loguru-0.5.3,0.00007
markdown2-2.4.8,0.000069
autopep8-2.0.2,0.000068
google-apitools-0.5.32,0.000064
kaitaistruct-0.10,0.000064
jwt-1.3.1,0.000063
multimethod-1.9.1,0.000063
schedule-1.2.0,0.000063
matplotlib-3.5.2,0.000062
backoff-1.11.1,0.000061
mne-1.3.1,0.000056
trimesh-3.21.5,0.000055
openslide-python-1.2.0,0.000054
urllib3-1.24.3,0.000102
funcparserlib-1.0.1,0.000458
nes-py-8.2.1,0.000183
gql-3.4.0,0.000143
requests-2.9.1,0.000134
neo4j-5.7.0,0.000118
henson-2.2.0,0.000109
google-datacatalog-connectors-commons-0.6.9,0.000097
pyodbc-4.0.39,0.000095
adafruit-extended-bus-1.0.2,0.000089
pyautogui-0.9.53,0.000087
zeep-4.2.1,0.000078
commandlib-0.3.5,0.000062
aioredis-2.0.1,0.000061
htmlmin-0.1.12,0.000055
click-completion-0.5.2,0.000054
catboost-1.1.1,0.000051
statistics-1.0.3.5,0.000049
wasabi-1.1.1,0.000059
ruamel-yaml-clib-0.2.7,0.000518
pyyaml-5.2,0.000133
xyzservices-2023.2.0,0.000066
antlr4-python3-runtime-4.9.3,0.00019
smmap-5.0.0,0.001228
pyflakes-2.4.0,0.000144
adafruit-blinka-8.18.1,0.000176
flask-2.0.3,0.000079
regex-2022.10.31,0.000048
dash-core-components-2.0.0,0.000063
dash-html-components-2.0.0,0.000063
hexbytes-0.2.3,0.000056
py4j-0.10.9.7,0.000136
parso-0.8.3,0.000173
werkzeug-0.16.0,0.0001
partd-1.4.0,0.000052
pandas-1.4.2,0.000049
azure-common-1.1.28,0.000078
parsimonious-0.8.1,0.000093
attrs-21.2.0,0.000062
pypng-0.20220715.0,0.000113
branca-0.6.0,0.000059
kombu-5.2.4,0.000052
tblib-1.7.0,0.000053
multidict-5.1.0,0.00006
sqlalchemy-utils-0.41.0,0.000064
eth-keys-0.3.4,0.000054
zope-tal-5.0.1,0.000053
pprintpp-0.4.0,0.000058
openstacksdk-0.26.0,0.000061
colorama-0.4.3,0.00007
igraph-0.10.4,0.000157
pyflakes-3.0.1,0.000078
urllib3-1.25.10,0.000061
click-didyoumean-0.3.0,0.000055
aiohttp-3.7.3,0.000072
jaraco-functools-3.6.0,0.000116
aws-cdk-aws-events-1.198.1,0.000048
mozfile-3.0.0,0.000106
jinja2-3.0.1,0.00006
bolton-metaman-0.1.2,0.000102
cftime-1.6.2,0.000069
libclang-16.0.0,0.000053
tensorflow-io-gcs-filesystem-0.32.0,0.000053
mycroft-messagebus-client-0.10.1,0.000061
eth-keyfile-0.5.1,0.000053
aws-cdk-aws-s3-1.198.1,0.000045
pyface-8.0.0,0.000078
hat-sbs-0.6.2,0.000058
tbm-utils-2.6.0,0.000053
pytest-7.1.2,0.000083
fastprogress-1.0.3,0.00006
flask-sqlalchemy-2.1,0.000044
pytzdata-2020.1,0.000142
oslo-utils-4.1.2,0.000059
varz-0.8.1,0.000051
mwxml-0.3.3,0.000083
pyasn1-0.2.3,0.000122
pyopenssl-19.1.0,0.000083
boltons-21.0.0,0.000071
tensorstore-0.1.35,0.000051
pysubtypes-0.3.18,0.000046
ounce-1.1.1,0.000075
intervaltree-3.1.0,0.000066
freetype-py-2.3.0,0.000057
quantities-0.14.1,0.000055
pyethash-0.1.27,0.000048
zope-processlifetime-3.0,0.000047
mechanicalsoup-1.2.0,0.000085
prioq-0.6.0,0.000067
nodeenv-1.7.0,0.000061
identify-2.5.22,0.000061
google-cloud-core-1.7.3,0.000056
watchgod-0.8.2,0.000053
smart-open-5.2.1,0.000044
oauthlib-3.1.1,0.000175
zope-contenttype-5.0,0.000047
adafruit-platformdetect-3.45.1,0.000199
pyftdi-0.54.0,0.000184
pamqp-3.2.1,0.00015
vine-1.3.0,0.000176
zope-annotation-5.0,0.000055
python-forge-18.6.0,0.000062
smmap2-2.0.5,0.00015
dash-2.3.1,0.000118
unittest2-1.1.0,0.000102
google-api-python-client-2.86.0,0.000071
pygeogrids-0.4.2,0.000066
aiosqlite-0.19.0,0.000064
baubles-1.6,0.00006
pymbolic-2022.2,0.000055
huggingface-hub-0.5.1,0.000051
pyarrow-8.0.0,0.000049
grpcio-1.43.0,0.000047
pbkdf2-1.3,0.000068
reproject-0.10.0,0.000051
pyfaidx-0.7.2.1,0.000049
queuelib-1.6.2,0.000047
gwtrigfind-0.8.0,0.000045
debugpy-1.6.7,0.000052
httpcore-0.15.0,0.000146
pastedeploy-3.0.1,0.000063
rapidfuzz-2.15.1,0.000232
multiaddr-0.0.9,0.000087
django-1.5.12,0.000153
mozlog-7.1.1,0.000106
enum-compat-0.0.3,0.000099
ijson-3.2.0.post0,0.000076
ovos-utils-0.0.30,0.000069
restrictedpython-6.0,0.000045
shared-0.0.25,0.000126
smpl-doc-1.1.1,0.000116
panda3d-1.10.13,0.000113
dol-0.1.132,0.000107
supyr-struct-1.5.4,0.000083
vineyard-0.14.0,0.000074
python-socketio-5.8.0,0.000073
setuptools-67.1.0,0.00005
attrs-19.2.0,0.000108
pycodestyle-2.6.0,0.000096
scikit-learn-1.0.2,0.000073
opentelemetry-sdk-1.17.0,0.000069
shapely-1.8.5.post1,0.000066
pyrfc3339-1.1,0.000065
vemomoto-core-tools-0.9.0b3,0.000059
optax-0.1.4,0.000058
execnet-1.9.0,0.000058
audio-metadata-0.11.1,0.000055
google-cloud-bigquery-storage-2.19.1,0.000047
django-4.1.5,0.000139
deprecated-1.2.12,0.000321
tensorflow-probability-0.19.0,0.000062
wcwidth-0.2.5,0.000104
glyphslib-6.2.1,0.000064
i2-0.0.182,0.000062
s3fs-2023.4.0,0.000054
requests-2.11.1,0.000126
coreapi-2.3.3,0.000119
lark-parser-0.12.0,0.000105
fanstatic-1.3,0.000091
dill-0.3.4,0.000087
jdcal-1.4.1,0.000085
nonebot-adapter-onebot-2.2.2,0.000074
invoke-1.7.3,0.000073
google-cloud-storage-1.44.0,0.000072
click-default-group-1.2.2,0.00007
icalendar-5.0.5,0.000068
tensorflow-datasets-4.9.2,0.000062
elasticsearch-7.17.9,0.000062
cairocffi-1.5.1,0.000062
ciso8601-2.3.0,0.000061
python-dateutil-2.8.0,0.000059
pyparsing-2.4.0,0.000058
hypercorn-0.14.3,0.000056
pygments-2.14.0,0.000054
genson-1.2.2,0.000053
rdflib-jsonld-0.6.2,0.000052
aiosqlite-0.18.0,0.000052
deepdiff-3.3.0,0.000049
ubelt-1.2.4,0.000048
docker-5.0.3,0.000047
pylibscrypt-2.0.0,0.000044
babel-2.11.0,0.000042
prompt-toolkit-1.0.18,0.000081
num2words-0.5.12,0.000063
cherrypy-18.8.0,0.000058
discord-py-2.2.2,0.00014
strict-functions-2020.2.4,0.00014
glob2-0.7,0.000115
gtirb-1.10.9,0.000112
ansiwrap-0.8.4,0.000093
numpy-1.23.1,0.000085
textual-0.1.18,0.000082
pynput-1.7.6,0.000081
art-5.9,0.00008
grpc-stubs-1.53.0.1,0.000073
cryptography-3.3.2,0.000067
oyaml-1.0,0.000067
prettytable-2.5.0,0.000066
home-assistant-bluetooth-1.9.3,0.000063
ortools-9.6.2534,0.000062
opentracing-2.4.0,0.000062
adal-1.2.7,0.00006
toposort-1.10,0.000058
easydev-0.12.1,0.000056
astral-2.2,0.000055
flask-basicauth-0.2.0,0.000052
slimit-0.8.1,0.000052
types-pyyaml-6.0.12.9,0.000052
pynrrd-1.0.0,0.000045
devtools-0.11.0,0.000045
python-ligo-lw-1.8.3,0.000044
atomicwrites-homeassistant-1.4.1,0.000044
python-slugify-4.0.1,0.000043
clamd-1.0.2,0.000039
sgmllib3k-1.0.0,0.00028
json5-0.9.11,0.000045
gevent-websocket-0.10.1,0.000072
vcrpy-4.2.1,0.000067
i3-py-0.6.4,0.000164
beautifulsoup4-4.4.1,0.000127
six-1.11.0,0.000122
cookiecutter-2.1.1,0.000102
requests-2.20.0,0.00009
connexion-2.14.2,0.000082
websocket-client-0.56.0,0.000075
pytest-cov-3.0.0,0.000074
starlette-0.14.2,0.000072
slackclient-2.9.4,0.000071
hjson-3.1.0,0.000071
toolbox-utils-3.0.3,0.000068
cltoolbox-2.0.1,0.000068
python-dateutil-2.7.5,0.000066
redis-2.10.6,0.000066
sty-1.0.4,0.000065
bitstring-4.0.1,0.000064
phonenumbers-8.13.9,0.000064
pluginbase-1.0.1,0.000061
praw-7.7.0,0.00006
pyqt5-5.14.2,0.000056
protorpc-0.12.0,0.000056
python-igraph-0.10.4,0.000055
pypinyin-0.48.0,0.000055
peakutils-1.3.4,0.000049
lxml-4.9.1,0.000048
scikit-optimize-0.9.0,0.000046
gwdetchar-2.0.6,0.000045
colorlog-4.8.0,0.000044
smbus2-0.4.2,0.000139
elasticsearch-8.7.0,0.000111
logbook-1.5.3,0.000104
python-gnupg-0.5.0,0.000098
py2neo-2021.2.3,0.000086
mypy-1.2.0,0.000085
horse-0.2.17,0.000084
gmsh-4.11.1,0.000084
pypandoc-1.11,0.000083
peewee-3.16.1,0.000075
pyspark-3.3.2,0.000074
func-timeout-4.3.5,0.000073
hypernets-0.2.5.7,0.000072
torch-geometric-2.3.0,0.000071
parsimonious-0.10.0,0.00007
django-filter-23.1,0.000068
gmpy2-2.1.5,0.000067
pdfminer-six-20221105,0.000066
pyspark-3.4.0,0.000066
curlify-2.2.1,0.000063
confuse-2.0.1,0.000061
jsonpath-rw-1.4.0,0.000059
events-0.4,0.000058
cooler-0.9.1,0.000057
mnemonic-0.20,0.000057
flask-compress-1.13,0.000056
scikit-bio-0.5.8,0.000055
pandoc-2.3,0.000055
streamlit-1.19.0,0.000054
holoviews-1.15.4,0.000054
meshio-5.3.4,0.000052
click-help-colors-0.9.1,0.000051
grpcio-reflection-1.53.0,0.00005
utm-0.7.0,0.00005
imagecodecs-2023.3.16,0.000049
langid-1.1.6,0.000049
rx-3.2.0,0.000049
umap-learn-0.5.3,0.000048
uproot-5.0.7,0.000048
timm-0.6.13,0.000048
flask-httpauth-4.7.0,0.000048
plotly-4.14.3,0.000048
python-dotenv-0.17.0,0.000048
wincertstore-0.2,0.000048
unicodedata2-15.0.0,0.000154
translationstring-1.4,0.000085
zc-lockfile-3.0.post1,0.00006
mdit-py-plugins-0.3.5,0.0002
readme-renderer-37.3,0.000052
urllib3-1.25.9,0.000089
certifi-2019.11.28,0.000053
urllib3-1.25.7,0.000053
certifi-2019.9.11,0.000053
urllib3-1.25.6,0.000053
outcome-1.2.0,0.000095
python-dateutil-2.6.1,0.00011
cmd2-2.4.3,0.000053
ml-dtypes-0.1.0,0.000082
venusian-3.0.0,0.000105
omegaconf-2.3.0,0.000118
urllib3-1.26.10,0.000048
pycodestyle-2.7.0,0.000146
dash-table-5.0.0,0.000061
jupyterlab-widgets-3.0.7,0.00012
botocore-1.29.91,0.000101
botocore-1.29.53,0.000097
python-utils-3.5.2,0.000142
googleapis-common-protos-1.56.3,0.000071
werkzeug-1.0.1,0.000088
jupyter-core-4.11.1,0.00005
pyrsistent-0.18.1,0.000057
algebra-1.2.1,0.000057
mbstrdecoder-1.1.2,0.000096
cryptography-3.2.1,0.000079
urllib3-1.26.2,0.000087
asdf-standard-1.0.3,0.000128
adafruit-circuitpython-typing-1.9.0,0.000178
pymongo-3.13.0,0.000099
pyct-0.5.0,0.0001
pyviz-comms-2.2.1,0.000052
click-repl-0.2.0,0.00005
osqp-0.6.2.post9,0.00005
jupyter-client-6.1.12,0.000045
cffi-1.14.4,0.000122
zope-tales-5.2,0.000046
tensorboard-plugin-wit-1.8.1,0.000043
matplotlib-3.5.3,0.000048
h11-0.9.0,0.000134
para-0.0.8,0.000076
openstacksdk-1.0.1,0.000071
botocore-1.15.49,0.00009
ifaddr-0.2.0,0.00009
botocore-1.19.63,0.000089
dbus-fast-1.84.2,0.000096
makefun-1.15.1,0.000047
soupsieve-2.0.1,0.000089
pure-eval-0.2.2,0.000069
pytz-2022.1,0.000061
chex-0.1.7,0.000053
eth-keys-0.2.4,0.000052
nbconvert-6.5.0,0.000043
terminado-0.13.3,0.000043
prometheus-client-0.14.1,0.000043
hijri-converter-2.2.4,0.000073
eth-account-0.8.0,0.000051
pyarrow-6.0.0,0.000046
json-database-0.7.0,0.000067
pyee-9.0.4,0.000095
gpsoauth-1.0.2,0.000076
tensorflow-estimator-2.12.0,0.000051
botocore-1.21.15,0.000075
pygments-2.11.2,0.000041
flask-2.1.1,0.000075
pillow-9.0.1,0.000042
mwcli-0.0.3,0.000065
compress-json-1.0.8,0.000062
varint-1.0.2,0.000091
python3-xlib-0.15,0.00007
ufolib2-0.14.0,0.000065
pyopenssl-22.0.0,0.000064
itemadapter-0.8.0,0.00005
grr-response-proto-3.4.6.post7,0.000048
zipp-3.1.0,0.000195
pyjsparser-2.7.1,0.000095
jinja2-time-0.2.0,0.000059
py-ecc-5.2.0,0.000052
eth-account-0.5.9,0.000044
pympler-1.0.1,0.000044
blis-0.7.9,0.000043
stheno-1.4.1,0.000045
jax-0.3.25,0.000055
zope-dottedname-6.0,0.000054
openstep-plist-0.3.0.post1,0.000088
oscrypto-1.3.0,0.000069
zope-error-4.6,0.000045
swagger-spec-validator-3.0.3,0.000045
spglib-2.0.2,0.000045
aws-cdk-aws-s3-assets-1.198.1,0.000042
matplotlib-inline-0.1.3,0.000042
grapheme-0.6.0,0.000103
hyperframe-3.2.0,0.0001
protobuf-3.19.1,0.000092
google-cloud-datastore-2.15.1,0.000079
pygments-2.12.0,0.000059
pyopenssl-21.0.0,0.000048
protobuf-3.18.1,0.000046
zope-site-4.6.1,0.000041
banal-1.0.6,0.000072
cssselect2-0.7.0,0.000056
h5io-0.1.7,0.000048
docker-pycreds-0.4.0,0.00006
comm-0.1.3,0.000051
jupyterlab-widgets-1.1.4,0.000049
miller-0.1.8,0.000391
camina-0.1.16,0.000302
tempora-5.2.2,0.000114
pydantic-1.8.2,0.000043
itk-core-5.3.0,0.000184
botocore-1.12.252,0.000103
psutil-5.8.0,0.00007
bravado-core-5.0.4,0.00005
pybtex-0.24.0,0.000048
anyqt-0.2.0,0.000046
zexceptions-4.3,0.000042
acquisition-5.0,0.000042
routes-2.5.1,0.000042
swiglpk-5.0.8,0.000082
stopit-1.1.2,0.000067
nptyping-2.5.0,0.000051
aiobotocore-2.5.0,0.00005
pystow-0.5.0,0.000048
chameleon-4.0.0,0.000048
grr-response-core-3.4.6.post7,0.000047
zope-browserresource-5.0,0.000044
evdev-1.6.1,0.000077
cachelib-0.10.2,0.000073
requests-0.10.8,0.000066
tcolorpy-0.1.2,0.000062
distrax-0.1.3,0.000054
cache-decorator-2.1.13,0.000048
hat-chatter-0.5.9,0.000048
filelock-3.3.2,0.000048
wtforms-components-0.10.5,0.000047
environments-utils-1.0.9,0.000044
funcsigs-1.0.2,0.000058
colorcet-3.0.1,0.00005
scooby-0.7.1,0.000049
audioread-3.0.0,0.000044
heapdict-1.0.1,0.000114
click-8.1.2,0.000057
honeybee-standards-2.0.6,0.000092
pymatgen-2023.3.23,0.000047
aliyun-python-sdk-core-2.13.36,0.00013
pyclipper-1.3.0.post4,0.000099
imageio-ffmpeg-0.4.8,0.000054
django-tag-parser-3.2,0.000054
moviepy-1.0.3,0.000051
cgen-2020.1,0.000049
palettable-3.3.1,0.000047
zope-contentprovider-5.0,0.000043
cage-api-3.1.0,0.000118
itk-filtering-5.3.0,0.000107
tkstyle-0.0.6,0.000104
smmap2-3.0.1,0.000094
neotime-1.7.4,0.000091
sphinx-3.5.3,0.000088
viewable-0.0.7,0.000088
pytz-2019.3,0.000086
python-libsbml-5.20.0,0.000078
pytest-metadata-2.0.4,0.000077
mo-dots-4.22.21108,0.000076
elementpath-4.1.1,0.000074
delorean-1.0.0,0.000071
traittypes-0.2.1,0.000064
importlib-metadata-6.0.0,0.000063
schema-salad-8.4.20230213094415,0.000062
uhi-0.3.3,0.000059
pbr-5.1.1,0.000058
spacy-3.2.2,0.000055
face-20.1.1,0.000055
asysocks-0.2.5,0.000053
unicrypto-0.0.10,0.000053
httplib2-0.10.3,0.000053
webassets-0.12.1,0.000052
tabulator-1.53.5,0.000045
sacremoses-0.0.53,0.000044
getjson-2.0.0,0.000044
pathmagic-0.3.14,0.000043
ipython-8.2.0,0.000043
sparse-0.14.0,0.000043
zope-browserpage-5.0,0.000041
zope-datetime-4.3.0,0.000041
maxminddb-2.2.0,0.000078
pyexcel-io-0.6.6,0.000071
opentracing-1.3.0,0.000068
envs-1.4,0.000062
defopt-6.4.0,0.000056
cligj-0.7.2,0.000054
josepy-1.13.0,0.000051
flask-socketio-5.3.3,0.000048
python-swiftclient-4.3.0,0.000047
looseversion-1.1.2,0.000045
corner-2.2.2,0.000043
zope-hookable-5.4,0.000066
multipart-0.2.4,0.000043
haf-2.9.7,0.000055
sphinx-5.3.0,0.000072
setuptools-56.0.0,0.000067
sanetime-4.2.3,0.000115
pylint-2.7.4,0.000094
pyexecjs-1.5.1,0.00009
ubiquerg-0.6.2,0.000089
pyglet-1.5.27,0.000086
hkdf-0.0.3,0.000077
python-socks-2.2.0,0.000072
traceml-1.0.8,0.000072
testtools-2.6.0,0.000067
python-engineio-3.14.2,0.000067
msal-1.12.0,0.000063
gumo-datastore-0.2.0,0.000063
tree-config-1.0.2,0.000061
scikit-surgerycore-0.6.10,0.000059
beaker-1.12.1,0.000058
zstd-1.5.5.1,0.000057
databricks-cli-0.17.6,0.000053
bleach-5.0.1,0.000052
docutils-0.16,0.000052
ismember-1.0.2,0.00005
apispec-3.3.2,0.000046
wcwidth-0.1.7,0.000046
snaptime-0.2.4,0.000045
prometheus-flask-exporter-0.22.3,0.000044
querystring-parser-1.2.4,0.000044
packaging-23.0,0.000043
keyrings-alt-4.2.0,0.000042
grpcio-tools-1.43.0,0.00004
babel-2.9.1,0.00004
ua-parser-0.16.1,0.000131
