Id,Label,Degree,Pageranks,Eigencentrality,FinalRiskScore,In_reach,Out_reach,Outgoing Risk (Inreach),Incoming Risk (Outreach)
11240,harmonica-0.6.0,8,3.50E-05,0,0.909031468,117,1,75.02124351,0.909031468
8451,hexonet-ispapicli-1.18.4,7,3.50E-05,0,0.65602411,111,1,75.01921994,0.65602411
5347,glta-2019.12.31,5,3.50E-05,0,0.833939945,115,1,74.618287,0.833939945
6968,handmademl-1.1,12,3.50E-05,0,0.847635096,119,1,73.99659908,0.847635096
5728,python-common-lib-1.0.6,13,4.00E-05,0.00046,0.719797103,109,2,73.93473259,1.439898168
6104,hf-hub-lightning-0.0.2,2,3.50E-05,0,0.831818682,116,1,73.85703974,0.831818682
2660,googlewrapper-0.2.11,7,3.50E-05,0,0.69457785,110,1,73.81973363,0.69457785
12883,glycowork-0.6.0,15,3.50E-05,0,0.815091537,118,1,73.64568769,0.815091537
8125,gsheets-plaid-0.4.3,10,3.50E-05,0,0.847456191,107,1,73.61839742,0.847456191
1081,featuretools-1.24.0,14,3.70E-05,0.00055,0.574817735,114,6,73.52771185,3.91291205
2672,gwp-0.2.0,3,3.50E-05,0,0.820757315,116,1,73.38969571,0.820757315
10085,graphchain-1.4.0,5,3.50E-05,0,0.806087794,113,1,73.31426348,0.806087794
8629,honeydew-0.1.9,12,3.50E-05,0,0.83177918,109,1,73.31411025,0.83177918
5759,gnosis-py-sovryn-3.2.5,5,3.50E-05,0,0.644772276,106,1,73.23115766,0.644772276
11959,gnosis-py-single-hex-3.7.7,5,3.50E-05,0,0.609696673,106,1,73.07030815,0.609696673
5194,hd-gliomouse-1.1,3,3.50E-05,0,0.695187288,116,1,73.06914708,0.695187288
4690,h5gizmos-0.1.12,5,3.50E-05,0,0.847601259,114,1,73.05462211,0.847601259
6145,abstractmlbasemodeltask-0.2,5,3.50E-05,0,0.83181344,114,1,72.93480646,0.83181344
5348,pandas-plink-2.2.9,10,4.10E-05,0.00046,0.647605385,111,2,72.92498159,1.48154533
1082,featuretools-1.25.0,12,3.70E-05,0.00055,0.574817735,113,6,72.85325661,3.91291205
4740,gordo-core-0.3.0,11,4.10E-05,0.00094,0.662760273,114,3,72.83012278,1.939478098
6969,haupt-0.0.2,7,3.50E-05,0,0.96838076,106,1,72.75142732,0.96838076
9485,heliopy-multid-0.0.3,9,3.50E-05,0,0.614996106,111,1,72.74996513,0.614996106
11565,gplot-3.0,3,3.50E-05,0,0.710968992,108,1,72.5386004,0.710968992
8388,hf-model-s-0.1.0,5,3.50E-05,0,0.695232064,117,1,72.42911374,0.695232064
5196,nnunet-1.7.1,16,4.50E-05,0.00046,0.611237293,115,2,72.37395979,1.306424581
11118,gslides-0.1.1,12,3.50E-05,0,0.831687267,106,1,72.33796791,0.831687267
560,pytorch-lightning-2.0.1.post0,17,7.40E-05,0.00325,0.671641247,114,8,72.3116553,6.333294845
1543,rioxarray-0.14.1,9,4.40E-05,0.00137,0.609049237,110,4,72.26461975,2.828325492
9675,histomicsui-1.4.2,4,3.50E-05,0,0.779029033,109,1,72.26319624,0.779029033
12353,heat-translator-2.7.0,11,3.50E-05,0,0.601836195,104,1,72.12026355,0.601836195
3130,gradeit-0.1.1,6,3.50E-05,0,0.67866292,111,1,72.00992572,0.67866292
2548,guarddog-1.1.4,42,3.50E-05,0,0.643416773,103,1,71.85761684,0.643416773
12243,grow-2.2.3,29,3.50E-05,0,0.581501618,103,1,71.85708883,0.581501618
1878,pymiscutils-0.3.14,13,4.00E-05,0.00094,0.831210821,110,3,71.85007928,2.49397216
11241,verde-1.7.0,8,3.90E-05,0.00046,0.696367506,112,2,71.80293138,1.605398974
3919,human-protocol-sdk-1.1.2,4,3.50E-05,0,0.649526167,110,1,71.63734164,0.649526167
12571,gtnet-0.0.0,5,3.50E-05,0,0.820767866,112,1,71.61687728,0.820767866
7734,hyperlib-0.0.6,7,3.50E-05,0,0.69086471,112,1,71.60395311,0.69086471
11214,hmt-escrow-0.14.6,4,3.50E-05,0,0.596221121,110,1,71.58403659,0.596221121
9905,graphattentionnetworks-0.1,8,3.50E-05,0,0.831918147,112,1,71.57415704,0.831918147
8521,hemlock-big5-0.0.2,2,3.50E-05,0,0.847634106,110,1,71.55174176,0.847634106
11017,gsee-redux-1.0,7,3.50E-05,0,0.805219455,110,1,71.49193264,0.805219455
3655,keras-cv-attention-models-1.3.14,5,3.80E-05,0.00046,0.8032943,110,2,71.31854541,1.615508386
2996,homepage2vec-0.0.3rc1,5,3.50E-05,0,0.671641247,116,1,71.30551837,0.671641247
2840,gpxplotter-0.2.10,16,3.50E-05,0,0.811426607,110,1,71.20198709,0.811426607
1491,hgd-0.4.0,5,3.50E-05,0,0.847581559,110,1,71.18273796,0.847581559
6368,gnosis-py-3.9.5,1,3.50E-05,0,0.611738008,103,1,71.12927933,0.611738008
851,heaserver-buckets-1.0.0a24,1,3.50E-05,0,0.671641247,106,1,71.08854356,0.671641247
1415,heaserver-files-aws-s3-1.0.0a24,1,3.50E-05,0,0.671641247,106,1,71.08854356,0.671641247
4783,heaserver-folders-aws-s3-1.0.0a23,1,3.50E-05,0,0.671641247,106,1,71.08854356,0.671641247
7496,heaserver-registry-1.0.0a33,1,3.50E-05,0,0.671641247,106,1,71.08854356,0.671641247
8150,heaserver-organizations-1.0.0a20,1,3.50E-05,0,0.671641247,106,1,71.08854356,0.671641247
8266,heaserver-activity-1.0.0a8,1,3.50E-05,0,0.671641247,106,1,71.08854356,0.671641247
11990,heaserver-storage-1.0.0a9,1,3.50E-05,0,0.671641247,106,1,71.08854356,0.671641247
7789,hexonet-apiconnector-4.0.0,10,3.90E-05,0.00046,0.912978333,105,2,71.05684148,1.569002443
11639,aardvark-0.3.5,18,3.50E-05,0,0.779671362,104,1,71.03768018,0.779671362
1761,hnet-1.2.0,16,3.50E-05,0,0.826963094,112,1,71.03331624,0.826963094
9835,guang-toolkit-3.0.13,22,3.50E-05,0,0.831743308,112,1,71.00510001,0.831743308
3904,hemlock-berlin-0.0.3,1,3.50E-05,0,0.847602268,109,1,70.96920757,0.847602268
7957,abilian-crm-core-0.1.28,7,3.50E-05,0,0.656948592,106,1,70.75876266,0.656948592
6369,safe-eth-py-5.1.0,6,6.50E-05,0.00046,0.744480254,102,2,70.51754132,1.356218262
9032,dask-ml-2023.3.24,11,3.70E-05,0.00046,0.581198768,110,2,70.48308333,1.270549321
852,heaserver-1.0.0a103,23,9.40E-05,0.00091,0.671641247,105,3,70.41690232,2.014923741
1416,heaserver-1.0.0a113,23,9.40E-05,0.00091,0.671641247,105,3,70.41690232,2.014923741
7497,heaserver-1.0.0a104,23,9.40E-05,0.00091,0.671641247,105,3,70.41690232,2.014923741
11991,heaserver-1.0.0a101,22,6.50E-05,0.00046,0.671641247,105,2,70.41690232,1.343282494
12197,heaserver-1.0.0a114,21,3.50E-05,0,0.671641247,105,1,70.41690232,0.671641247
10424,growai-1.0.0,6,3.50E-05,0,0.711121408,113,1,70.29814938,0.711121408
12739,gnntf-0.0.20,5,3.50E-05,0,0.710808355,110,1,70.17344652,0.710808355
3905,hemlock-survey-1.0.0,14,8.50E-05,0.00137,0.663390657,108,4,70.1216053,3.023670165
11030,gsee-0.3.1,6,3.50E-05,0,0.828505196,108,1,70.02796148,0.828505196
10019,htv-0.1.9,13,3.50E-05,0,0.836433701,102,1,69.95647028,0.836433701
10664,0x-contract-wrappers-2.0.0,8,3.50E-05,0,0.71585164,102,1,69.88209362,0.71585164
9197,hityper-1.0.2,10,3.50E-05,0,0.847633176,111,1,69.77845113,0.847633176
10983,hopsparser-0.7.0,16,3.50E-05,0,0.675280989,105,1,69.77781714,0.675280989
4513,greykite-0.5.0,20,3.50E-05,0,0.794355365,110,1,69.62102828,0.794355365
12387,hubmap-commons-2.1.5,11,3.50E-05,0,0.802685559,109,1,69.55356359,0.802685559
8701,goesutils-1.0.8,5,3.50E-05,0,0.84772635,108,1,69.52286084,0.84772635
1037,gmlsnets-tensorflow-0.1,6,3.50E-05,0,0.847643434,111,1,69.40270238,0.847643434
8600,aac-metrics-0.4.1,5,3.50E-05,0,0.695587833,113,1,69.2501652,0.695587833
12300,hrrrb-0.0.6,4,3.50E-05,0,0.786961634,105,1,69.23692845,0.786961634
8357,hfradarpy-0.1.5,4,3.50E-05,0,0.668453033,105,1,69.20374172,0.668453033
5144,0x-order-utils-4.0.1,10,3.90E-05,0.00046,0.715666457,101,2,69.16624198,1.431518097
11157,datastore-viewer-0.3.1,4,4.10E-05,0.00046,0.827096399,96,2,69.16229853,1.662847298
1940,hulse-0.0.5,9,3.50E-05,0,0.461909964,111,1,69.10610331,0.461909964
8106,hemekg-0.0.1,1,3.50E-05,0,0.828101532,106,1,69.08423113,0.828101532
7766,esi-utils-rupture-1.0.2,17,3.60E-05,0.00046,0.671641247,109,2,69.07798234,1.235048077
7202,xarray-einstats-0.5.1,8,4.10E-05,0.00098,0.738646245,107,8,69.01821401,5.392723012
8546,hugging-quik-0.0.1,9,3.50E-05,0,0.831845347,111,1,68.99239051,0.831845347
10383,hmni-0.1.8,8,3.50E-05,0,0.695108342,108,1,68.91463162,0.695108342
7378,abilian-core-0.11.23,41,3.70E-05,0.00046,0.633326567,103,2,68.79281968,1.276803746
8185,pygmt-0.9.0,6,3.70E-05,0.00046,0.861814509,104,2,68.76368255,1.682564551
11068,globalemu-1.5.1,5,3.50E-05,0,0.696603739,108,1,68.73281849,0.696603739
5340,googlesheetplot-0.1.10,7,3.50E-05,0,0.832571052,104,1,68.72864965,0.832571052
6559,griml-0.0.1,6,3.50E-05,0,0.71104266,104,1,68.7184922,0.71104266
10312,gquant-1.0.2,7,3.50E-05,0,0.628918251,103,1,68.6991345,0.628918251
8656,greenflow-1.0.5,8,4.50E-05,0.00046,0.628538872,103,2,68.69875512,1.257077686
2997,sentence-transformers-2.2.2,16,5.30E-05,0.00137,0.639837081,112,4,68.55457737,2.702298225
8114,pywwt-0.19.0,18,4.00E-05,0.00046,0.649414359,110,2,68.53868099,1.443440538
11597,lightkurve-2.4.0,18,3.70E-05,0.00046,0.599629428,109,2,68.53115186,1.409538137
10050,hometrainer-0.1.2,5,3.50E-05,0,0.68451868,108,1,68.51524695,0.68451868
9034,dask-glm-0.2.0,6,3.80E-05,0.00048,0.768754223,106,3,68.27761586,2.039303544
2623,hamlet-9.25.3,18,3.50E-05,0,0.64469651,100,1,68.26337724,0.64469651
8107,pybel-0.15.5,19,6.50E-05,0.00046,0.898840036,105,2,68.2561296,1.726941568
2401,streamlit-1.19.0,32,5.40E-05,0.00183,0.594815486,101,5,68.23446034,3.799927664
1135,spectral-cube-0.6.0,9,4.70E-05,0.00094,0.671641247,105,12,68.22678927,9.167738081
3533,hn2016-falwa-0.6.6,3,3.50E-05,0,0.81166506,105,1,68.20340264,0.81166506
1084,woodwork-0.22.0,8,3.70E-05,0.00048,0.678977749,106,7,68.18323362,4.591889799
6711,woodwork-0.23.0,8,3.80E-05,0.00048,0.678977749,106,7,68.18323362,4.591889799
3048,gridaurora-1.3.4,5,3.50E-05,0,0.710251434,103,1,68.08916178,0.710251434
11242,xrft-1.0.1,6,3.90E-05,0.00046,0.685011969,105,2,68.07674955,1.594043437
6092,gsw-xarray-0.3.0,2,3.50E-05,0,0.819355515,103,1,68.02336887,0.819355515
11014,abilian-core-0.11.24,41,3.50E-05,0,0.633326567,102,1,68.02322041,0.633326567
12998,heaserver-volumes-1.0.0a17,1,3.50E-05,0,0.671641247,102,1,68.01899934,0.671641247
3767,pandas-flavor-0.5.0,5,4.20E-05,0.00096,0.78392787,103,5,67.98457243,3.788669014
12672,specd-0.8.3,16,3.70E-05,0.00046,0.671641247,98,2,67.88587418,1.463589902
9676,girder-large-image-annotation-1.20.3,4,4.20E-05,0.00046,0.671641247,103,2,67.69314414,1.45067028
7958,abilian-core-0.10.40,41,3.90E-05,0.00046,0.633326567,101,2,67.59463146,1.290275159
13492,wrangle-0.7.2,7,3.90E-05,0.00048,0.731115709,105,3,67.4903108,2.449547974
10151,gramex-1.89.2,34,3.50E-05,0,0.627689525,108,1,67.35167752,0.627689525
12999,heaserver-1.0.0a87,20,6.50E-05,0.00046,0.671641247,101,2,67.34735809,1.343282494
11158,gumo-task-emulator-0.3.0,5,4.10E-05,0.00046,0.819802524,95,2,67.20692049,1.655553423
1876,pathmagic-0.3.14,16,4.30E-05,0.00144,0.831132927,103,4,67.00752312,3.325105087
3326,hanlp-2.1.0b49,10,3.50E-05,0,0.671641247,107,1,66.85702715,0.671641247
6421,heaserver-folders-1.0.0a36,1,3.50E-05,0,0.671641247,100,1,66.84833171,0.671641247
6698,heaserver-data-adapters-1.0.0a24,1,3.50E-05,0,0.671641247,100,1,66.84833171,0.671641247
8394,gutenberg2zim-2.0.0,17,3.50E-05,0,0.627144874,98,1,66.77990968,0.627144874
12289,hdmf-docutils-0.4.4,7,3.50E-05,0,0.790438311,103,1,66.71977563,0.790438311
12986,google-cloud-functions-tools-0.2.1,2,3.50E-05,0,0.684189499,95,1,66.59305171,0.684189499
6971,polyaxon-1.20.0,20,3.90E-05,0.00046,0.817838984,96,2,66.57362286,1.786219744
6784,gorillaml-0.2.0,18,3.50E-05,0,0.830973377,104,1,66.56211483,0.830973377
7971,graphgym-0.4.0,8,3.50E-05,0,0.691350092,107,1,66.53875433,0.691350092
1545,xarray-2023.4.0,48,0.000227,0.01892,0.550252534,101,68,66.53237211,49.90719309
9678,girder-large-image-1.20.3,4,4.70E-05,0.00048,0.671641247,101,3,66.45373377,2.122311527
11868,greenlearning-1.0,4,3.50E-05,0,0.684290305,105,1,66.36797778,0.684290305
12808,gorilla2d-0.2.8.7,11,3.50E-05,0,0.658687011,105,1,66.33071899,0.658687011
6422,heaserver-1.0.0a76,21,9.40E-05,0.00091,0.671641247,99,3,66.17669046,2.014923741
2663,pandas-gbq-0.17.8,12,3.90E-05,0.00046,0.741566921,99,2,66.11990677,1.436144771
8631,pandas-gbq-0.19.1,12,3.70E-05,0.00046,0.741566921,99,2,66.11990677,1.573346101
5973,gneiss-0.4.6,10,3.50E-05,0,0.904980755,104,1,66.02628645,0.904980755
11373,jupyterlab-3.3.3,9,3.50E-05,0.00046,0.566267465,96,2,65.91081103,1.277138929
1557,gcsfs-2023.4.0,10,4.80E-05,0.00139,0.720843684,95,5,65.82803145,3.779115018
5056,gordon-dns-gcp-0.0.1.dev38,9,3.50E-05,0,0.671641247,94,1,65.77092879,0.671641247
2636,gradescopecalendar-0.0.9,9,3.50E-05,0,0.820920398,94,1,65.69869023,0.820920398
86,hashchain-1.0.0,2,3.50E-05,0,0.697269965,96,1,65.67329805,0.697269965
1623,hdx-python-utilities-3.5.8,13,4.70E-05,0.00048,0.668477021,94,6,65.65269893,4.02694939
5382,hypyp-0.4.0b8,14,3.50E-05,0,0.671641247,105,1,65.65214377,0.671641247
11785,5minute-0.2.1,7,3.50E-05,0,0.639829465,95,1,65.53246685,0.639829465
1136,casa-formats-io-0.2.1,4,4.10E-05,0.0005,0.719462133,99,13,65.46991303,9.887200214
11452,1inch-py-1.9,3,3.50E-05,0,0.833544031,96,1,65.41037973,0.833544031
9781,ibis-bigquery-1.0.0,7,3.60E-05,0.00046,0.768490616,97,2,65.38278528,1.52153271
2737,hnlp-0.1,4,3.50E-05,0,0.847634427,104,1,65.21528082,0.847634427
7878,hycli-0.6.0,15,3.50E-05,0,0.526700927,105,1,65.1344339,0.526700927
11976,humiocli-0.9.0,13,3.50E-05,0,0.699742192,99,1,65.04260602,0.699742192
1675,gnucash-to-beancount-1.0b0,2,3.50E-05,0,0.671641247,97,1,64.99139343,0.671641247
2713,gspack-0.2.10,8,3.50E-05,0,0.812030692,99,1,64.94095278,0.812030692
10293,gwvet-1.0.0,12,3.50E-05,0,0.66836649,104,1,64.89986686,0.66836649
12466,hypothesis-ethereum-0.0.1a5,3,3.50E-05,0,0.671641247,95,1,64.84750812,0.671641247
10879,groupingsentences-0.18,9,3.50E-05,0,0.832179117,102,1,64.77204779,0.832179117
2210,i3-agenda-1.7,5,3.50E-05,0,0.770561119,93,1,64.54834526,0.770561119
13225,herald-notify-1.0.1,4,3.50E-05,0,0.684109222,93,1,64.37181516,0.684109222
9323,aseg-gdf2-0.3.0,3,3.80E-05,0.00046,0.684076573,97,2,64.35262582,1.520717625
13020,graal-0.4.4,44,3.50E-05,0,0.645974798,93,1,64.31497944,0.645974798
3587,google-api-support-0.1.3,7,3.50E-05,0,0.827003007,95,1,64.30740883,0.827003007
12596,streamlit-1.21.0,25,5.20E-05,0.00094,0.594815486,95,3,64.20891159,2.214092446
88,web3-6.2.0,21,8.00E-05,0.00277,0.571463285,94,7,64.17586688,4.873862759
3197,hibro-0.2.1,7,3.50E-05,0,0.847986675,96,1,64.15408397,0.847986675
12623,gsimplify-0.1.17,7,3.50E-05,0,0.675248903,92,1,63.9243073,0.675248903
4022,graphembedding-0.1,5,3.50E-05,0,0.831762717,101,1,63.87238725,0.831762717
9581,acdc-nn-0.0.17,7,3.50E-05,0,0.827849627,99,1,63.71190921,0.827849627
565,dask-2023.4.0,50,0.000183,0.01551,0.599804981,96,111,63.66854925,80.14568442
566,distributed-2023.4.0,25,5.90E-05,0.00401,0.618979769,96,111,63.66854925,80.14568442
12079,hgsig-0.1.6,12,3.50E-05,0,0.711037957,101,1,63.5935283,0.711037957
8328,hhpy-0.3.0,14,3.50E-05,0,0.823151158,102,1,63.4831625,0.823151158
5312,graphfloris-0.20,5,3.50E-05,0,0.710855174,101,1,63.46037163,0.710855174
13509,gsheets-plot-0.2.1,3,3.50E-05,0,0.831783744,97,1,63.4216954,0.831783744
6697,hypermapper-2.3.0,13,3.50E-05,0,0.802606571,102,1,63.41512891,0.802606571
9272,ensmallen-0.8.42,12,4.30E-05,0.00094,0.671641247,92,3,63.34750184,1.979978057
12138,hivemind-chatroom-0.0.1,2,3.50E-05,0,0.820902601,91,1,63.34730528,0.820902601
12575,hermes-simulator-0.1.3b0,3,3.50E-05,0,0.671641247,101,1,63.28215012,0.671641247
495,nbclassic-0.5.5,21,4.90E-05,0.00139,0.659664648,91,38,63.22427317,26.58706527
8522,graph-conv-memory-0.0.7,4,3.50E-05,0,0.847536912,102,1,63.1905599,0.847536912
4590,hepdata-maker-0.2.1,18,3.50E-05,0,0.84761068,96,1,63.0766276,0.84761068
9585,poetry-1.4.2,28,5.30E-05,0.00094,0.758202234,91,3,63.01192988,2.345449053
9591,poetry-plugin-export-1.3.0,3,3.70E-05,0.0005,0.757392846,91,3,63.01192988,2.345449053
2257,jupyterlab-server-2.22.1,9,4.30E-05,0.00063,0.600927289,91,10,62.96896028,6.267722273
9679,girder-jobs-3.1.17,2,4.80E-05,0.00048,0.671641247,95,4,62.96727144,2.793952774
9021,a10-horizon-0.1.6,1,3.50E-05,0,0.684786436,91,1,62.83954261,0.684786436
3153,gwsumm-2.1.4,18,3.70E-05,0.00046,0.648726098,101,2,62.82768541,1.317092588
1962,helicopter-0.0.6,7,3.50E-05,0,0.831777902,100,1,62.79147627,0.831777902
3378,hf-trim-3.0.1,7,3.50E-05,0,0.695196194,101,1,62.73550655,0.695196194
6514,gyptis-0.4.3,13,3.50E-05,0,0.662640591,100,1,62.63515492,0.662640591
8525,a2t-0.4.0,5,3.50E-05,0,0.710856827,102,1,62.54709571,0.710856827
9772,gostep-0.1.0b17,7,3.50E-05,0,0.671641247,90,1,62.50409822,0.671641247
3477,gwas-tools-0.13.2,11,3.50E-05,0,0.831759982,100,1,62.31126555,0.831759982
9680,girder-3.1.17,19,8.90E-05,0.00096,0.671641247,94,5,62.29563019,3.465594021
819,heron-model-0.2.5,11,3.50E-05,0,0.695149505,98,1,62.27909193,0.695149505
6034,a10-neutronclient-0.2.0,3,6.50E-05,0.00046,0.684797012,90,2,62.15475618,1.369583448
2147,hocr-utils-0.0.3,10,3.50E-05,0,0.847656848,97,1,62.12208134,0.847656848
5900,halfgeo-1.0.13,7,3.50E-05,0,0.83171532,92,1,62.03031012,0.83171532
8213,hveto-2.1.0,9,3.50E-05,0,0.674555976,100,1,61.99397642,0.674555976
6351,gov-uk-dashboards-9.1.1,7,3.50E-05,0,0.652958809,92,1,61.89596042,0.652958809
10026,python-openstackclient-3.18.0,14,3.70E-05,0.00046,0.671641247,90,2,61.73538518,1.508074948
8551,graphchem-2.1.1,3,3.50E-05,0,0.694883781,100,1,61.69187533,0.694883781
7967,grad-cam-1.4.6,9,3.50E-05,0,0.771768214,100,1,61.643175,0.771768214
5106,hardest-0.0.0,9,3.50E-05,0,0.836649917,98,1,61.63269518,0.836649917
1387,pathy-0.10.1,5,4.70E-05,0.0014,0.789206408,93,29,61.61257699,20.39265424
7592,huggingsound-0.1.6,5,3.50E-05,0,0.94856099,99,1,61.60855273,0.94856099
10024,python-neutronclient-6.12.0,18,3.70E-05,0.00046,0.671641247,89,2,61.60111694,1.508074948
12036,guitool-ibeis-2.1.2,7,3.50E-05,0,0.794593818,100,1,61.52400564,0.794593818
5037,gretel-synthetics-0.20.0,10,3.50E-05,0,0.758116601,96,1,61.51959321,0.758116601
4324,hydra-ml-0.3.9,9,3.50E-05,0,0.814915349,91,1,61.45908367,0.814915349
5762,web3-5.31.4,18,5.80E-05,0.00139,0.571463285,89,5,61.42227029,3.182150496
6309,ogb-1.3.3,9,3.70E-05,0.00046,0.626295379,99,2,61.27320324,1.438580177
7973,ogb-1.3.6,9,3.90E-05,0.00046,0.626295379,99,2,61.27320324,1.317645471
1964,microprediction-1.1.34,15,3.90E-05,0.00046,0.777503281,98,2,61.1900991,1.609281183
11929,a5dev-0.9.2,6,3.50E-05,0,0.847167012,97,1,61.12070274,0.847167012
12084,0-0-1-0.0.1,2,3.50E-05,0,0.831904679,95,1,61.03349426,0.831904679
13515,grafog-0.1,2,3.50E-05,0,0.831842863,99,1,61.03128898,0.831842863
11608,gmosfc-0.0.11,6,3.50E-05,0,0.831804076,98,1,60.91564759,0.831804076
9558,scholarly-1.7.11,13,3.70E-05,0.00046,0.602636769,87,2,60.90581088,1.423956227
6994,gym-pool-0.1.32,6,3.50E-05,0,0.847514393,97,1,60.79232828,0.847514393
6036,python-neutronclient-9.0.0,17,6.70E-05,0.00094,0.671641247,88,4,60.78551194,2.68105416
3154,gwdetchar-2.0.6,23,4.50E-05,0.00185,0.62952228,98,5,60.6477792,3.452930826
11712,hca-import-validation-0.0.16,7,3.50E-05,0,0.68395345,86,1,60.56759068,0.68395345
11648,harvest-python-0.4.0,12,3.50E-05,0,0.821215947,91,1,60.55909144,0.821215947
11467,hitac-2.0.29,5,3.50E-05,0,0.830611657,97,1,60.52396775,0.830611657
10116,googlelocationutility-0.1.0a1,9,3.50E-05,0,0.671641247,94,1,60.47609644,0.671641247
10270,absum-0.2.3,4,3.50E-05,0,0.831606264,97,1,60.44862554,0.831606264
9919,gsuitetomd-1.3.0,7,3.50E-05,0,0.847441083,88,1,60.30993639,0.847441083
4648,google-drive-sheets-0.0.6,9,3.50E-05,0,0.847602995,89,1,60.21942656,0.847602995
4779,haprestio-1.0.7,11,3.50E-05,0,0.831811116,85,1,60.14640045,0.831811116
7042,aboleth-0.9.0,4,3.50E-05,0,0.660222186,94,1,60.1263177,0.660222186
10532,hepi-0.2.9,11,3.50E-05,0,0.699579101,96,1,60.12456864,0.699579101
7624,hsemotion-0.3.0,5,3.50E-05,0,0.821141005,96,1,60.11275771,0.821141005
8894,hcam-drivers-1.2.2,10,3.50E-05,0,0.764808273,96,1,60.10501061,0.764808273
9868,grader-labextension-0.1.34,4,3.50E-05,0,0.662490881,88,1,60.09968074,0.662490881
12006,haufe-requestmonitoring-0.6.0,3,3.50E-05,0,0.651388223,88,1,59.98804838,0.651388223
12592,hazma-1.1,9,3.50E-05,0,0.956771614,96,1,59.9783388,0.956771614
12173,accern-xyme-4.2.0,10,3.50E-05,0,0.771102752,95,1,59.80286727,0.771102752
4472,hiddenpoem-2021.1.15.18.18.47,1,3.50E-05,0,0.96816019,97,1,59.7784249,0.96816019
6611,goodman-focus-2.0.2,7,3.50E-05,0,0.694511923,96,1,59.7501134,0.694511923
10008,hcam-finder-1.2.2,6,3.50E-05,0,0.819295315,95,1,59.73616574,0.819295315
13115,oslo-versionedobjects-3.1.0,12,3.60E-05,0.00046,0.671641247,87,2,59.62848118,1.310750899
1696,hello-jupyter-proxy-0.1,1,3.50E-05,0,0.711050708,86,1,59.61971146,0.711050708
13361,hybridvut-0.1.4,5,3.50E-05,0,0.663272882,93,1,59.52226981,0.663272882
5904,hierarchical-attention-networks-0.0.3,4,3.50E-05,0,0.711051623,95,1,59.37744109,0.711051623
12768,gmgc-mapper-0.2.0,6,3.50E-05,0,0.812444154,94,1,59.31419334,0.812444154
7276,timm-0.6.13,8,4.80E-05,0.00183,0.644940361,95,5,59.2916167,3.819871681
668,gpt2-client-2.1.5,7,3.50E-05,0,0.798893361,93,1,59.22413591,0.798893361
1255,google-python-cloud-debugger-3.5,6,3.50E-05,0,0.618421684,86,1,59.17712095,0.618421684
11765,hstrat-1.6.1,28,3.50E-05,0,0.804569678,92,1,59.12192463,0.804569678
12971,mlflow-1.30.1,23,4.20E-05,0.00046,0.488109612,93,2,59.08382098,1.183049519
6881,httpboot-1.0.8,3,3.50E-05,0,0.831794292,89,1,59.06908474,0.831794292
6795,googlesheets-to-scatterplot-0.0.12,6,3.50E-05,0,0.83174869,91,1,58.99894946,0.83174869
1812,hearth-0.5.0,6,3.50E-05,0,0.831533393,94,1,58.9693339,0.831533393
6058,stanza-1.5.0,8,3.60E-05,0.00046,0.666195498,94,2,58.96811104,1.470861731
13111,oslo-messaging-14.2.0,18,3.80E-05,0.00094,0.671641247,86,3,58.95683993,1.982392146
1697,jupyter-server-proxy-3.2.2,5,7.10E-05,0.00091,0.727113231,85,3,58.90866075,2.285765198
11234,hyper-nn-0.2.2,4,3.50E-05,0,0.831739262,93,1,58.89154178,0.831739262
13362,pyam-iamc-1.8.0,19,4.10E-05,0.00046,0.615345339,92,2,58.85899693,1.278618221
4473,meutils-2023.4.14.10.8.45,22,6.50E-05,0.00046,0.964672757,96,2,58.81026471,1.932832947
821,elk-waveform-0.13,5,3.80E-05,0.00046,0.695118973,93,2,58.80551739,1.390268478
4276,hivemind-1.1.7,15,3.50E-05,0,0.614554261,93,1,58.78642396,0.614554261
8860,google-books-highlights-export-0.2.0,7,3.50E-05,0,0.831837747,84,1,58.73994462,0.831837747
7481,hydrotools-nwm-client-5.0.3,9,4.20E-05,0.00046,0.798938284,87,2,58.57984821,1.597878632
1910,hugit-0.1.1,9,3.50E-05,0,0.674779671,90,1,58.57940613,0.674779671
11971,homeassistant-stubs-2023.4.4,1,3.50E-05,0,0.801088194,83,1,58.56943818,0.801088194
8320,google-nest-sdm-2.2.4,6,3.50E-05,0,0.799012227,84,1,58.52571606,0.799012227
